side1^2,side2^2,side3^2,side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
1117899225,3105275625,1987376400,4223174850,3105275625,5092652025,1
1258759441,3337257361,2173797376,4596016802,3432556817,5511054737,0
715455504,1271920896,1987376400,1987376400,2702831904,3259297296,1
737502649,1301261329,2024010121,2038763978,2761512770,3325271450,0
5087683584,2861822016,7949505600,7949505600,13037189184,10811327616,1
5760810000,3371892624,8785687824,9132702624,14546497824,12157580448,0
178863876,496844100,317980224,675707976,496844100,814824324,1
438818704,891858496,645464836,1330677200,1084283540,1537323332,0
85433049,97515625,12082576,182948674,97515625,109598201,1
109893289,123543225,22240656,233436514,132133945,145783881,0
3075589764,3510562500,434972736,6586152264,3510562500,3945535236,1
4273759876,4783935556,946915984,9057695432,5220675860,5730851540,0
108743184,877640625,768897441,986383809,877640625,1646538066,1
191767104,1091972025,970260201,1283739129,1162027305,2062232226,0
592046224,4186219401,4778265625,4778265625,5370311849,8964485026,1
685863721,4429967364,5038444324,5115831085,5724308045,9468411688,0
341732196,48330304,390062500,390062500,731794696,438392804,1
390102001,67519089,441630225,457621090,831732226,509149314,0
1560250000,193321216,1366928784,1753571216,2927178784,1560250000,1
2058436900,391011076,1835436964,2449447976,3893873864,2226448040,0
2437890625,302064400,2135826225,2739955025,4573716850,2437890625,1
3471919929,725117184,3109512169,4197037113,6581432098,3834629353,0
33593616,2166784,35760400,35760400,69354016,37927184,1
231678841,118744609,237314025,350423450,468992866,356058634,0
54169600,894010000,839840400,948179600,894010000,1733850400,1
139452481,1179853801,1117498041,1319306282,1256950522,2297351842,0
8667136,134374464,143041600,143041600,151708736,277416064,1
98128836,344250916,358042084,442379752,456170920,702293000,0
321843600,19501056,302342544,341344656,624186144,321843600,1
430106121,52056225,407514969,482162346,837621090,459571194,0
2149991424,138674176,2288665600,2288665600,4438657024,2427339776,1
2768759161,324972729,2925836281,3093731890,5694595442,3250809010,0
1752259600,1646087184,106172416,3398346784,1858432016,1752259600,1
2335305625,2212479369,281199361,4547784994,2616504986,2493678730,0
537497856,34668544,572166400,572166400,1109664256,606834944,1
718722481,90497169,758727025,809219650,1477449506,849224194,0
7080921,19669225,12588304,26750146,19669225,32257529,1
89586225,126315121,107163904,215901346,196750129,233479025,0
6372828900,2294218404,4078610496,8667047304,10451439396,6372828900,1
7805722500,3182990724,5239443456,10988713224,13045165956,8422434180,0
1019652624,2832368400,1812715776,3852021024,2832368400,4645084176,1
1648441201,3830248321,2626050025,5478689522,4274491226,6456298346,0
5684406025,3638019856,2046386169,9322425881,7730792194,5684406025,1
5755801689,3695180944,2089312681,9450982633,7845114370,5784493625,0
4425575625,1593207225,2832368400,6018782850,7257944025,4425575625,1
4715706241,1769127721,3065393956,6484833962,7781100197,4834521677,0
1523184784,856791441,2379976225,2379976225,3903161009,3236767666,1
2126869924,1322122321,3122015625,3448992245,5248885549,4444137946,0
2467307584,3855168100,1387860516,6322475684,3855168100,5243028616,1
3434194404,5043840400,2132961856,8478034804,5567156260,7176802256,0
1669264,36832761,38502025,38502025,40171289,75334786,1
89019225,201980944,205865104,291000169,294884329,407846048,0
81793936,1886599225,1804805289,1968393161,1886599225,3691404514,1
119727364,2055080889,1969673161,2174808253,2089400525,4024754050,0
1325979396,60093504,1386072900,1386072900,2712052296,1446166404,1
1471719769,94109401,1534994041,1565829170,3006713810,1629103442,0
6677056,154008100,147331044,160685156,154008100,301339144,1
150479289,488100649,476156041,638579938,626635330,964256690,0
962550625,920819025,41731600,1883369650,1004282225,962550625,1
1113690384,1068766864,77563249,2182457248,1191253633,1146330113,0
26708224,589324176,616032400,616032400,642740624,1205356576,1
171400464,1036840000,1072169536,1208240464,1243570000,2109009536,0
2357296704,106832896,2464129600,2464129600,4821426304,2570962496,1
2951531584,259596544,3070933056,3211128128,6022464640,3330529600,0
361,32761,32400,33122,32761,65161,1
16000000,17322244,17313921,33322244,33313921,34636165,0
92416,8386816,8294400,8479232,8386816,16681216,1
14182756,40424164,40220964,54606920,54403720,80645128,0
43681,3964081,3920400,4007762,3964081,7884481,1
29127609,51538041,51380224,80665650,80507833,102918265,0
104329,9467929,9363600,9572258,9467929,18831529,1
60543961,110986225,110628324,171530186,171172285,221614549,0
4665600,4717584,51984,9383184,4717584,4769568,1
41293476,41447844,20196036,82741320,61489512,61643880,0
61009,5475600,5536609,5536609,5597618,11012209,1
45751696,78446449,78676900,124198145,124428596,157123349,0
116964,10497600,10614564,10614564,10731528,21112164,1
958441,15031129,15171025,15989570,16129466,30202154,0
23765625,14402025,9363600,38167650,33129225,23765625,1
51308569,37002889,28601104,88311458,79909673,65603993,0
4658062500,1835265600,2822796900,6493328100,7480859400,4658062500,1
5629650961,2462243641,3589327921,8091894602,9218978882,6051571562,0
1742645025,2875640625,1132995600,4618285650,2875640625,4008636225,1
2576171536,3923268496,1820814241,6499440032,4396985777,5744082737,0
2106810000,5347265625,3240455625,7454075625,5347265625,8587721250,1
2282259529,5624700004,3457204804,7906959533,5739464333,9081904808,0
3033806400,7700062500,4666256100,10733868900,7700062500,12366318600,1
3920137321,9078468961,5751857281,12998606282,9671994602,14830326242,0
6084000000,2397081600,3686918400,8481081600,9770918400,6084000000,1
7001840329,2985201769,4408561609,9987042098,11410401938,7393763378,0
936360000,1440202500,2376562500,2376562500,3312922500,3816765000,1
1385179524,1986306624,3065615424,3371486148,4450794948,5051922048,0
80460900,103347556,22886656,183808456,103347556,126234212,1
87104889,110859841,26491609,197964730,113596498,137351450,0
2896592400,823919616,3720512016,3720512016,6617104416,4544431632,1
3891014884,1388456644,4837758916,5279471528,8728773800,6226215560,0
413390224,321843600,91546624,735233824,504936848,413390224,1
619910404,506520036,199769956,1126430440,819680360,706289992,0
205979904,724148100,930128004,930128004,1136107908,1654276104,1
363169249,999508225,1239251209,1362677474,1602420458,2238759434,0
572166400,2583688900,2011522500,3155855300,2583688900,4595211400,1
753063364,2954139904,2339850384,3707203268,3092913748,5293990288,0
366186496,1653560896,1287374400,2019747392,1653560896,2940935296,1
366799104,1654862400,1288522816,2021661504,1655321920,2943385216,0
6614243584,1464745984,5149497600,8078989568,11763741184,6614243584,1
6868431376,1585632400,5374062864,8454063776,12242494240,6959695264,0
8242641,17472400,25715041,25715041,33957682,43187441,1
147719716,181252369,206037316,328972085,353757032,387289685,0
436810000,642876025,206066025,1079686025,642876025,848942050,1
751143649,1015187044,435223044,1766330693,1186366693,1450410088,0
157251600,74183769,231435369,231435369,388686969,305619138,1
263932516,151757761,357928561,415690277,621861077,509686322,0
102860164,69889600,32970564,172749764,135830728,102860164,1
123476544,87048900,45050944,210525444,168527488,132099844,0
629006400,296735076,925741476,925741476,1554747876,1222476552,1
673246809,327356649,979251849,1000603458,1652498658,1306608498,0
1645762624,1118233600,527529024,2763996224,2173291648,1645762624,1
1782612841,1231518649,606193641,3014131490,2388806482,1837712290,0
403889409,1260037009,856147600,1663926418,1260037009,2116184609,1
499567201,1425138001,993132196,1924705202,1492699397,2418270197,0
31248100,29354724,1893376,60602824,33141476,31248100,1
49042009,46662561,7778521,95704570,56820530,54441082,0
281232900,264192516,17040384,545425416,298273284,281232900,1
292820544,275427216,19980900,568247760,312801444,295408116,0
733868100,47334400,781202500,781202500,1515070600,828536900,1
978563524,122589184,1033108164,1101152708,2011671688,1155697348,0
499969600,30294016,469675584,530263616,969645184,499969600,1
570971025,49547521,538564849,620518546,1109535874,588112370,0
117418896,7573504,124992400,124992400,242411296,132565904,1
224190729,47458321,234610489,271649050,458801218,282068810,0
68161536,1056770064,1124931600,1124931600,1193093136,2181701664,1
216325264,1517881600,1599360064,1734206864,1815685328,3117241664,0
1531156900,92775424,1438381476,1623932324,2969538376,1531156900,1
1760305936,155201764,1660725504,1915507700,3421031440,1815927268,0
39753025,37344321,2408704,77097346,42161729,39753025,1
89851441,86211225,22335076,176062666,112186517,108546301,0
154157056,2544193600,2390036544,2698350656,2544193600,4934230144,1
457874404,3530974084,3348936900,3988848488,3806811304,6879910984,0
21678336,336098889,357777225,357777225,379455561,693876114,1
23483716,343101529,365001025,366585245,388484741,708102554,0
1947898225,118026496,1829871729,2065924721,3777769954,1947898225,1
2688007716,345030625,2549038144,3033038341,5237045860,2894068769,0
597509136,636048400,38539264,1233557536,636048400,674587664,1
966774649,1015633161,165302449,1982407810,1132077098,1180935610,0
60217600,933608025,993825625,993825625,1054043225,1927433650,1
80964004,1010794849,1073414169,1091758853,1154378173,2084209018,0
159012100,149377284,9634816,308389384,168646916,159012100,1
341325625,327139569,80442961,668465194,421768586,407582530,0
113848900,51122500,62726400,164971400,176575300,113848900,1
116273089,52751169,64529089,169024258,180802178,117280258,0
460102500,1024640100,564537600,1484742600,1024640100,1589177700,1
847159236,1573391556,986965056,2420550792,1834124292,2560356612,0
1821582400,817960000,1003622400,2639542400,2825204800,1821582400,1
2068248484,985834404,1188732484,3054082888,3256980968,2174566888,0
3073593600,5578596100,2505002500,8652189700,5578596100,8083598600,1
3347432449,5945489449,2752786089,9292921898,6100218538,8698275538,0
2258150400,4098560400,1840410000,6356710800,4098560400,5938970400,1
2733930369,4731651369,2272142889,7465581738,5006073258,7003794258,0
455395600,204490000,250905600,659885600,706301200,455395600,1
873379809,506835169,578546809,1380214978,1451926618,1085381978,0
1568160000,2846222500,1278062500,4414382500,2846222500,4124285000,1
2121155136,3576757636,1781346436,5697912772,3902501572,5358104072,0
32319225,57456400,89775625,89775625,122094850,147232025,1
81396484,119180889,164147344,200577373,245543828,283328233,0
3231922500,2068430400,1163492100,5300352900,4395414600,3231922500,1
3237041025,2072525625,1166564025,5309566650,4403605050,3239089650,0
1436410000,517107600,919302400,1953517600,2355712400,1436410000,1
1606326241,620956561,1056185001,2227282802,2662511242,1677141562,0
5745640000,3677209600,2068430400,9422849600,7814070400,5745640000,1
5938551844,3831857604,2184814564,9770409448,8123366408,6016672168,0
290873025,807980625,517107600,1098853650,807980625,1325088225,1
490799716,1123858576,775009921,1614658292,1265809637,1898868497,0
1436410000,807980625,2244390625,2244390625,3680800625,3052371250,1
1525371136,875035561,2355257961,2400406697,3880629097,3230293522,0
4399005625,2815363600,1583642025,7214369225,5982647650,4399005625,1
4642650769,3010936384,1731142449,7653587153,6373793218,4742078833,0
98327056,55308969,153636025,153636025,251963081,208944994,1
260047876,186240609,346146025,446288485,606193901,532386634,0
221235876,614544100,393308224,835779976,614544100,1007852324,1
513067801,1060609489,762256881,1573677290,1275324682,1822866370,0
3539774016,9832705600,6292931584,13372479616,9832705600,16125637184,1
4005117796,10598702500,6908601924,14603820296,10913719720,17507304424,0
3539774016,5530896900,1991122884,9070670916,5530896900,7522019784,1
3818251264,5877675556,2201298724,9695926820,6019549988,8078974280,0
884943504,1382724225,497780721,2267667729,1382724225,1880504946,1
888457249,1387115536,500416900,2275572785,1388874149,1887532436,0
2458176400,884943504,1573232896,3343119904,4031409296,2458176400,1
2581554481,959574529,1672237449,3541129010,4253791930,2631811978,0
3840900625,1382724225,2458176400,5223624850,6299077025,3840900625,1
4361413681,1701645001,2877893316,6063058682,7239306997,4579538317,0
51724864,51955264,230400,103680128,51955264,52185664,1
73530625,73805281,3470769,147335906,77001394,77276050,0
921600,206899456,207821056,207821056,208742656,414720512,1
83557881,509179225,510624409,592737106,594182290,1019803634,0
1298881600,1293121600,5760000,2592003200,1304641600,1298881600,1
1721005225,1714374025,61544025,3435379250,1782549250,1775918050,0
3686400,827597824,831284224,831284224,834970624,1658882048,1
15492096,947654656,951599104,963146752,967091200,1899253760,0
14745600,3325136896,3310391296,3339882496,3325136896,6635528192,1
92083216,4022096400,4005877264,4114179616,4097960480,8027973664,0
2073600,465523776,467597376,467597376,469670976,933121152,1
127622209,988033489,991053361,1115655698,1118675570,1979086850,0
1870389504,8294400,1862095104,1878683904,3732484608,1870389504,1
2062522225,25472209,2053811761,2087994434,4116333986,2079283970,0
32947600,27415696,5531904,60363296,38479504,32947600,1
43151761,36784225,10118761,79935986,53270522,46902986,0
271063296,1343369104,1614432400,1614432400,1885495696,2957801504,1
656179456,2098006416,2433646224,2754185872,3089825680,4531652640,0
246741264,296528400,49787136,543269664,296528400,346315536,1
421891600,486290704,141324544,908182304,563216144,627615248,0
527161600,88510464,438651136,615672064,965812736,527161600,1
926410969,285103225,807753241,1211514194,1734164210,1092856466,0
2108646400,1754604544,354041856,3863250944,2462688256,2108646400,1
2109105625,1755023449,354230041,3864129074,2463335666,2109253490,0
685392400,823690000,138297600,1509082400,823690000,961987600,1
1186940304,1366928784,401281024,2553869088,1588221328,1768209808,0
131790400,109662784,22127616,241453184,153918016,131790400,1
183954969,157628025,46063369,341582994,230018338,203691394,0
47238129,47679025,440896,94917154,47679025,48119921,1
59721984,60217600,2307361,119939584,62029345,62524961,0
2314668321,2336272225,21603904,4650940546,2336272225,2357876129,1
2665966689,2689148449,66748900,5355115138,2732715589,2755897349,0
7054336,755810064,762864400,762864400,769918736,1518674464,1
29811600,917847616,925619776,947659216,955431376,1843467392,0
1763584,190716100,188952516,192479684,190716100,379668616,1
113507716,535274496,532317184,648782212,645824900,1067591680,0
15872256,1716444900,1700572644,1732317156,1716444900,3417017544,1
121594729,2349631729,2331054961,2471226458,2452649690,4680686690,0
3023240256,28217344,3051457600,3051457600,6074697856,3079674944,1
4119329124,210540100,4152255844,4329869224,8271584968,4362795944,0
11022400,1180953225,1191975625,1191975625,1202998025,2372928850,1
105042001,1705194436,1718434116,1810236437,1823476117,3423628552,0
76650025,62900761,13749264,139550786,90399289,76650025,1
292444201,264940729,145298916,557384930,437743117,410239645,0
566106849,123743376,689850225,689850225,1255957074,813593601,1
943841284,325910809,1101841636,1269752093,2045682920,1427752445,0
306600100,251603044,54997056,558203144,361597156,306600100,1
368064225,307546369,82646281,675610594,450710506,390192650,0
2264427396,494973504,2759400900,2759400900,5023828296,3254374404,1
3190329289,970011025,3773276329,4160340314,6963605618,4743287354,0
219988224,1226400400,1006412176,1446388624,1226400400,2232812576,1
370177600,1554567184,1305521424,1924744784,1675699024,2860088608,0
4905601600,879952896,4025648704,5785554496,8931250304,4905601600,1
5635655041,1203743025,4689373441,6839398066,10325028482,5893116466,0
3755851225,3082137289,673713936,6837988514,4429565161,3755851225,1
4506168384,3765049600,1011176401,8271217984,5517344785,4776226001,0
3841600,94167616,90326016,98009216,94167616,184493632,1
94633984,305270784,298321984,399904768,392955968,603592768,0
245862400,5780865024,6026727424,6026727424,6272589824,11807592448,1
330294276,6166332676,6420175876,6496626952,6750470152,12586508552,0
188238400,4425974784,4614213184,4614213184,4802451584,9040187968,1
252969025,4721476369,4915832769,4974445394,5168801794,9637309138,0
96040000,2258150400,2354190400,2354190400,2450230400,4612340800,1
106090000,2305920400,2402960400,2412010400,2509050400,4708880800,0
15366400,376670464,361304064,392036864,376670464,737974528,1
20884900,402323364,386436964,423208264,407321864,788760328,0
847508544,34574400,812934144,882082944,1660442688,847508544,1
899400100,45670564,863772100,945070664,1763172200,909442664,0
3251736576,3390034176,138297600,6641770752,3390034176,3528331776,1
3646348225,3792712225,228644641,7439060450,3874992866,4021356866,0
10342656,1795600,12138256,12138256,22480912,13933856,1
50353216,27248400,54228496,77601616,104581712,81476896,0
2647719936,3107393536,459673600,5755113472,3107393536,3567067136,1
2979849744,3466383376,603783184,6446233120,3583632928,4070166560,0
3351020544,3932794944,581774400,7283815488,3932794944,4514569344,1
4007776249,4641833161,872552521,8649609410,4880328770,5514385682,0
1468728976,217267600,1251461376,1685996576,2720190352,1468728976,1
1726236304,322705296,1489960000,2048941600,3216196304,1812665296,0
1213825600,1034265600,179560000,2248091200,1393385600,1213825600,1
1340877924,1151787844,230371684,2492665768,1571249608,1382159528,0
303456400,1747908864,2051365264,2051365264,2354821664,3799274128,1
463842369,2109105625,2441249281,2572947994,2905091650,4550354906,0
1489342464,1747908864,258566400,3237251328,1747908864,2006475264,1
1502027536,1761648784,263867536,3263676320,1765895072,2025516320,0
2099601,52056225,49956624,54155826,52056225,102012849,1
59043856,180902500,176969809,239946356,236013665,357872309,0
208224900,199826496,8398404,408051396,216623304,208224900,1
434013889,421850521,86508601,855864410,520522490,508359122,0
1248915600,1301405625,52490025,2550321225,1301405625,1353895650,1
1320086889,1374036624,67864644,2694123513,1387951533,1441901268,0
468506025,449609616,18896409,918115641,487402434,468506025,1
808378624,783496081,123965956,1591874705,932344580,907462037,0
134374464,3197223936,3331598400,3331598400,3465972864,6528822336,1
248283049,3685582681,3829753225,3933865730,4078036274,7515335906,0
2447874576,102880449,2550755025,2550755025,4998629601,2653635474,1
3087135844,263380441,3202541281,3350516285,6289677125,3465921722,0
1798438464,75585636,1874024100,1874024100,3672462564,1949609736,1
2156394969,161874729,2239087761,2318269698,4395482730,2400962490,0
37822500,15920100,21902400,53742600,59724900,37822500,1
147671104,99840064,114105124,247511168,261776228,213945188,0
945562500,547560000,398002500,1493122500,1343565000,945562500,1
1517102500,998560000,792422500,2515662500,2309525000,1790982500,0
63680400,151290000,87609600,214970400,151290000,238899600,1
107226025,215355625,137710225,322581650,244936250,353065850,0
573123600,1361610000,788486400,1934733600,1361610000,2150096400,1
917544681,1870649001,1185493761,2788193682,2103038442,3056142762,0
254721600,605160000,350438400,859881600,605160000,955598400,1
605799769,1105762009,749281129,1711561778,1355080898,1855043138,0
340402500,197121600,143280900,537524100,483683400,340402500,1
481714704,307581444,239259024,789296148,720973728,546840468,0
780084900,1073217600,1853302500,1853302500,2633387400,2926520100,1
1282785856,1652097316,2594476096,2934883172,3877261952,4246573412,0
1557504,68121,1625625,1625625,3183129,1693746,1
104427961,85229824,104980516,189657785,209408477,190210340,0
234090000,224280576,9809424,458370576,243899424,234090000,1
628605184,612463504,166513216,1241068688,795118400,778976720,0
365765625,15327225,350438400,381092850,716204025,365765625,1
496175625,49914225,478296900,546089850,974472525,528211125,0
398721024,17438976,416160000,416160000,814881024,433598976,1
827252644,168220900,852289636,995473544,1679542280,1020510536,0
8242641,196700625,188457984,204943266,196700625,385158609,1
44916804,318836736,308318481,363753540,353235285,627155217,0
450118656,19686969,469805625,469805625,919924281,489492594,1
569395044,50168889,591511041,619563933,1160906085,641679930,0
155750400,162562500,6812100,318312900,162562500,169374600,1
184824025,192238225,13875625,377062250,198699650,206113850,0
98803600,154380625,55577025,253184225,154380625,209957650,1
236513641,319122496,166255236,555636137,402768877,485377732,0
3556929600,2000772900,5557702500,5557702500,9114632100,7558475400,1
4757274729,2922807969,7036357689,7680082698,11793632418,9959165658,0
222308100,617522500,395214400,839830600,617522500,1012736900,1
226231681,624050361,400440121,850282042,626671802,1024490482,0
2723274225,4841376400,7564650625,7564650625,10287924850,12406027025,1
3514474089,5879515684,8849729329,9393989773,12364203418,14729245013,0
889232400,2470090000,1580857600,3359322400,2470090000,4050947600,1
1131582321,2864283361,1899129241,3995865682,3030711562,4763412602,0
1389425625,889232400,500193225,2278658025,1889618850,1389425625,1
1882778881,1291396096,811167361,3174174977,2693946242,2102563457,0
3556929600,9880360000,6323430400,13437289600,9880360000,16203790400,1
4469323609,11366331769,7522613289,15835655378,11991936898,18888945058,0
82137969,55056400,137194369,137194369,219332338,192250769,1
103144336,72471169,163993636,175615505,267137972,236464805,0
495507600,1234749321,739241721,1730256921,1234749321,1973991042,1
763693225,1641384196,1060414096,2405077421,1824107321,2701798292,0
3523609600,5256830016,8780439616,8780439616,12304049216,14037269632,1
2857864681,4435959609,7709366809,7293824290,10567231490,12145326418,0
328551876,220225600,548777476,548777476,877329352,769003076,1
515789521,377330625,784616121,893120146,1300405642,1161946746,0
6722524081,2697763600,4024760481,9420287681,10747284562,6722524081,1
8092081936,3588609025,5098816836,11680690961,13190898772,8687425861,0
1376410000,2053449225,3429859225,3429859225,4806269225,5483308450,1
1891989009,2674130944,4220061444,4566119953,6112050453,6894192388,0
4938997284,1982030400,2956966884,6921027684,7895964168,4938997284,1
5447620864,2308802500,3353336464,7756423364,8800957328,5662138964,0
50625,90000,140625,140625,191250,230625,1
68194564,69438889,70694464,137633453,138889028,140133353,0
14630625,40640625,26010000,55271250,40640625,66650625,1
182628196,258052096,218714521,440680292,401342717,476766617,0
29160000,45562500,16402500,74722500,45562500,61965000,1
134606404,167754304,105103504,302360708,239709908,272857808,0
5062500,14062500,9000000,19125000,14062500,23062500,1
70795396,98287396,83978896,169082792,154774292,182266292,0
10890000,17015625,6125625,27905625,17015625,23141250,1
65966884,80048809,53246209,146015693,119213093,133295018,0
9922500,27562500,17640000,37485000,27562500,45202500,1
39125025,69806025,53363025,108931050,92488050,123169050,0
7290000,20250000,12960000,27540000,20250000,33210000,1
53802225,83448225,67815225,137250450,121617450,151263450,0
4682896,2634129,7317025,7317025,11999921,9951154,1
19598329,15100996,24681024,34699325,44279353,39782020,0
917847616,1434136900,516289284,2351984516,1434136900,1950426184,1
982885201,1515155625,565345729,2498040826,1548230930,2080501354,0
761263281,2114620225,1353356944,2875883506,2114620225,3467977169,1
1050019216,2580436804,1730643201,3630456020,2780662417,4311080005,0
2370716100,853457796,1517258304,3224173896,3887974404,2370716100,1
2846862736,1147854400,1902529924,3994717136,4749392660,3050384324,0
1236577225,791409424,445167801,2027986649,1681745026,1236577225,1
1401004900,923977609,545876496,2324982509,1946881396,1469854105,0
566630416,885360025,318729609,1451990441,885360025,1204089634,1
1122451009,1556618116,759112704,2679069125,1881563713,2315730820,0
1053651600,674337024,379314576,1727988624,1432966176,1053651600,1
1079976769,695429641,395174641,1775406410,1475151410,1090604282,0
672400,430336,242064,1102736,914464,672400,1
52562500,50211396,47914084,102773896,100476584,98125480,0
24206400,67240000,43033600,91446400,67240000,110273600,1
43335889,97278769,67617729,140614658,110953618,164896498,0
131790400,84345856,47444544,216136256,179234944,131790400,1
138886225,90041121,51739249,228927346,190625474,141780370,0
96825600,61968384,34857216,158793984,131682816,96825600,1
247244176,189227536,138956944,436471712,386201120,328184480,0
151290000,54464400,96825600,205754400,248115600,151290000,1
478340641,287336401,376786921,765677042,855127562,664123322,0
110166016,172134400,61968384,282300416,172134400,234102784,1
115820644,179184996,66227044,295005640,182047688,245412040,0
124367104,194323600,69956496,318690704,194323600,264280096,1
237314025,330985249,159188689,568299274,396502714,490173938,0
518400,544644,26244,1063044,544644,570888,1
10131489,10246401,6890625,20377890,17022114,17137026,0
92044836,87609600,4435236,179654436,96480072,92044836,1
313360804,305131024,104325796,618491828,417686600,409456820,0
106750224,101606400,5143824,208356624,111894048,106750224,1
403005625,392951329,144264121,795956954,547269746,537215450,0
149817600,157402116,7584516,307219716,157402116,164986632,1
168091225,176119441,12103441,344210666,180194666,188222882,0
5904900,122544900,116640000,128449800,122544900,239184900,1
19855936,171505216,164506276,191361152,184362212,336011492,0
8503056,176464656,167961600,184967712,176464656,344426256,1
78234025,369139369,356794321,447373394,435028346,725933690,0
78428736,74649600,3779136,153078336,82207872,78428736,1
134096400,129140496,21790224,263236896,155886624,150930720,0
2088025,2039184,48841,4127209,2136866,2088025,1
13351716,13227769,5904900,26579485,19256616,19132669,0
208802500,4884100,203918400,213686600,412720900,208802500,1
276723225,19316025,271096225,296039250,547819450,290412250,0
603439225,589324176,14115049,1192763401,617554274,603439225,1
877462884,860424889,77686596,1737887773,955149480,938111485,0
660695616,15824484,676520100,676520100,1337215716,692344584,1
1219406400,174081636,1240871076,1393488036,2460277476,1414952712,0
344622096,352876225,8254129,697498321,352876225,361130354,1
452880961,462336004,31248100,915216965,484129061,493584104,0
399680064,9572836,409252900,409252900,808932964,418825736,1
494706564,28558336,505350400,523264900,1000056964,533908736,0
252651025,5909761,246741264,258560786,499392289,252651025,1
371140225,33651601,363970084,404791826,735110309,397621685,0
1050625,176400,874225,1227025,1924850,1050625,1
24176889,18593344,23299929,42770233,47476818,41893273,0
177555625,147744025,29811600,325299650,207367225,177555625,1
202094656,170198116,40335201,372292772,242429857,210533317,0
340402500,57153600,283248900,397556100,623651400,340402500,1
439950625,101707225,374616025,541657850,814566650,476323250,0
45158400,268960000,223801600,314118400,268960000,492761600,1
216619524,595262404,527069764,811881928,743689288,1122332168,0
50979600,252651025,303630625,303630625,354610225,556281650,1
236482884,582401689,658589569,818884573,895072453,1240991258,0
17640000,105062500,87422500,122702500,105062500,192485000,1
42823936,158608836,136749636,201432772,179573572,295358472,0
34574400,205922500,171348100,240496900,205922500,377270600,1
105452361,351150121,305515441,456602482,410967802,656665562,0
7360369,7263025,97344,14623394,7457713,7360369,1
11594025,11471769,1008016,23065794,12602041,12479785,0
1859334400,24920064,1884254464,1884254464,3743588864,1909174528,1
2796928996,217798564,2827474276,3014727560,5624403272,3045272840,0
726302500,736036900,9734400,1462339400,736036900,745771300,1
1234819600,1247502400,127916100,2482322000,1362735700,1375418500,0
16451136,1243902361,1227451225,1260353497,1243902361,2471353586,1
56685841,1500942564,1482866064,1557628405,1539551905,2983808628,0
1656083025,21902400,1634180625,1677985425,3290263650,1656083025,1
2325747076,149108521,2299777936,2474855597,4625525012,2448886457,0
1059893136,1045875600,14017536,2105768736,1073910672,1059893136,1
1128556836,1114090884,22867524,2242647720,1151424360,1136958408,0
2384759556,31539456,2353220100,2416299012,4737979656,2384759556,1
2916648036,116380944,2881757124,3033028980,5798405160,2998138068,0
6969600,56535361,63504961,63504961,70474561,120040322,1
106770889,231404944,245298244,338175833,352069133,476703188,0
341510400,2770232689,3111743089,3111743089,3453253489,5881975778,1
685444761,3640191556,4030218256,4325636317,4715663017,7670409812,0
571544649,62726400,508818249,634271049,1080362898,571544649,1
899520064,196140025,820364164,1095660089,1719884228,1016504189,0
2286178596,2035272996,250905600,4321451592,2537084196,2286178596,1
2491607056,2229350656,321915364,4720957712,2813522420,2551266020,0
1413384025,1587624025,174240000,3001008050,1587624025,1761864025,1
2123919396,2336368896,470499481,4460288292,2594418877,2806868377,0
27878400,254019844,226141444,281898244,254019844,480161288,1
99042304,424772100,388484100,523814404,487526404,813256200,0
1016079376,904565776,111513600,1920645152,1127592976,1016079376,1
1636202500,1493822500,366109956,3130025000,2002312456,1859932456,0
9265936,24336,9241600,9290272,18507536,9265936,1
83156161,38825361,83083225,121981522,166239386,121908586,0
2944656,1121178256,1118233600,1124122912,1121178256,2239411856,1
96628900,1730393604,1726734916,1827022504,1823363816,3457128520,0
2365849600,2372079616,6230016,4737929216,2372079616,2378309632,1
3408574689,3416051809,149793121,6824626498,3558367810,3565844930,0
1330790400,3504384,1334294784,1334294784,2665085184,1337799168,1
1711807876,45778756,1715782084,1757586632,3427589960,1761560840,0
4112784,1561830400,1565943184,1565943184,1570055968,3127773584,1
36481600,1895035024,1899565056,1931516624,1936046656,3794600080,0
2079360000,2084835600,5475600,4164195600,2084835600,2090311200,1
2194922500,2200548100,12888100,4395470600,2207810600,2213436200,0
926593600,924160000,2433600,1850753600,929027200,926593600,1
1430276761,1427252841,79905721,2857529602,1510182482,1507158562,0
3407716,23736384,27144100,27144100,30551816,50880484,1
38862756,85747600,92121604,124610356,130984360,177869204,0
1330060900,1163082816,166978084,2493143716,1497038984,1330060900,1
1813993281,1618050625,362635849,3432043906,2176629130,1980686474,0
434305600,379782144,54523456,814087744,488829056,434305600,1
884051289,805481161,264940729,1689532450,1148992018,1070421890,0
678602500,85192900,593409600,763795400,1272012100,678602500,1
1219615929,327718609,1104432289,1547334538,2324048218,1432150898,0
108576400,94945536,13630864,203521936,122207264,108576400,1
179024400,161391616,44249104,340416016,223273504,205640720,0
977187600,122677776,854509824,1099865376,1831697424,977187600,1
1564360704,375119424,1408050576,1939480128,2972411280,1783170000,0
244296900,30669444,213627456,274966344,457924356,244296900,1
282912400,45265984,249829636,328178384,532742036,295095620,0
384400,9418761,9803161,9803161,10187561,19221922,1
1488400,13461561,13920361,14949961,15408761,27381922,0
38440000,941876100,980316100,980316100,1018756100,1922192200,1
