side1,side2,side3,side1^2,side2^2,side3^2,validity
1920,28768,28832,3686400,827597824,831284224,1
5243,32091,32155,27489049,1029832281,1033944025,0
3840,57536,57664,14745600,3310391296,3325136896,1
7147,60843,60971,51079609,3701870649,3717462841,0
1440,21576,21624,2073600,465523776,467597376,1
7343,27479,27527,53919649,755095441,757735729,0
2880,43152,43248,8294400,1862095104,1870389504,1
4208,44480,44576,17707264,1978470400,1987019776,0
2352,5236,5740,5531904,27415696,32947600,1
11179,14063,14567,124970041,197767969,212197489,0
16464,36652,40180,271063296,1343369104,1614432400,1
18547,38735,42263,343991209,1500400225,1786161169,0
7056,15708,17220,49787136,246741264,296528400,1
14868,23520,25032,221057424,553190400,626601024,0
9408,20944,22960,88510464,438651136,527161600,1
9854,21390,23406,97101316,457532100,547840836,0
18816,41888,45920,354041856,1754604544,2108646400,1
23930,47002,51034,572644900,2209188004,2604469156,0
11760,26180,28700,138297600,685392400,823690000,1
17163,31583,34103,294568569,997485889,1163014609,0
4704,10472,11480,22127616,109662784,131790400,1
12858,18626,19634,165328164,346927876,385493956,0
664,6873,6905,440896,47238129,47679025,1
1417,7626,7658,2007889,58155876,58644964,0
4648,48111,48335,21603904,2314668321,2336272225,1
5405,48868,49092,29214025,2388081424,2410024464,0
2656,27492,27620,7054336,755810064,762864400,1
6867,31703,31831,47155689,1005080209,1013212561,0
1328,13746,13810,1763584,188952516,190716100,1
9379,21797,21861,87965641,475109209,477903321,0
3984,41238,41430,15872256,1700572644,1716444900,1
12025,49279,49471,144600625,2428419841,2447379841,0
5312,54984,55240,28217344,3023240256,3051457600,1
14452,64124,64380,208860304,4111887376,4144784400,0
3320,34365,34525,11022400,1180953225,1191975625,1
9447,40492,40652,89245809,1639602064,1652585104,0
3708,7931,8755,13749264,62900761,76650025,1
6354,10577,11401,40373316,111872929,129982801,0
11124,23793,26265,123743376,566106849,689850225,1
18639,31308,33780,347412321,980190864,1141088400,0
7416,15862,17510,54997056,251603044,306600100,1
10368,18814,20462,107495424,353966596,418693444,0
22248,47586,52530,494973504,2264427396,2759400900,1
25972,51310,56254,674544784,2632716100,3164512516,0
14832,31724,35020,219988224,1006412176,1226400400,1
21232,38124,41420,450797824,1453439376,1715616400,0
29664,63448,70040,879952896,4025648704,4905601600,1
35661,69445,76037,1271706921,4822608025,5781625369,0
25956,55517,61285,673713936,3082137289,3755851225,1
34166,63727,69495,1167315556,4061130529,4829555025,0
1960,9504,9704,3841600,90326016,94167616,1
10634,18178,18378,113081956,330439684,337750884,0
15680,76032,77632,245862400,5780865024,6026727424,1
18408,78760,80360,338854464,6203137600,6457729600,0
13720,66528,67928,188238400,4425974784,4614213184,1
16254,69062,70462,264192516,4769559844,4964893444,0
9800,47520,48520,96040000,2258150400,2354190400,1
17639,55359,56359,311134321,3064618881,3176336881,0
3920,19008,19408,15366400,361304064,376670464,1
7435,22523,22923,55279225,507285529,525463929,0
5880,28512,29112,34574400,812934144,847508544,1
14981,37613,38213,224430361,1414737769,1460233369,0
11760,57024,58224,138297600,3251736576,3390034176,1
17033,62297,63497,290123089,3880916209,4031869009,0
1340,3216,3484,1795600,10342656,12138256,1
4627,6503,6771,21409129,42289009,45846441,0
21440,51456,55744,459673600,2647719936,3107393536,1
30052,60068,64356,903122704,3608164624,4141694736,0
24120,57888,62712,581774400,3351020544,3932794944,1
24410,58178,63002,595848100,3384679684,3969252004,0
14740,35376,38324,217267600,1251461376,1468728976,1
23720,44356,47304,562638400,1967454736,2237668416,0
13400,32160,34840,179560000,1034265600,1213825600,1
18325,37085,39765,335805625,1375297225,1581255225,0
17420,41808,45292,303456400,1747908864,2051365264,1
18744,43132,46616,351337536,1860369424,2173051456,0
16080,38592,41808,258566400,1489342464,1747908864,1
17055,39567,42783,290873025,1565547489,1830385089,0
1449,7068,7215,2099601,49956624,52056225,1
9456,15075,15222,89415936,227255625,231709284,0
2898,14136,14430,8398404,199826496,208224900,1
4504,15742,16036,20286016,247810564,257153296,0
7245,35340,36075,52490025,1248915600,1301405625,1
16966,45061,45796,287845156,2030493721,2097273616,0
4347,21204,21645,18896409,449609616,468506025,1
6551,23408,23849,42915601,547934464,568774801,0
11592,56544,57720,134374464,3197223936,3331598400,1
16042,60994,62170,257345764,3720268036,3865108900,0
10143,49476,50505,102880449,2447874576,2550755025,1
17190,56523,57552,295496100,3194849529,3312232704,0
8694,42408,43290,75585636,1798438464,1874024100,1
15407,49121,50003,237375649,2412872641,2500300009,0
3990,4680,6150,15920100,21902400,37822500,1
9399,10089,11559,88341201,101787921,133610481,0
19950,23400,30750,398002500,547560000,945562500,1
24124,27574,34924,581967376,760325476,1219685776,0
7980,9360,12300,63680400,87609600,151290000,1
16216,17596,20536,262958656,309619216,421727296,0
23940,28080,36900,573123600,788486400,1361610000,1
26025,30165,38985,677300625,909927225,1519830225,0
15960,18720,24600,254721600,350438400,605160000,1
17043,19803,25683,290463849,392158809,659616489,0
11970,14040,18450,143280900,197121600,340402500,1
13305,15375,19785,177023025,236390625,391446225,0
27930,32760,43050,780084900,1073217600,1853302500,1
36222,41052,51342,1312033284,1685266704,2636000964,0
261,1248,1275,68121,1557504,1625625,1
7304,8291,8318,53348416,68740681,69189124,0
3132,14976,15300,9809424,224280576,234090000,1
8423,20267,20591,70946929,410751289,423989281,0
3915,18720,19125,15327225,350438400,365765625,1
13084,27889,28294,171191056,777796321,800550436,0
4176,19968,20400,17438976,398721024,416160000,1
4215,20007,20439,17766225,400280049,417752721,0
2871,13728,14025,8242641,188457984,196700625,1
6067,16924,17221,36808489,286421776,296562841,0
4437,21216,21675,19686969,450118656,469805625,1
4614,21393,21852,21288996,457660449,477509904,0
2610,12480,12750,6812100,155750400,162562500,1
9724,19594,19864,94556176,383924836,394578496,0
7455,9940,12425,55577025,98803600,154380625,1
8451,10936,13421,71419401,119596096,180123241,0
44730,59640,74550,2000772900,3556929600,5557702500,1
52756,67666,82576,2783195536,4578687556,6818795776,0
14910,19880,24850,222308100,395214400,617522500,1
20584,25554,30524,423701056,653006916,931714576,0
52185,69580,86975,2723274225,4841376400,7564650625,1
55836,73231,90626,3117658896,5362779361,8213071876,0
29820,39760,49700,889232400,1580857600,2470090000,1
30992,40932,50872,960504064,1675428624,2587960384,0
22365,29820,37275,500193225,889232400,1389425625,1
29398,36853,44308,864242404,1358143609,1963198864,0
59640,79520,99400,3556929600,6323430400,9880360000,1
50258,70138,90018,2525866564,4919339044,8103240324,0
7420,9063,11713,55056400,82137969,137194369,1
9398,11041,13691,88322404,121903681,187443481,0
22260,27189,35139,495507600,739241721,1234749321,1
29229,34158,42108,854334441,1166768964,1773083664,0
59360,72504,93704,3523609600,5256830016,8780439616,1
52877,66021,87221,2795977129,4358772441,7607502841,0
14840,18126,23426,220225600,328551876,548777476,1
22390,25676,30976,501312100,659256976,959512576,0
51940,63441,81991,2697763600,4024760481,6722524081,1
58486,69987,88537,3420612196,4898180169,7838800369,0
37100,45315,58565,1376410000,2053449225,3429859225,1
38231,46446,59696,1461609361,2157230916,3563612416,0
44520,54378,70278,1982030400,2956966884,4938997284,1
48021,57879,73779,2306016441,3349978641,5443340841,0
225,300,375,50625,90000,140625,1
9656,9731,9806,93238336,94692361,96157636,0
3825,5100,6375,14630625,26010000,40640625,1
6274,7549,8824,39363076,56987401,77862976,0
4050,5400,6750,16402500,29160000,45562500,1
6771,8121,9471,45846441,65950641,89699841,0
2250,3000,3750,5062500,9000000,14062500,1
7634,8384,9134,58277956,70291456,83429956,0
2475,3300,4125,6125625,10890000,17015625,1
3015,3840,4665,9090225,14745600,21762225,0
3150,4200,5250,9922500,17640000,27562500,1
4316,5366,6416,18627856,28793956,41165056,0
2700,3600,4500,7290000,12960000,20250000,1
4882,5782,6682,23833924,33431524,44649124,0
1623,2164,2705,2634129,4682896,7317025,1
8484,9025,9566,71978256,81450625,91508356,0
22722,30296,37870,516289284,917847616,1434136900,1
29659,37233,44807,879656281,1386296289,2007667249,0
27591,36788,45985,761263281,1353356944,2114620225,1
35923,45120,54317,1290461929,2035814400,2950336489,0
29214,38952,48690,853457796,1517258304,2370716100,1
31786,41524,51262,1010349796,1724242576,2627792644,0
21099,28132,35165,445167801,791409424,1236577225,1
26782,33815,40848,717275524,1143454225,1668559104,0
17853,23804,29755,318729609,566630416,885360025,1
24083,30034,35985,579990889,902041156,1294920225,0
19476,25968,32460,379314576,674337024,1053651600,1
26151,32643,39135,683874801,1065565449,1531548225,0
492,656,820,242064,430336,672400,1
8959,9123,9287,80263681,83229129,86248369,0
4920,6560,8200,24206400,43033600,67240000,1
8775,10415,12055,77000625,108472225,145323025,0
6888,9184,11480,47444544,84345856,131790400,1
7824,10120,12416,61214976,102414400,154157056,0
5904,7872,9840,34857216,61968384,96825600,1
15565,17533,19501,242269225,307406089,380289001,0
7380,9840,12300,54464400,96825600,151290000,1
7938,10398,12858,63011844,108118404,165328164,0
7872,10496,13120,61968384,110166016,172134400,1
12086,14710,17334,146071396,216384100,300467556,0
8364,11152,13940,69956496,124367104,194323600,1
17546,20334,23122,307862116,413471556,534626884,0
162,720,738,26244,518400,544644,1
8528,9086,9104,72726784,82555396,82882816,0
2106,9360,9594,4435236,87609600,92044836,1
11758,19012,19246,138250564,361456144,370408516,0
2268,10080,10332,5143824,101606400,106750224,1
7068,14880,15132,49956624,221414400,228977424,0
2754,12240,12546,7584516,149817600,157402116,1
12424,21910,22216,154355776,480048100,493550656,0
2430,10800,11070,5904900,116640000,122544900,1
9712,18082,18352,94322944,326958724,336795904,0
2916,12960,13284,8503056,167961600,176464656,1
11821,21865,22189,139736041,478078225,492351721,0
1944,8640,8856,3779136,74649600,78428736,1
5395,12091,12307,29106025,146192281,151462249,0
221,1428,1445,48841,2039184,2088025,1
10137,11344,11361,102758769,128686336,129072321,0
2210,14280,14450,4884100,203918400,208802500,1
8113,20183,20353,65820769,407353489,414244609,0
3757,24276,24565,14115049,589324176,603439225,1
9079,29598,29887,82428241,876041604,893232769,0
3978,25704,26010,15824484,660695616,676520100,1
5699,27425,27731,32478601,752130625,769008361,0
2873,18564,18785,8254129,344622096,352876225,1
9929,25620,25841,98585041,656384400,667757281,0
3094,19992,20230,9572836,399680064,409252900,1
4593,21491,21729,21095649,461863081,472149441,0
2431,15708,15895,5909761,246741264,252651025,1
7054,20331,20518,49758916,413349561,420988324,0
420,935,1025,176400,874225,1050625,1
4520,5035,5125,20430400,25351225,26265625,0
5460,12155,13325,29811600,147744025,177555625,1
7652,14347,15517,58553104,205836409,240777289,0
7560,16830,18450,57153600,283248900,340402500,1
16022,25292,26912,256704484,639685264,724255744,0
6720,14960,16400,45158400,223801600,268960000,1
11337,19577,21017,128527569,383258929,441714289,0
7140,15895,17425,50979600,252651025,303630625,1
16341,25096,26626,267028281,629809216,708943876,0
4200,9350,10250,17640000,87422500,105062500,1
6590,11740,12640,43428100,137827600,159769600,0
5880,13090,14350,34574400,171348100,205922500,1
6270,13480,14740,39312900,181710400,217267600,0
312,2695,2713,97344,7263025,7360369,1
2235,4618,4636,4995225,21325924,21492496,0
4992,43120,43408,24920064,1859334400,1884254464,1
8916,47044,47332,79495056,2213137936,2240318224,0
3120,26950,27130,9734400,726302500,736036900,1
12490,36320,36500,156000100,1319142400,1332250000,0
4056,35035,35269,16451136,1227451225,1243902361,1
5976,36955,37189,35712576,1365672025,1383021721,0
4680,40425,40695,21902400,1634180625,1656083025,1
13232,48977,49247,175085824,2398746529,2425267009,0
3744,32340,32556,14017536,1045875600,1059893136,1
11442,40038,40254,130919364,1603041444,1620384516,0
5616,48510,48834,31539456,2353220100,2384759556,1
11262,54156,54480,126832644,2932872336,2968070400,0
2640,7519,7969,6969600,56535361,63504961,1
10361,15240,15690,107350321,232257600,246176100,0
18480,52633,55783,341510400,2770232689,3111743089,1
23878,58031,61181,570158884,3367596961,3743114761,0
7920,22557,23907,62726400,508818249,571544649,1
8418,23055,24405,70862724,531533025,595604025,0
15840,45114,47814,250905600,2035272996,2286178596,1
22006,51280,53980,484264036,2629638400,2913840400,0
13200,37595,39845,174240000,1413384025,1587624025,1
14464,38859,41109,209207296,1510021881,1689949881,0
5280,15038,15938,27878400,226141444,254019844,1
10659,20417,21317,113614281,416853889,454414489,0
10560,30076,31876,111513600,904565776,1016079376,1
17641,37157,38957,311204881,1380642649,1517647849,0
156,3040,3044,24336,9241600,9265936,1
4048,6932,6936,16386304,48052624,48108096,0
1716,33440,33484,2944656,1118233600,1121178256,1
7161,38885,38929,51279921,1512043225,1515467041,0
2496,48640,48704,6230016,2365849600,2372079616,1
9903,56047,56111,98069409,3141266209,3148444321,0
1872,36480,36528,3504384,1330790400,1334294784,1
2080,36688,36736,4326400,1346009344,1349533696,0
2028,39520,39572,4112784,1561830400,1565943184,1
2445,39937,39989,5978025,1594963969,1599120121,0
2340,45600,45660,5475600,2079360000,2084835600,1
6457,49717,49777,41692849,2471780089,2477749729,0
1560,30400,30440,2433600,924160000,926593600,1
9055,37895,37935,81993025,1436031025,1439064225,0
1846,4872,5210,3407716,23736384,27144100,1
6144,9170,9508,37748736,84088900,90402064,0
12922,34104,36470,166978084,1163082816,1330060900,1
17286,38468,40834,298805796,1479787024,1667415556,0
7384,19488,20840,54523456,379782144,434305600,1
10128,22232,23584,102576384,494261824,556205056,0
9230,24360,26050,85192900,593409600,678602500,1
14091,29221,30911,198556281,853866841,955489921,0
3692,9744,10420,13630864,94945536,108576400,1
11842,17894,18570,140232964,320195236,344844900,0
11076,29232,31260,122677776,854509824,977187600,1
11996,30152,32180,143904016,909143104,1035552400,0
5538,14616,15630,30669444,213627456,244296900,1
5918,14996,16010,35022724,224880016,256320100,0
620,3069,3131,384400,9418761,9803161,1
6375,8824,8886,40640625,77862976,78960996,0
6200,30690,31310,38440000,941876100,980316100,1
7834,32324,32944,61371556,1044840976,1085307136,0
9920,49104,50096,98406400,2411202816,2509609216,1
12429,51613,52605,154480041,2663901769,2767286025,0
7440,36828,37572,55353600,1356301584,1411655184,1
16513,45901,46645,272679169,2106901801,2175756025,0
8680,42966,43834,75342400,1846077156,1921419556,1
14848,49134,50002,220463104,2414149956,2500200004,0
8060,39897,40703,64963600,1591770609,1656734209,1
8634,40471,41277,74545956,1637901841,1703790729,0
9300,46035,46965,86490000,2119221225,2205711225,1
14463,51198,52128,209178369,2621235204,2717328384,0
2100,8695,8945,4410000,75603025,80013025,1
8838,15433,15683,78110244,238177489,245956489,0
6300,26085,26835,39690000,680427225,720117225,1
9273,29058,29808,85988529,844367364,888516864,0
4200,17390,17890,17640000,302412100,320052100,1
10226,23416,23916,104571076,548309056,571975056,0
10500,43475,44725,110250000,1890075625,2000325625,1
20445,53420,54670,417998025,2853696400,2988808900,0
8400,34780,35780,70560000,1209648400,1280208400,1
13054,39434,40434,170406916,1555040356,1634908356,0
14700,60865,62615,216090000,3704548225,3920638225,1
23507,69672,71422,552579049,4854187584,5101102084,0
12600,52170,53670,158760000,2721708900,2880468900,1
19195,58765,60265,368448025,3453325225,3631870225,0
5154,6872,8590,26563716,47224384,73788100,1
6255,7973,9691,39125025,63568729,93915481,0
20616,27488,34360,425019456,755590144,1180609600,1
28301,35173,42045,800946601,1237139929,1767782025,0
10308,13744,17180,106254864,188897536,295152400,1
17415,20851,24287,303282225,434764201,589858369,0
36078,48104,60130,1301622084,2313994816,3615616900,1
44451,56477,68503,1975891401,3189651529,4692661009,0
30924,41232,51540,956293776,1700077824,2656371600,1
37589,47897,58205,1412932921,2294122609,3387822025,0
15462,20616,25770,239073444,425019456,664092900,1
23879,29033,34187,570206641,842915089,1168750969,0
41232,54976,68720,1700077824,3022360576,4722438400,1
41616,55360,69104,1731891456,3064729600,4775362816,0
2772,8085,8547,7683984,65367225,73051209,1
4819,10132,10594,23222761,102657424,112232836,0
5544,16170,17094,30735936,261468900,292204836,1
10960,21586,22510,120121600,465955396,506700100,0
11088,32340,34188,122943744,1045875600,1168819344,1
19699,40951,42799,388050601,1676984401,1831754401,0
16632,48510,51282,276623424,2353220100,2629843524,1
22848,54726,57498,522031104,2994935076,3306020004,0
8316,24255,25641,69155856,588305025,657460881,1
8418,24357,25743,70862724,593263449,662702049,0
22176,64680,68376,491774976,4183502400,4675277376,1
31844,74348,78044,1014040336,5527625104,6090865936,0
19404,56595,59829,376515216,3202994025,3579509241,1
19419,56610,59844,377097561,3204692100,3581304336,0
2573,2964,3925,6620329,8785296,15405625,1
7836,8227,9188,61402896,67683529,84419344,0
46314,53352,70650,2144986596,2846435904,4991422500,1
53180,60218,77516,2828112400,3626207524,6008730256,0
36022,41496,54950,1297584484,1721918016,3019502500,1
39836,45310,58764,1586906896,2052996100,3453207696,0
25730,29640,39250,662032900,878529600,1540562500,1
34024,37934,47544,1157632576,1438988356,2260431936,0
43741,50388,66725,1913275081,2538950544,4452225625,1
47144,53791,70128,2222556736,2893471681,4917936384,0
38595,44460,58875,1489574025,1976691600,3466265625,1
42251,48116,62531,1785147001,2315149456,3910125961,0
33449,38532,51025,1118835601,1484715024,2603550625,1
36495,41578,54071,1331885025,1728730084,2923673041,0
6870,9160,11450,47196900,83905600,131102500,1
10763,13053,15343,115842169,170380809,235407649,0
54960,73280,91600,3020601600,5369958400,8390560000,1
48891,67211,85531,2390329881,4517318521,7315551961,0
27480,36640,45800,755150400,1342489600,2097640000,1
30881,40041,49201,953636161,1603281681,2420738401,0
48090,64120,80150,2312648100,4111374400,6424022500,1
51813,67843,83873,2684586969,4602672649,7034680129,0
41220,54960,68700,1699088400,3020601600,4719690000,1
42265,56005,69745,1786330225,3136560025,4864365025,0
13740,18320,22900,188787600,335622400,524410000,1
21279,25859,30439,452795841,668687881,926532721,0
34350,45800,57250,1179922500,2097640000,3277562500,1
36313,47763,59213,1318633969,2281304169,3506179369,0
2772,4704,5460,7683984,22127616,29811600,1
10034,11966,12722,100681156,143185156,161849284,0
5544,9408,10920,30735936,88510464,119246400,1
10619,14483,15995,112763161,209757289,255840025,0
11088,18816,21840,122943744,354041856,476985600,1
18706,26434,29458,349914436,698756356,867773764,0
22176,37632,43680,491774976,1416167424,1907942400,1
28919,44375,50423,836308561,1969140625,2542478929,0
13860,23520,27300,192099600,553190400,745290000,1
21993,31653,35433,483692049,1001912409,1255497489,0
8316,14112,16380,69155856,199148544,268304400,1
15217,21013,23281,231557089,441546169,542004961,0
19404,32928,38220,376515216,1084253184,1460768400,1
19471,32995,38287,379119841,1088670025,1465894369,0
1467,1956,2445,2152089,3825936,5978025,1
9213,9702,10191,84879369,94128804,103856481,0
17604,23472,29340,309900816,550934784,860835600,1
21888,27756,33624,479084544,770395536,1130573376,0
24939,33252,41565,621953721,1105695504,1727649225,1
27984,36297,44610,783104256,1317472209,1990052100,0
19071,25428,31785,363703041,646583184,1010286225,1
27244,33601,39958,742235536,1129027201,1596641764,0
26406,35208,44010,697276836,1239603264,1936880100,1
29656,38458,47260,879478336,1479017764,2233507600,0
23472,31296,39120,550934784,979439616,1530374400,1
30509,38333,46157,930799081,1469418889,2130468649,0
20538,27384,34230,421809444,749883456,1171692900,1
23325,30171,37017,544055625,910289241,1370258289,0
4368,5005,6643,19079424,25050025,44129449,1
11463,12100,13738,131400369,146410000,188732644,0
26208,30030,39858,686859264,901800900,1588660164,1
28169,31991,41819,793492561,1023424081,1748828761,0
30576,35035,46501,934891776,1227451225,2162343001,1
31633,36092,47558,1000646689,1302632464,2261763364,0
17472,20020,26572,305270784,400800400,706071184,1
24199,26747,33299,585591601,715402009,1108823401,0
34944,40040,53144,1221083136,1603201600,2824284736,1
35546,40642,53746,1263518116,1651772164,2888632516,0
8736,10010,13286,76317696,100200100,176517796,1
10389,11663,14939,107931321,136025569,223173721,0
13104,15015,19929,171714816,225450225,397165041,1
20028,21939,26853,401120784,481319721,721083609,0
711,9348,9375,505521,87385104,87890625,1
5607,14244,14271,31438449,202891536,203661441,0
2844,37392,37500,8088336,1398161664,1406250000,1
7489,42037,42145,56085121,1767109369,1776201025,0
3555,46740,46875,12638025,2184627600,2197265625,1
11236,54421,54556,126247696,2961645241,2976357136,0
2133,28044,28125,4549689,786465936,791015625,1
8260,34171,34252,68227600,1167657241,1173199504,0
4977,65436,65625,24770529,4281870096,4306640625,1
10420,70879,71068,108576400,5023832641,5050660624,0
5688,74784,75000,32353344,5592646656,5625000000,1
12304,81400,81616,151388416,6625960000,6661171456,0
1422,18696,18750,2022084,349540416,351562500,1
4350,21624,21678,18922500,467597376,469935684,0
6480,8640,10800,41990400,74649600,116640000,1
10597,12757,14917,112296409,162741049,222516889,0
25920,34560,43200,671846400,1194393600,1866240000,1
33584,42224,50864,1127885056,1782866176,2587146496,0
12960,17280,21600,167961600,298598400,466560000,1
16443,20763,25083,270372249,431102169,629156889,0
51840,69120,86400,2687385600,4777574400,7464960000,1
60705,77985,95265,3685097025,6081660225,9075420225,0
38880,51840,64800,1511654400,2687385600,4199040000,1
47299,60259,73219,2237195401,3631147081,5361021961,0
32400,43200,54000,1049760000,1866240000,2916000000,1
33121,43921,54721,1097000641,1929054241,2994387841,0
45360,60480,75600,2057529600,3657830400,5715360000,1
49542,64662,79782,2454409764,4181174244,6365167524,0
4928,6321,8015,24285184,39955041,64240225,1
5669,7062,8756,32137561,49871844,76667536,0
9856,12642,16030,97140736,159820164,256960900,1
15757,18543,21931,248283049,343842849,480968761,0
19712,25284,32060,388562944,639280656,1027843600,1
26212,31784,38560,687068944,1010222656,1486873600,0
39424,50568,64120,1554251776,2557122624,4111374400,1
44396,55540,69092,1971004816,3084691600,4773704464,0
29568,37926,48090,874266624,1438381476,2312648100,1
39535,47893,58057,1563016225,2293739449,3370615249,0
24640,31605,40075,607129600,998876025,1606005625,1
34418,41383,49853,1184598724,1712552689,2485321609,0
34496,44247,56105,1189974016,1957797009,3147771025,1
40588,50339,62197,1647385744,2534014921,3868466809,0
1115,2676,2899,1243225,7160976,8404201,1
1495,3056,3279,2235025,9339136,10751841,0
20070,48168,52182,402804900,2320156224,2722961124,1
24189,52287,56301,585107721,2733930369,3169802601,0
17840,42816,46384,318265600,1833209856,2151475456,1
22303,47279,50847,497423809,2235303841,2585417409,0
15610,37464,40586,243672100,1403551296,1647223396,1
16226,38080,41202,263283076,1450086400,1697604804,0
12265,29436,31889,150430225,866478096,1016908321,1
17212,34383,36836,296252944,1182190689,1356890896,0
16725,40140,43485,279725625,1611219600,1890945225,1
20975,44390,47735,439950625,1970472100,2278630225,0
18955,45492,49283,359292025,2069522064,2428814089,1
26493,53030,56821,701879049,2812180900,3228626041,0
176,693,715,30976,480249,511225,1
6692,7209,7231,44782864,51969681,52287361,0
2112,8316,8580,4460544,69155856,73616400,1
4440,10644,10908,19713600,113294736,118984464,0
3168,12474,12870,10036224,155600676,165636900,1
11466,20772,21168,131469156,431475984,448084224,0
1936,7623,7865,3748096,58110129,61858225,1
10713,16400,16642,114768369,268960000,276956164,0
2816,11088,11440,7929856,122943744,130873600,1
5999,14271,14623,35988001,203661441,213832129,0
1760,6930,7150,3097600,48024900,51122500,1
4673,9843,10063,21836929,96884649,101263969,0
2464,9702,10010,6071296,94128804,100200100,1
2980,10218,10526,8880400,104407524,110796676,0
1260,6555,6675,1587600,42968025,44555625,1
10276,15571,15691,105596176,242456041,246207481,0
7560,39330,40050,57153600,1546848900,1604002500,1
14541,46311,47031,211440681,2144708721,2211914961,0
10080,52440,53400,101606400,2749953600,2851560000,1
13507,55867,56827,182439049,3121121689,3229307929,0
6300,32775,33375,39690000,1074200625,1113890625,1
6973,33448,34048,48622729,1118768704,1159266304,0
2520,13110,13350,6350400,171872100,178222500,1
6546,17136,17376,42850116,293642496,301925376,0
3780,19665,20025,14288400,386712225,401000625,1
5033,20918,21278,25331089,437562724,452753284,0
8820,45885,46725,77792400,2105433225,2183225625,1
8869,45934,46774,78659161,2109932356,2187807076,0
3950,9480,10270,15602500,89870400,105472900,1
6531,12061,12851,42653961,145467721,165148201,0
19750,47400,51350,390062500,2246760000,2636822500,1
27041,54691,58641,731215681,2991105481,3438766881,0
31600,75840,82160,998560000,5751705600,6750265600,1
34872,79112,85432,1216056384,6258708544,7298626624,0
11850,28440,30810,140422500,808833600,949256100,1
15829,32419,34789,250557241,1050991561,1210274521,0
27650,66360,71890,764522500,4403649600,5168172100,1
28092,66802,72332,789160464,4462507204,5231918224,0
7900,18960,20540,62410000,359481600,421891600,1
9297,20357,21937,86434209,414407449,481231969,0
15800,37920,41080,249640000,1437926400,1687566400,1
20673,42793,45953,427372929,1831240849,2111678209,0
4940,6375,8065,24403600,40640625,65044225,1
6074,7509,9199,36893476,56385081,84621601,0
19760,25500,32260,390457600,650250000,1040707600,1
24782,30522,37282,614147524,931592484,1389947524,0
29640,38250,48390,878529600,1463062500,2341592100,1
32970,41580,51720,1087020900,1728896400,2674958400,0
34580,44625,56455,1195776400,1991390625,3187167025,1
38574,48619,60449,1487953476,2363807161,3654081601,0
9880,12750,16130,97614400,162562500,260176900,1
11346,14216,17596,128731716,202094656,309619216,0
39520,51000,64520,1561830400,2601000000,4162830400,1
41209,52689,66209,1698181681,2776130721,4383631681,0
14820,19125,24195,219632400,365765625,585398025,1
17988,22293,27363,323568144,496977849,748733769,0
768,2240,2368,589824,5017600,5607424,1
1583,3055,3183,2505889,9333025,10131489,0
13056,38080,40256,170459136,1450086400,1620545536,1
22013,47037,49213,484572169,2212479369,2421919369,0
9216,26880,28416,84934656,722534400,807469056,1
16086,33750,35286,258759396,1139062500,1245101796,0
13824,40320,42624,191102976,1625702400,1816805376,1
16975,43471,45775,288150625,1889727841,2095350625,0
12288,35840,37888,150994944,1284505600,1435500544,1
15643,39195,41243,244703449,1536248025,1700985049,0
7680,22400,23680,58982400,501760000,560742400,1
11991,26711,27991,143784081,713477521,783496081,0
8448,24640,26048,71368704,607129600,678498304,1
15118,31310,32718,228553924,980316100,1070467524,0
2436,2923,3805,5934096,8543929,14478025,1
7312,7799,8681,53465344,60824401,75359761,0
24360,29230,38050,593409600,854392900,1447802500,1
32683,37553,46373,1068178489,1410227809,2150455129,0
38976,46768,60880,1519128576,2187245824,3706374400,1
43115,50907,65019,1858903225,2591522649,4227470361,0
29232,35076,45660,854509824,1230325776,2084835600,1
32724,38568,49152,1070860176,1487490624,2415919104,0
26796,32153,41855,718025616,1033815409,1751841025,1
35671,41028,50730,1272420241,1683296784,2573532900,0
43848,52614,68490,1922647104,2768232996,4690880100,1
47375,56141,72017,2244390625,3151811881,5186448289,0
41412,49691,64685,1714953744,2469195481,4184149225,1
50226,58505,73499,2522651076,3422835025,5402103001,0
7659,8288,11285,58660281,68690944,127351225,1
9568,10197,13194,91546624,103978809,174081636,0
15318,16576,22570,234641124,274763776,509404900,1
15753,17011,23005,248157009,289374121,529230025,0
45954,49728,67710,2111770116,2472873984,4584644100,1
51215,54989,72971,2622976225,3023790121,5324766841,0
53613,58016,78995,2874353769,3365856256,6240210025,1
55076,59479,80458,3033365776,3537751441,6473489764,0
61272,66304,90280,3754257984,4396220416,8150478400,1
60901,65933,89909,3708931801,4347160489,8083628281,0
38295,41440,56425,1466507025,1717273600,3183780625,1
41825,44970,59955,1749330625,2022300900,3594602025,0
30636,33152,45140,938564496,1099055104,2037619600,1
32176,34692,46680,1035294976,1203534864,2179022400,0
1872,2145,2847,3504384,4601025,8105409,1
3845,4118,4820,14784025,16957924,23232400,0
29952,34320,45552,897122304,1177862400,2074984704,1
30737,35105,46337,944763169,1232361025,2147117569,0
22464,25740,34164,504631296,662547600,1167178896,1
27445,30721,39145,753228025,943779841,1532331025,0
31824,36465,48399,1012766976,1329696225,2342463201,1
35591,40232,52166,1266719281,1618613824,2721291556,0
18720,21450,28470,350438400,460102500,810540900,1
24994,27724,34744,624700036,768620176,1207145536,0
26208,30030,39858,686859264,901800900,1588660164,1
