side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
13157442,21464370,13118130,0
599845896,596043396,1188284292,1
698006016,693931140,1364616324,0
1019269476,2032036452,1025771976,1
1238675796,2424173652,1245778056,0
798611400,1582035300,793548900,1
1521573408,2777066388,1514866068,0
352688400,703126800,354938400,1
743596218,1340896698,746703378,0
511111296,507871296,1012502592,1
535542048,532231200,1057266720,0
1150000416,2278130832,1142710416,1
1287012770,2526046874,1279336346,0
41050400,35760400,66230800,1
405802450,391326250,495286250,0
1059692800,572166400,656806400,1
1933749922,1208318882,1322696962,0
596077200,369453600,321843600,1
744311882,478488002,425277962,0
2384308800,1477814400,1287374400,1
2811810600,1790555400,1583721000,0
2627225600,4238771200,2288665600,1
2742365768,4398115528,2397490888,0
1026260000,1655770000,894010000,1
1643090632,2480161832,1481189032,0
164201600,264923200,143041600,1
370409608,533238568,340377128,0
86304100,117373576,141538724,1
134082532,171216520,201446180,0
469494304,345216400,566154896,1
1242270784,1045307920,1411616336,0
1273848516,776736900,1056362184,1
2337200820,1639692756,2019516264,0
5523462400,9058478336,7511908864,1
6616223560,10449114056,8753607304,0
1380865600,1877977216,2264619584,1
2119239154,2710395298,3191082194,0
3538468100,2157602500,2934339400,1
3836008658,2390373178,3199495018,0
4228900900,6935397476,5751305224,1
6101403620,9293180068,7866447880,0
16240900,17224964,31497736,1
257640770,260808970,326408938,0
9102845704,4978014596,4693620100,1
9799701994,5423713226,5128631170,0
2338689600,4535673984,2480394816,1
3689366312,6603950600,3860361320,0
3376092944,3183216400,6173556256,1
4630574650,4409890858,8081508290,0
4157670400,4409590784,8063420416,1
5029796290,5302417730,9442722178,0
10205266464,5262051600,5580888336,1
12905095712,6988943120,7347491600,0
5323117384,2744712100,2911018916,1
5415957320,2802165412,2969916580,0
2002225,2723026,3283649,1
50410729,53411378,56251849,0
392436100,533713096,643595204,1
1088043922,1303592570,1487746330,0
648720900,882260424,1063902276,1
770124116,1020249704,1218477620,0
948974561,786954514,578643025,1
1529412565,1310632340,1045560673,0
200222500,272302600,328364900,1
669983458,789284938,892568618,0
392115744,472845456,288320400,1
585263144,687605000,459855656,0
738821025,612680850,450500625,1
1241918837,1067164922,856370957,0
212837904,237496608,150111504,1
554015120,596997920,454024592,0
2401784064,3799945728,3405406464,1
2963437010,4495058930,4056525842,0
851351616,600446016,949986432,1
964183698,697561650,1070546850,0
11637333792,7355463696,10429057296,1
14432410280,9620597960,13049443688,0
2137469472,1351003536,1915541136,1
3388315554,2380163850,3093310746,0
7662164544,5404014144,8549877888,1
7826713760,5545006112,8726011040,0
13621625856,9607136256,15199782912,1
14517310946,10376021090,16157820194,0
156950784,231600384,239251968,1
593012360,725460104,740336456,0
5981299200,5790009600,3923769600,1
6002486408,5810773448,3941146568,0
1412557056,2084403456,2153267712,1
2583488258,3449568770,3542712290,0
7690588416,11723346432,11348418816,1
8947498610,13245721490,12841297778,0
8613070848,8337613824,5650228224,1
9147221330,8861245970,6089713682,0
14822424576,10044850176,15312125952,1
15520283936,10630126880,16024058144,0
2511212544,3705606144,3828031488,1
3467939840,4833972224,4977852416,0
59201650,30525625,32375225,1
283234450,200746625,204792625,0
1953640000,3788905600,2072014400,1
2868642592,5202108832,3007351712,0
532814850,274730625,291377025,1
600302708,317153513,334822973,0
1495755625,2900880850,1586386025,1
1960084793,3628013188,2061441853,0
947226400,488410000,518003600,1
1776430402,1049687882,1090217242,0
122102500,129500900,236806600,1
154099762,162246842,287146522,0
1480041250,763140625,809380625,1
2420771138,1387830313,1446969913,0
147465344,157837888,101767744,1
672246920,696937768,575412520,0
407070976,589861376,631351552,1
958178720,1220300320,1284003232,0
7225801856,4986619456,7734056512,1
9363073666,6816129266,9957501682,0
10101624832,9437782016,6513135616,1
11074688978,10371487570,7306274770,0
915909696,1327188096,1420540992,1
1772152946,2314081346,2444016242,0
3945947200,2544193600,3686633600,1
4443665192,2950524712,4164360712,0
5308752384,5682163968,3663638784,1
5535838562,5918955842,3856061762,0
72661536,117232272,63297936,1
486243810,615560634,464773626,0
1816538400,2930806800,1582448400,1
2516616072,3877385832,2247311592,0
3560415264,3101598864,5744381328,1
4660177250,4145060522,7238245610,0
4220361792,2615815296,2278725696,1
6137529704,4046355080,3639747176,0
4650338304,4051067904,7502865408,1
4730770760,4127054792,7614416840,0
569681424,1055090448,653953824,1
669118202,1199149370,758968370,0
1012766976,1875716352,1162584576,1
1220704416,2176246944,1382096160,0
13167601,9006001,13850402,1
58490525,49743325,60096178,0
3805436689,4002766178,2602734289,1
4226854465,4437277762,2959089665,0
1896134544,1994457888,1296864144,1
2358138512,2470387712,1689671312,0
2026350225,3116340450,2962710225,1
2173464497,3296205602,3137088497,0
1316760100,900600100,1385040200,1
1438934692,1003830692,1511027272,0
2917944324,4487530248,4266302724,1
3153362724,4775257800,4545266724,0
1675898642,1593279721,1089726121,1
2054845000,1961107741,1402307741,0
43676281,40307762,27994681,1
106780685,101020964,81650921,0
644924192,447914896,698820496,1
1519261992,1218647656,1608264136,0
1007694050,1091907025,699867025,1
2006091522,2132500057,1573736137,0
161231048,174705124,111978724,1
176330970,190560922,124847890,0
1572346116,1451079432,1007808516,1
2154931220,2007535400,1487151668,0
362769858,251952129,393086529,1
907919946,733709349,959716845,0
1371739369,2140137769,1975080338,1
2119758937,3047225785,2841910290,0
46856466,45846441,90682857,1
51852996,50796621,99196425,0
2998813824,2934172224,5803702848,1
3680289314,3609569714,6946376978,0
1146161025,1171411650,2267071425,1
1391722677,1419194052,2683364337,0
1686832776,3264582852,1650471876,1
2665686608,4845908708,2621385908,0
749703456,1450925712,733543056,1
1202120498,2180289578,1182310298,0
412617969,421708194,816145713,1
1064019177,1077553602,1809217017,0
2246475609,2295966834,4443459993,1
2762086289,2816218514,5315870753,0
84100,137924,114376,1
108164314,109877170,109024106,0
33054664,39860036,24304900,1
38735434,46221146,29305330,0
19861056,16470144,12110400,1
287330930,271622210,254944658,0
29280256,35308544,21529600,1
250902856,270758344,229325000,0
27248400,44687376,37057824,1
225053018,271477610,249355250,0
14212900,19329544,23309156,1
261117058,279475450,296696810,0
13839496,16688804,10176100,1
128814088,138615044,118199044,0
64494025,46854025,76068050,1
330742957,292168237,359835272,0
1217088800,1031904400,749664400,1
1459078272,1251182032,941800912,0
2295847225,3727334450,3160207225,1
2404427893,3865465058,3284875573,0
4868355200,4127617600,2998657600,1
5430349088,4635858848,3442663328,0
684612450,580446225,421686225,1
1229610002,1079706797,866290157,0
257976100,187416100,304272200,1
867580612,741643972,960216192,0
1171350625,1612350625,1901701250,1
1653326797,2160293197,2504844872,0
19140194,16851025,31412881,1
52860482,49319365,75109765,0
8041697536,4899889664,4313862400,1
10014459040,6330543392,5676487840,0
5308776889,2847823225,3234692786,1
6905600785,3956459473,4397760450,0
2756187936,2426547600,4523454864,1
3276165320,2921153096,5245617224,0
6201422856,10177773444,5459732100,1
6862861746,11102113602,6088179906,0
7067898225,3791480625,4306543650,1
8775202937,4970328377,5544312722,0
2315963474,3800958601,2038974025,1
2958875424,4688334001,2651208625,0
209630961,216556722,142062561,1
673806065,687465650,552367073,0
568250244,866226888,838523844,1
959207474,1331829938,1295832914,0
5240774025,5413918050,3551564025,1
5365589177,5541264962,3656125097,0
1278563049,1949010498,1886678649,1
1441155609,2146225698,2080046889,0
7546714596,5114252196,7796041992,1
9765251060,6994571828,10056855560,0
2273000976,3354095376,3464907552,1
3488645466,4781618586,4918915602,0
10611279378,6961065489,10271917089,1
11985591746,8095712249,11619599945,0
