side1,side2,side3,side1^2,side2^2,side3^2,validity
1920,28768,28832,3686400,827597824,831284224,1
3936,30784,30848,15492096,947654656,951599104,0
3840,57664,57536,14745600,3325136896,3310391296,1
9596,63420,63292,92083216,4022096400,4005877264,0
1440,21576,21624,2073600,465523776,467597376,1
11297,31433,31481,127622209,988033489,991053361,0
43248,2880,43152,1870389504,8294400,1862095104,1
45415,5047,45319,2062522225,25472209,2053811761,0
5740,5236,2352,32947600,27415696,5531904,1
6569,6065,3181,43151761,36784225,10118761,0
16464,36652,40180,271063296,1343369104,1614432400,1
25616,45804,49332,656179456,2098006416,2433646224,0
15708,17220,7056,246741264,296528400,49787136,1
20540,22052,11888,421891600,486290704,141324544,0
22960,9408,20944,527161600,88510464,438651136,1
30437,16885,28421,926410969,285103225,807753241,0
45920,41888,18816,2108646400,1754604544,354041856,1
45925,41893,18821,2109105625,1755023449,354230041,0
26180,28700,11760,685392400,823690000,138297600,1
34452,36972,20032,1186940304,1366928784,401281024,0
11480,10472,4704,131790400,109662784,22127616,1
13563,12555,6787,183954969,157628025,46063369,0
6873,6905,664,47238129,47679025,440896,1
7728,7760,1519,59721984,60217600,2307361,0
48111,48335,4648,2314668321,2336272225,21603904,1
51633,51857,8170,2665966689,2689148449,66748900,0
2656,27492,27620,7054336,755810064,762864400,1
5460,30296,30424,29811600,917847616,925619776,0
1328,13810,13746,1763584,190716100,188952516,1
10654,23136,23072,113507716,535274496,532317184,0
3984,41430,41238,15872256,1716444900,1700572644,1
11027,48473,48281,121594729,2349631729,2331054961,0
54984,5312,55240,3023240256,28217344,3051457600,1
64182,14510,64438,4119329124,210540100,4152255844,0
3320,34365,34525,11022400,1180953225,1191975625,1
10249,41294,41454,105042001,1705194436,1718434116,0
8755,7931,3708,76650025,62900761,13749264,1
17101,16277,12054,292444201,264940729,145298916,0
23793,11124,26265,566106849,123743376,689850225,1
30722,18053,33194,943841284,325910809,1101841636,0
17510,15862,7416,306600100,251603044,54997056,1
19185,17537,9091,368064225,307546369,82646281,0
47586,22248,52530,2264427396,494973504,2759400900,1
56483,31145,61427,3190329289,970011025,3773276329,0
14832,35020,31724,219988224,1226400400,1006412176,1
19240,39428,36132,370177600,1554567184,1305521424,0
70040,29664,63448,4905601600,879952896,4025648704,1
75071,34695,68479,5635655041,1203743025,4689373441,0
61285,55517,25956,3755851225,3082137289,673713936,1
67128,61360,31799,4506168384,3765049600,1011176401,0
1960,9704,9504,3841600,94167616,90326016,1
9728,17472,17272,94633984,305270784,298321984,0
15680,76032,77632,245862400,5780865024,6026727424,1
18174,78526,80126,330294276,6166332676,6420175876,0
13720,66528,67928,188238400,4425974784,4614213184,1
15905,68713,70113,252969025,4721476369,4915832769,0
9800,47520,48520,96040000,2258150400,2354190400,1
10300,48020,49020,106090000,2305920400,2402960400,0
3920,19408,19008,15366400,376670464,361304064,1
4570,20058,19658,20884900,402323364,386436964,0
29112,5880,28512,847508544,34574400,812934144,1
29990,6758,29390,899400100,45670564,863772100,0
57024,58224,11760,3251736576,3390034176,138297600,1
60385,61585,15121,3646348225,3792712225,228644641,0
3216,1340,3484,10342656,1795600,12138256,1
7096,5220,7364,50353216,27248400,54228496,0
51456,55744,21440,2647719936,3107393536,459673600,1
54588,58876,24572,2979849744,3466383376,603783184,0
57888,62712,24120,3351020544,3932794944,581774400,1
63307,68131,29539,4007776249,4641833161,872552521,0
38324,14740,35376,1468728976,217267600,1251461376,1
41548,17964,38600,1726236304,322705296,1489960000,0
34840,32160,13400,1213825600,1034265600,179560000,1
36618,33938,15178,1340877924,1151787844,230371684,0
17420,41808,45292,303456400,1747908864,2051365264,1
21537,45925,49409,463842369,2109105625,2441249281,0
38592,41808,16080,1489342464,1747908864,258566400,1
38756,41972,16244,1502027536,1761648784,263867536,0
1449,7215,7068,2099601,52056225,49956624,1
7684,13450,13303,59043856,180902500,176969809,0
14430,14136,2898,208224900,199826496,8398404,1
20833,20539,9301,434013889,421850521,86508601,0
35340,36075,7245,1248915600,1301405625,52490025,1
36333,37068,8238,1320086889,1374036624,67864644,0
21645,21204,4347,468506025,449609616,18896409,1
28432,27991,11134,808378624,783496081,123965956,0
11592,56544,57720,134374464,3197223936,3331598400,1
15757,60709,61885,248283049,3685582681,3829753225,0
49476,10143,50505,2447874576,102880449,2550755025,1
55562,16229,56591,3087135844,263380441,3202541281,0
42408,8694,43290,1798438464,75585636,1874024100,1
46437,12723,47319,2156394969,161874729,2239087761,0
6150,3990,4680,37822500,15920100,21902400,1
12152,9992,10682,147671104,99840064,114105124,0
30750,23400,19950,945562500,547560000,398002500,1
38950,31600,28150,1517102500,998560000,792422500,0
7980,12300,9360,63680400,151290000,87609600,1
10355,14675,11735,107226025,215355625,137710225,0
23940,36900,28080,573123600,1361610000,788486400,1
30291,43251,34431,917544681,1870649001,1185493761,0
15960,24600,18720,254721600,605160000,350438400,1
24613,33253,27373,605799769,1105762009,749281129,0
18450,14040,11970,340402500,197121600,143280900,1
21948,17538,15468,481714704,307581444,239259024,0
27930,32760,43050,780084900,1073217600,1853302500,1
35816,40646,50936,1282785856,1652097316,2594476096,0
1248,261,1275,1557504,68121,1625625,1
10219,9232,10246,104427961,85229824,104980516,0
15300,14976,3132,234090000,224280576,9809424,1
25072,24748,12904,628605184,612463504,166513216,0
19125,3915,18720,365765625,15327225,350438400,1
22275,7065,21870,496175625,49914225,478296900,0
19968,4176,20400,398721024,17438976,416160000,1
28762,12970,29194,827252644,168220900,852289636,0
2871,14025,13728,8242641,196700625,188457984,1
6702,17856,17559,44916804,318836736,308318481,0
21216,4437,21675,450118656,19686969,469805625,1
23862,7083,24321,569395044,50168889,591511041,0
12480,12750,2610,155750400,162562500,6812100,1
13595,13865,3725,184824025,192238225,13875625,0
9940,12425,7455,98803600,154380625,55577025,1
15379,17864,12894,236513641,319122496,166255236,0
59640,44730,74550,3556929600,2000772900,5557702500,1
68973,54063,83883,4757274729,2922807969,7036357689,0
14910,24850,19880,222308100,617522500,395214400,1
15041,24981,20011,226231681,624050361,400440121,0
52185,69580,86975,2723274225,4841376400,7564650625,1
59283,76678,94073,3514474089,5879515684,8849729329,0
29820,49700,39760,889232400,2470090000,1580857600,1
33639,53519,43579,1131582321,2864283361,1899129241,0
37275,29820,22365,1389425625,889232400,500193225,1
43391,35936,28481,1882778881,1291396096,811167361,0
59640,99400,79520,3556929600,9880360000,6323430400,1
66853,106613,86733,4469323609,11366331769,7522613289,0
9063,7420,11713,82137969,55056400,137194369,1
10156,8513,12806,103144336,72471169,163993636,0
22260,35139,27189,495507600,1234749321,739241721,1
27635,40514,32564,763693225,1641384196,1060414096,0
59360,72504,93704,3523609600,5256830016,8780439616,1
53459,66603,87803,2857864681,4435959609,7709366809,0
18126,14840,23426,328551876,220225600,548777476,1
22711,19425,28011,515789521,377330625,784616121,0
81991,51940,63441,6722524081,2697763600,4024760481,1
89956,59905,71406,8092081936,3588609025,5098816836,0
37100,45315,58565,1376410000,2053449225,3429859225,1
43497,51712,64962,1891989009,2674130944,4220061444,0
70278,44520,54378,4938997284,1982030400,2956966884,1
73808,48050,57908,5447620864,2308802500,3353336464,0
225,300,375,50625,90000,140625,1
8258,8333,8408,68194564,69438889,70694464,0
3825,6375,5100,14630625,40640625,26010000,1
13514,16064,14789,182628196,258052096,218714521,0
5400,6750,4050,29160000,45562500,16402500,1
11602,12952,10252,134606404,167754304,105103504,0
2250,3750,3000,5062500,14062500,9000000,1
8414,9914,9164,70795396,98287396,83978896,0
3300,4125,2475,10890000,17015625,6125625,1
8122,8947,7297,65966884,80048809,53246209,0
3150,5250,4200,9922500,27562500,17640000,1
6255,8355,7305,39125025,69806025,53363025,0
2700,4500,3600,7290000,20250000,12960000,1
7335,9135,8235,53802225,83448225,67815225,0
2164,1623,2705,4682896,2634129,7317025,1
4427,3886,4968,19598329,15100996,24681024,0
30296,37870,22722,917847616,1434136900,516289284,1
31351,38925,23777,982885201,1515155625,565345729,0
27591,45985,36788,761263281,2114620225,1353356944,1
32404,50798,41601,1050019216,2580436804,1730643201,0
48690,29214,38952,2370716100,853457796,1517258304,1
53356,33880,43618,2846862736,1147854400,1902529924,0
35165,28132,21099,1236577225,791409424,445167801,1
37430,30397,23364,1401004900,923977609,545876496,0
23804,29755,17853,566630416,885360025,318729609,1
33503,39454,27552,1122451009,1556618116,759112704,0
32460,25968,19476,1053651600,674337024,379314576,1
32863,26371,19879,1079976769,695429641,395174641,0
820,656,492,672400,430336,242064,1
7250,7086,6922,52562500,50211396,47914084,0
4920,8200,6560,24206400,67240000,43033600,1
6583,9863,8223,43335889,97278769,67617729,0
11480,9184,6888,131790400,84345856,47444544,1
11785,9489,7193,138886225,90041121,51739249,0
9840,7872,5904,96825600,61968384,34857216,1
15724,13756,11788,247244176,189227536,138956944,0
12300,7380,9840,151290000,54464400,96825600,1
21871,16951,19411,478340641,287336401,376786921,0
10496,13120,7872,110166016,172134400,61968384,1
10762,13386,8138,115820644,179184996,66227044,0
11152,13940,8364,124367104,194323600,69956496,1
15405,18193,12617,237314025,330985249,159188689,0
720,738,162,518400,544644,26244,1
3183,3201,2625,10131489,10246401,6890625,0
9594,9360,2106,92044836,87609600,4435236,1
17702,17468,10214,313360804,305131024,104325796,0
10332,10080,2268,106750224,101606400,5143824,1
20075,19823,12011,403005625,392951329,144264121,0
12240,12546,2754,149817600,157402116,7584516,1
12965,13271,3479,168091225,176119441,12103441,0
2430,11070,10800,5904900,122544900,116640000,1
4456,13096,12826,19855936,171505216,164506276,0
2916,13284,12960,8503056,176464656,167961600,1
8845,19213,18889,78234025,369139369,356794321,0
8856,8640,1944,78428736,74649600,3779136,1
11580,11364,4668,134096400,129140496,21790224,0
1445,1428,221,2088025,2039184,48841,1
3654,3637,2430,13351716,13227769,5904900,0
14450,2210,14280,208802500,4884100,203918400,1
16635,4395,16465,276723225,19316025,271096225,0
24565,24276,3757,603439225,589324176,14115049,1
29622,29333,8814,877462884,860424889,77686596,0
25704,3978,26010,660695616,15824484,676520100,1
34920,13194,35226,1219406400,174081636,1240871076,0
18564,18785,2873,344622096,352876225,8254129,1
21281,21502,5590,452880961,462336004,31248100,0
19992,3094,20230,399680064,9572836,409252900,1
22242,5344,22480,494706564,28558336,505350400,0
15895,2431,15708,252651025,5909761,246741264,1
19265,5801,19078,371140225,33651601,363970084,0
1025,420,935,1050625,176400,874225,1
4917,4312,4827,24176889,18593344,23299929,0
13325,12155,5460,177555625,147744025,29811600,1
14216,13046,6351,202094656,170198116,40335201,0
18450,7560,16830,340402500,57153600,283248900,1
20975,10085,19355,439950625,101707225,374616025,0
6720,16400,14960,45158400,268960000,223801600,1
14718,24398,22958,216619524,595262404,527069764,0
7140,15895,17425,50979600,252651025,303630625,1
15378,24133,25663,236482884,582401689,658589569,0
4200,10250,9350,17640000,105062500,87422500,1
6544,12594,11694,42823936,158608836,136749636,0
5880,14350,13090,34574400,205922500,171348100,1
10269,18739,17479,105452361,351150121,305515441,0
2713,2695,312,7360369,7263025,97344,1
3405,3387,1004,11594025,11471769,1008016,0
43120,4992,43408,1859334400,24920064,1884254464,1
52886,14758,53174,2796928996,217798564,2827474276,0
26950,27130,3120,726302500,736036900,9734400,1
35140,35320,11310,1234819600,1247502400,127916100,0
4056,35269,35035,16451136,1243902361,1227451225,1
7529,38742,38508,56685841,1500942564,1482866064,0
40695,4680,40425,1656083025,21902400,1634180625,1
48226,12211,47956,2325747076,149108521,2299777936,0
32556,32340,3744,1059893136,1045875600,14017536,1
33594,33378,4782,1128556836,1114090884,22867524,0
48834,5616,48510,2384759556,31539456,2353220100,1
54006,10788,53682,2916648036,116380944,2881757124,0
2640,7519,7969,6969600,56535361,63504961,1
10333,15212,15662,106770889,231404944,245298244,0
18480,52633,55783,341510400,2770232689,3111743089,1
26181,60334,63484,685444761,3640191556,4030218256,0
23907,7920,22557,571544649,62726400,508818249,1
29992,14005,28642,899520064,196140025,820364164,0
47814,45114,15840,2286178596,2035272996,250905600,1
49916,47216,17942,2491607056,2229350656,321915364,0
37595,39845,13200,1413384025,1587624025,174240000,1
46086,48336,21691,2123919396,2336368896,470499481,0
5280,15938,15038,27878400,254019844,226141444,1
9952,20610,19710,99042304,424772100,388484100,0
31876,30076,10560,1016079376,904565776,111513600,1
40450,38650,19134,1636202500,1493822500,366109956,0
3044,156,3040,9265936,24336,9241600,1
9119,6231,9115,83156161,38825361,83083225,0
1716,33484,33440,2944656,1121178256,1118233600,1
9830,41598,41554,96628900,1730393604,1726734916,0
48640,48704,2496,2365849600,2372079616,6230016,1
58383,58447,12239,3408574689,3416051809,149793121,0
36480,1872,36528,1330790400,3504384,1334294784,1
41374,6766,41422,1711807876,45778756,1715782084,0
2028,39520,39572,4112784,1561830400,1565943184,1
6040,43532,43584,36481600,1895035024,1899565056,0
45600,45660,2340,2079360000,2084835600,5475600,1
46850,46910,3590,2194922500,2200548100,12888100,0
30440,30400,1560,926593600,924160000,2433600,1
37819,37779,8939,1430276761,1427252841,79905721,0
1846,4872,5210,3407716,23736384,27144100,1
6234,9260,9598,38862756,85747600,92121604,0
36470,34104,12922,1330060900,1163082816,166978084,1
42591,40225,19043,1813993281,1618050625,362635849,0
20840,19488,7384,434305600,379782144,54523456,1
29733,28381,16277,884051289,805481161,264940729,0
26050,9230,24360,678602500,85192900,593409600,1
34923,18103,33233,1219615929,327718609,1104432289,0
10420,9744,3692,108576400,94945536,13630864,1
13380,12704,6652,179024400,161391616,44249104,0
31260,11076,29232,977187600,122677776,854509824,1
39552,19368,37524,1564360704,375119424,1408050576,0
15630,5538,14616,244296900,30669444,213627456,1
16820,6728,15806,282912400,45265984,249829636,0
620,3069,3131,384400,9418761,9803161,1
1220,3669,3731,1488400,13461561,13920361,0
6200,30690,31310,38440000,941876100,980316100,1
14613,39103,39723,213539769,1529044609,1577916729,0
9920,50096,49104,98406400,2509609216,2411202816,1
12636,52812,51820,159668496,2789107344,2685312400,0
7440,36828,37572,55353600,1356301584,1411655184,1
7514,36902,37646,56460196,1361757604,1417221316,0
42966,43834,8680,1846077156,1921419556,75342400,1
46903,47771,12617,2199891409,2282068441,159188689,0
39897,8060,40703,1591770609,64963600,1656734209,1
44606,12769,45412,1989695236,163047361,2062249744,0
46035,9300,46965,2119221225,86490000,2205711225,1
48800,12065,49730,2381440000,145564225,2473072900,0
8945,8695,2100,80013025,75603025,4410000,1
14786,14536,7941,218625796,211295296,63059481,0
26835,26085,6300,720117225,680427225,39690000,1
30029,29279,9494,901740841,857259841,90136036,0
4200,17890,17390,17640000,320052100,302412100,1
8027,21717,21217,64432729,471628089,450161089,0
44725,43475,10500,2000325625,1890075625,110250000,1
52252,51002,18027,2730271504,2601204004,324972729,0
35780,8400,34780,1280208400,70560000,1209648400,1
42997,15617,41997,1848742009,243890689,1763748009,0
14700,62615,60865,216090000,3920638225,3704548225,1
21948,69863,68113,481714704,4880838769,4639380769,0
12600,53670,52170,158760000,2880468900,2721708900,1
14474,55544,54044,209496676,3085135936,2920753936,0
6872,8590,5154,47224384,73788100,26563716,1
9624,11342,7906,92621376,128640964,62504836,0
27488,20616,34360,755590144,425019456,1180609600,1
35966,29094,42838,1293553156,846460836,1835094244,0
10308,17180,13744,106254864,295152400,188897536,1
16576,23448,20012,274763776,549808704,400480144,0
60130,36078,48104,3615616900,1301622084,2313994816,1
66052,42000,54026,4362866704,1764000000,2918808676,0
41232,30924,51540,1700077824,956293776,2656371600,1
50631,40323,60939,2563498161,1625944329,3713561721,0
15462,20616,25770,239073444,425019456,664092900,1
20713,25867,31021,429028369,669101689,962302441,0
68720,41232,54976,4722438400,1700077824,3022360576,1
70159,42671,56415,4922285281,1820814241,3182652225,0
8085,2772,8547,65367225,7683984,73051209,1
17146,11833,17608,293985316,140019889,310041664,0
17094,5544,16170,292204836,30735936,261468900,1
22127,10577,21203,489604129,111872929,449567209,0
34188,11088,32340,1168819344,122943744,1045875600,1
35810,12710,33962,1282356100,161544100,1153417444,0
48510,16632,51282,2353220100,276623424,2629843524,1
52271,20393,55043,2732257441,415874449,3029731849,0
24255,25641,8316,588305025,657460881,69155856,1
27825,29211,11886,774230625,853282521,141276996,0
68376,22176,64680,4675277376,491774976,4183502400,1
68833,22633,65137,4737981889,512252689,4242828769,0
19404,59829,56595,376515216,3579509241,3202994025,1
26886,67311,64077,722856996,4530770721,4105861929,0
2573,3925,2964,6620329,15405625,8785296,1
3510,4862,3901,12320100,23639044,15217801,0
53352,70650,46314,2846435904,4991422500,2144986596,1
55622,72920,48584,3093806884,5317326400,2360405056,0
41496,54950,36022,1721918016,3019502500,1297584484,1
43265,56719,37791,1871860225,3217044961,1428159681,0
29640,39250,25730,878529600,1540562500,662032900,1
32584,42194,28674,1061717056,1780333636,822198276,0
43741,50388,66725,1913275081,2538950544,4452225625,1
46545,53192,69529,2166437025,2829388864,4834281841,0
38595,44460,58875,1489574025,1976691600,3466265625,1
43530,49395,63810,1894860900,2439866025,4071716100,0
33449,51025,38532,1118835601,2603550625,1484715024,1
33560,51136,38643,1126273600,2614890496,1493281449,0
11450,6870,9160,131102500,47196900,83905600,1
13429,8849,11139,180338041,78304801,124077321,0
91600,73280,54960,8390560000,5369958400,3020601600,1
91898,73578,55258,8445242404,5413722084,3053446564,0
36640,45800,27480,1342489600,2097640000,755150400,1
37060,46220,27900,1373443600,2136288400,778410000,0
80150,64120,48090,6424022500,4111374400,2312648100,1
89513,73483,57453,8012577169,5399751289,3300847209,0
68700,41220,54960,4719690000,1699088400,3020601600,1
75936,48456,62196,5766276096,2347983936,3868342416,0
13740,18320,22900,188787600,335622400,524410000,1
16469,21049,25629,271227961,443060401,656845641,0
45800,57250,34350,2097640000,3277562500,1179922500,1
50089,61539,38639,2508907921,3787048521,1492972321,0
5460,4704,2772,29811600,22127616,7683984,1
13065,12309,10377,170694225,151511481,107682129,0
5544,10920,9408,30735936,119246400,88510464,1
8994,14370,12858,80892036,206496900,165328164,0
11088,21840,18816,122943744,476985600,354041856,1
20545,31297,28273,422097025,979502209,799362529,0
37632,43680,22176,1416167424,1907942400,491774976,1
38140,44188,22684,1454659600,1952579344,514563856,0
23520,13860,27300,553190400,192099600,745290000,1
29367,19707,33147,862420689,388365849,1098723609,0
8316,16380,14112,69155856,268304400,199148544,1
11659,19723,17455,135932281,388996729,304677025,0
32928,19404,38220,1084253184,376515216,1460768400,1
37870,24346,43162,1434136900,592727716,1862958244,0
1956,2445,1467,3825936,5978025,2152089,1
7527,8016,7038,56655729,64256256,49533444,0
17604,29340,23472,309900816,860835600,550934784,1
22332,34068,28200,498718224,1160628624,795240000,0
33252,24939,41565,1105695504,621953721,1727649225,1
36359,28046,44672,1321976881,786578116,1995587584,0
25428,19071,31785,646583184,363703041,1010286225,1
31924,25567,38281,1019141776,653671489,1465434961,0
26406,44010,35208,697276836,1936880100,1239603264,1
29823,47427,38625,889411329,2249320329,1491890625,0
23472,39120,31296,550934784,1530374400,979439616,1
26814,42462,34638,718990596,1803021444,1199791044,0
27384,20538,34230,749883456,421809444,1171692900,1
31905,25059,38751,1017929025,627953481,1501640001,0
4368,6643,5005,19079424,44129449,25050025,1
8785,11060,9422,77176225,122323600,88774084,0
30030,39858,26208,901800900,1588660164,686859264,1
35269,45097,31447,1243902361,2033739409,988913809,0
30576,46501,35035,934891776,2162343001,1227451225,1
33546,49471,38005,1125334116,2447379841,1444380025,0
26572,20020,17472,706071184,400800400,305270784,1
29784,23232,20684,887086656,539725824,427827856,0
34944,53144,40040,1221083136,2824284736,1603201600,1
35086,53286,40182,1231027396,2839397796,1614593124,0
13286,8736,10010,176517796,76317696,100200100,1
21760,17210,18484,473497600,296184100,341658256,0
13104,19929,15015,171714816,397165041,225450225,1
18034,24859,19945,325225156,617969881,397803025,0
9348,9375,711,87385104,87890625,505521,1
14107,14134,5470,199007449,199769956,29920900,0
2844,37500,37392,8088336,1406250000,1398161664,1
3838,38494,38386,14730244,1481788036,1473484996,0
46875,3555,46740,2197265625,12638025,2184627600,1
47233,3913,47098,2230956289,15311569,2218221604,0
28044,2133,28125,786465936,4549689,791015625,1
32994,7083,33075,1088604036,50168889,1093955625,0
65436,65625,4977,4281870096,4306640625,24770529,1
66040,66229,5581,4361281600,4386280441,31147561,0
74784,75000,5688,5592646656,5625000000,32353344,1
83086,83302,13990,6903283396,6939223204,195720100,0
18750,18696,1422,351562500,349540416,2022084,1
20655,20601,3327,426629025,424401201,11068929,0
8640,10800,6480,74649600,116640000,41990400,1
15862,18022,13702,251603044,324792484,187744804,0
34560,25920,43200,1194393600,671846400,1866240000,1
41528,32888,50168,1724574784,1081620544,2516828224,0
21600,17280,12960,466560000,298598400,167961600,1
26112,21792,17472,681836544,474891264,305270784,0
69120,51840,86400,4777574400,2687385600,7464960000,1
78761,61481,96041,6203295121,3779913361,9223873681,0
51840,38880,64800,2687385600,1511654400,4199040000,1
53658,40698,66618,2879180964,1656327204,4437957924,0
32400,43200,54000,1049760000,1866240000,2916000000,1
38404,49204,60004,1474867216,2421033616,3600480016,0
45360,60480,75600,2057529600,3657830400,5715360000,1
54046,69166,84286,2920970116,4783935556,7104129796,0
4928,6321,8015,24285184,39955041,64240225,1
5279,6672,8366,27867841,44515584,69989956,0
9856,12642,16030,97140736,159820164,256960900,1
16862,19648,23036,284327044,386043904,530657296,0
19712,25284,32060,388562944,639280656,1027843600,1
21824,27396,34172,476286976,750540816,1167725584,0
50568,39424,64120,2557122624,1554251776,4111374400,1
53707,42563,67259,2884441849,1811608969,4523773081,0
37926,29568,48090,1438381476,874266624,2312648100,1
46243,37885,56407,2138415049,1435273225,3181749649,0
40075,24640,31605,1606005625,607129600,998876025,1
49902,34467,41432,2490209604,1187974089,1716610624,0
44247,34496,56105,1957797009,1189974016,3147771025,1
54075,44324,65933,2924105625,1964616976,4347160489,0
2676,2899,1115,7160976,8404201,1243225,1
5887,6110,4326,34656769,37332100,18714276,0
20070,48168,52182,402804900,2320156224,2722961124,1
20780,48878,52892,431808400,2389058884,2797563664,0
17840,42816,46384,318265600,1833209856,2151475456,1
21792,46768,50336,474891264,2187245824,2533712896,0
37464,15610,40586,1403551296,243672100,1647223396,1
40028,18174,43150,1602240784,330294276,1861922500,0
12265,29436,31889,150430225,866478096,1016908321,1
16687,33858,36311,278455969,1146364164,1318488721,0
43485,40140,16725,1890945225,1611219600,279725625,1
50773,47428,24013,2577897529,2249415184,576624169,0
49283,18955,45492,2428814089,359292025,2069522064,1
55950,25622,52159,3130402500,656486884,2720561281,0
693,715,176,480249,511225,30976,1
5456,5478,4939,29767936,30008484,24393721,0
8316,8580,2112,69155856,73616400,4460544,1
15897,16161,9693,252714609,261177921,93954249,0
3168,12870,12474,10036224,165636900,155600676,1
9974,19676,19280,99480676,387144976,371718400,0
7623,7865,1936,58110129,61858225,3748096,1
7951,8193,2264,63218401,67125249,5125696,0
2816,11440,11088,7929856,130873600,122943744,1
10174,18798,18446,103510276,353364804,340254916,0
1760,7150,6930,3097600,51122500,48024900,1
5932,11322,11102,35188624,128187684,123254404,0
2464,10010,9702,6071296,100200100,94128804,1
11597,19143,18835,134490409,366454449,354757225,0
1260,6555,6675,1587600,42968025,44555625,1
6347,11642,11762,40284409,135536164,138344644,0
40050,39330,7560,1604002500,1546848900,57153600,1
45762,45042,13272,2094160644,2028781764,176145984,0
53400,52440,10080,2851560000,2749953600,101606400,1
56924,55964,13604,3240341776,3131969296,185068816,0
33375,32775,6300,1113890625,1074200625,39690000,1
42821,42221,15746,1833638041,1782612841,247936516,0
13350,2520,13110,178222500,6350400,171872100,1
14602,3772,14362,213218404,14227984,206267044,0
20025,19665,3780,401000625,386712225,14288400,1
28166,27806,11921,793323556,773173636,142110241,0
8820,46725,45885,77792400,2183225625,2105433225,1
12266,50171,49331,150454756,2517129241,2433547561,0
9480,10270,3950,89870400,105472900,15602500,1
11859,12649,6329,140635881,159997201,40056241,0
51350,47400,19750,2636822500,2246760000,390062500,1
52618,48668,21018,2768653924,2368574224,441756324,0
82160,31600,75840,6750265600,998560000,5751705600,1
88755,38195,82435,7877450025,1458858025,6795529225,0
28440,11850,30810,808833600,140422500,949256100,1
33525,16935,35895,1123925625,286794225,1288451025,0
71890,27650,66360,5168172100,764522500,4403649600,1
81197,36957,75667,6592952809,1365819849,5725494889,0
7900,20540,18960,62410000,421891600,359481600,1
14140,26780,25200,199939600,717168400,635040000,0
41080,37920,15800,1687566400,1437926400,249640000,1
48508,45348,23228,2353026064,2056441104,539539984,0
4940,6375,8065,24403600,40640625,65044225,1
9370,10805,12495,87796900,116748025,156125025,0
25500,19760,32260,650250000,390457600,1040707600,1
32749,27009,39509,1072497001,729486081,1560961081,0
38250,29640,48390,1463062500,878529600,2341592100,1
45262,36652,55402,2048648644,1343369104,3069381604,0
56455,44625,34580,3187167025,1991390625,1195776400,1
61543,49713,39668,3787540849,2471382369,1573550224,0
9880,12750,16130,97614400,162562500,260176900,1
12194,15064,18444,148693636,226924096,340181136,0
39520,64520,51000,1561830400,4162830400,2601000000,1
43405,68405,54885,1883994025,4679244025,3012363225,0
24195,14820,19125,585398025,219632400,365765625,1
24579,15204,19509,604127241,231161616,380601081,0
2240,768,2368,5017600,589824,5607424,1
5210,3738,5338,27144100,13972644,28494244,0
38080,13056,40256,1450086400,170459136,1620545536,1
39617,14593,41793,1569506689,212955649,1746654849,0
28416,26880,9216,807469056,722534400,84934656,1
32038,30502,12838,1026433444,930372004,164814244,0
40320,42624,13824,1625702400,1816805376,191102976,1
46767,49071,20271,2187152289,2407963041,410913441,0
12288,37888,35840,150994944,1435500544,1284505600,1
20500,46100,44052,420250000,2125210000,1940578704,0
7680,23680,22400,58982400,560742400,501760000,1
10935,26935,25655,119574225,725494225,658179025,0
24640,8448,26048,607129600,71368704,678498304,1
24776,8584,26184,613850176,73685056,685601856,0
2436,3805,2923,5934096,14478025,8543929,1
4082,5451,4569,16662724,29713401,20875761,0
24360,38050,29230,593409600,1447802500,854392900,1
31439,45129,36309,988410721,2036626641,1318343481,0
60880,46768,38976,3706374400,2187245824,1519128576,1
65696,51584,43792,4315964416,2660909056,1917739264,0
35076,29232,45660,1230325776,854509824,2084835600,1
40296,34452,50880,1623767616,1186940304,2588774400,0
32153,41855,26796,1033815409,1751841025,718025616,1
33757,43459,28400,1139535049,1888684681,806560000,0
43848,52614,68490,1922647104,2768232996,4690880100,1
50371,59137,75013,2537237641,3497184769,5626950169,0
41412,64685,49691,1714953744,4184149225,2469195481,1
44671,67944,52950,1995498241,4616387136,2803702500,0
7659,8288,11285,58660281,68690944,127351225,1
17076,17705,20702,291589776,313467025,428572804,0
15318,16576,22570,234641124,274763776,509404900,1
17763,19021,25015,315524169,361798441,625750225,0
49728,45954,67710,2472873984,2111770116,4584644100,1
58503,54729,76485,3422601009,2995263441,5849955225,0
53613,58016,78995,2874353769,3365856256,6240210025,1
62723,67126,88105,3934174729,4505899876,7762491025,0
90280,66304,61272,8150478400,4396220416,3754257984,1
94294,70318,65286,8891358436,4944621124,4262261796,0
56425,41440,38295,3183780625,1717273600,1466507025,1
58571,43586,40441,3430562041,1899739396,1635474481,0
45140,30636,33152,2037619600,938564496,1099055104,1
46892,32388,34904,2198859664,1048982544,1218289216,0
1872,2847,2145,3504384,8105409,4601025,1
11049,12024,11322,122080401,144576576,128187684,0
45552,29952,34320,2074984704,897122304,1177862400,1
49975,34375,38743,2497500625,1181640625,1501020049,0
34164,22464,25740,1167178896,504631296,662547600,1
40540,28840,32116,1643491600,831745600,1031437456,0
31824,48399,36465,1012766976,2342463201,1329696225,1
39019,55594,43660,1522482361,3090692836,1906195600,0
28470,18720,21450,810540900,350438400,460102500,1
30300,20550,23280,918090000,422302500,541958400,0
30030,26208,39858,901800900,686859264,1588660164,1
34151,30329,43979,1166290801,919848241,1934152441,0
