side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
64628964,64706760,84058596,0
596043396,599845896,1188284292,1
1143266756,1148314760,2094212804,0
1019269476,1025771976,2032036452,1
1479044660,1486716488,2828578100,0
793548900,798611400,1582035300,1
865757138,871026098,1713704018,0
352688400,354938400,703126800,1
873840618,877163058,1533141738,0
507871296,511111296,1012502592,1
752733248,756590720,1435196480,0
1142710416,1150000416,2278130832,1
1790584058,1799471810,3386157050,0
35760400,41050400,66230800,1
51091562,57192082,88046122,0
572166400,656806400,1059692800,1
820841728,918611968,1413410048,0
321843600,369453600,596077200,1
782939738,851131058,1221823898,0
1287374400,1477814400,2384308800,1
1984471848,2210913288,3369417768,0
2288665600,2627225600,4238771200,1
3397547008,3794044928,5811155968,0
894010000,1026260000,1655770000,1
1296919562,1450370962,2228290762,0
143041600,164201600,264923200,1
265826600,292966600,435548200,0
86304100,117373576,141538724,1
516417610,582934010,642546082,0
345216400,469494304,566154896,1
1040664778,1237248610,1406215130,0
776736900,1056362184,1273848516,1
1167246756,1496904264,1764422820,0
5523462400,7511908864,9058478336,1
7569070496,9826376992,11641806496,0
1380865600,1877977216,2264619584,1
1890558112,2454676640,2908325920,0
2157602500,2934339400,3538468100,1
3082500628,3979412968,4703717108,0
4228900900,5751305224,6935397476,1
5429530850,7112559274,8457275626,0
16240900,17224964,31497736,1
37489556,38877364,62638120,0
4693620100,4978014596,9102845704,1
6207625540,6526886356,11471075984,0
2338689600,2480394816,4535673984,1
2987052962,3143867330,5554211570,0
3183216400,3376092944,6173556256,1
3818565136,4026565712,7179443776,0
4157670400,4409590784,8063420416,1
5069501440,5343007744,9504106496,0
5262051600,5580888336,10205266464,1
6638780954,6989834378,12371304674,0
2744712100,2911018916,5323117384,1
3715225412,3903706900,6836910160,0
2002225,2723026,3283649,1
199260805,205069946,210718909,0
392436100,533713096,643595204,1
648955154,822221338,964092634,0
648720900,882260424,1063902276,1
802528740,1056851784,1259277156,0
578643025,786954514,948974561,1
741689545,971823730,1155666473,0
200222500,272302600,328364900,1
272012002,353549962,419070122,0
288320400,392115744,472845456,1
924084776,1092689384,1238228360,0
450500625,612680850,738821025,1
1148516073,1387208178,1589860233,0
150111504,212837904,237496608,1
338655690,426699162,463807170,0
2401784064,3405406464,3799945728,1
3653334944,4845322400,5332487456,0
600446016,851351616,949986432,1
703084418,970566050,1077351890,0
7355463696,10429057296,11637333792,1
7587178650,10699436106,11926724994,0
1351003536,1915541136,2137469472,1
2580051546,3317975370,3625163874,0
5404014144,7662164544,8549877888,1
5706126440,8014388264,8926743176,0
9607136256,13621625856,15199782912,1
7539007688,11184480200,12581178440,0
156950784,231600384,239251968,1
605334944,739013024,754043168,0
3923769600,5790009600,5981299200,1
4370653250,6321738050,6523633250,0
1412557056,2084403456,2153267712,1
2332601858,3161564930,3250068770,0
7690588416,11348418816,11723346432,1
9531264866,13528992866,13946407682,0
5650228224,8337613824,8613070848,1
7206959682,10179631170,10490748930,0
10044850176,14822424576,15312125952,1
8605608626,13091496626,13544737202,0
2511212544,3705606144,3828031488,1
2547046944,3748407840,3871704096,0
30525625,32375225,59201650,1
165990877,169721017,240740132,0
1953640000,2072014400,3788905600,1
2126568352,2249196832,4066058912,0
274730625,291377025,532814850,1
620254193,643517333,1040448548,0
1495755625,1586386025,2900880850,1
1997955353,2100112093,3685475908,0
488410000,518003600,947226400,1
745019722,780242362,1341747602,0
122102500,129500900,236806600,1
197831378,206857018,352402858,0
763140625,809380625,1480041250,1
955288633,1006037033,1782645058,0
101767744,147465344,157837888,1
149529634,203105234,215683618,0
407070976,589861376,631351552,1
710273090,940726690,995562562,0
4986619456,7225801856,7734056512,1
5301634466,7597418866,8121522082,0
6513135616,9437782016,10101624832,1
8478663538,11738314738,12495958898,0
915909696,1327188096,1420540992,1
1122260066,1569278066,1672638050,0
2544193600,3686633600,3945947200,1
2696295968,3866087968,4133060128,0
3663638784,5308752384,5682163968,1
4782966344,6618711944,7045500488,0
63297936,72661536,117232272,1
206187578,221332130,306369530,0
1582448400,1816538400,2930806800,1
2648148552,2935886472,4425690312,0
3101598864,3560415264,5744381328,1
3769624170,4265531442,6709133610,0
2278725696,2615815296,4220361792,1
3227322770,3614696738,5571233810,0
4051067904,4650338304,7502865408,1
4549387154,5176985810,8227810706,0
569681424,653953824,1055090448,1
716053370,808371122,1265825210,0
1012766976,1162584576,1875716352,1
2042746290,2241430866,3296631474,0
9006001,13167601,13850402,1
71497885,81832285,83757362,0
2602734289,3805436689,4002766178,1
3187207009,4494575009,4712968450,0
1296864144,1896134544,1994457888,1
2478116250,3264413850,3400376418,0
2026350225,2962710225,3116340450,1
3026458197,4132594197,4320391842,0
900600100,1316760100,1385040200,1
1114649722,1569033722,1645006402,0
2917944324,4266302724,4487530248,1
3923510850,5447520450,5704097778,0
1089726121,1593279721,1675898642,1
1625783233,2220364033,2321302178,0
27994681,40307762,43676281,1
280354513,314237780,324915205,0
447914896,644924192,698820496,1
1017910736,1295887424,1377218960,0
699867025,1007694050,1091907025,1
1395565057,1806131972,1925157637,0
111978724,161231048,174705124,1
151195780,206911440,222575572,0
1007808516,1451079432,1572346116,1
1650696836,2194431632,2349739796,0
251952129,362769858,393086529,1
304948445,424758410,458122037,0
1371739369,1975080338,2140137769,1
2354191837,3109045860,3325442425,0
45846441,46856466,90682857,1
296778101,298987226,433801325,0
2934172224,2998813824,5803702848,1
4096365842,4170980642,7732636082,0
1146161025,1171411650,2267071425,1
2076477533,2108971658,3754268213,0
1650471876,1686832776,3264582852,1
2347629890,2389931690,4418477258,0
733543056,749703456,1450925712,1
1055424080,1074315680,1982781392,0
412617969,421708194,816145713,1
681861177,693120852,1252176237,0
2246475609,2295966834,4443459993,1
3344972897,3403666322,6249422417,0
84100,114376,137924,1
10878130,11155370,11425882,0
24304900,33054664,39860036,1
25337348,34233040,41184340,0
12110400,16470144,19861056,1
192675170,207298130,220952258,0
21529600,29280256,35308544,1
339315170,365197090,389356642,0
27248400,37057824,44687376,1
289505768,316783400,341881160,0
14212900,19329544,23309156,1
46729780,55133864,62400916,0
10176100,13839496,16688804,1
184178084,197230288,209468404,0
46854025,64494025,76068050,1
98992193,122988353,139881248,0
749664400,1031904400,1217088800,1
1410398032,1775996752,2030936192,0
2295847225,3160207225,3727334450,1
3714593033,4765876553,5489422418,0
2998657600,4127617600,4868355200,1
3969141538,5233277218,6087130578,0
421686225,580446225,684612450,1
773874425,977389625,1119007250,0
187416100,257976100,304272200,1
289849018,374077498,431811458,0
1171350625,1612350625,1901701250,1
1684353577,2195207977,2543013152,0
16851025,19140194,31412881,1
320348329,328382240,386433961,0
4313862400,4899889664,8041697536,1
4889203400,5505286664,8886606536,0
2847823225,3234692786,5308776889,1
2873245585,3261490208,5346531985,0
2426547600,2756187936,4523454864,1
3005940816,3365045280,5367107664,0
5459732100,6201422856,10177773444,1
6575801796,7374735360,11807245764,0
3791480625,4306543650,7067898225,1
4157936525,4692333650,7607758925,0
2038974025,2315963474,3800958601,1
3228597985,3561664994,5493534241,0
142062561,209630961,216556722,1
627266405,755879813,770436200,0
568250244,838523844,866226888,1
662526674,950489714,980403938,0
3551564025,5240774025,5413918050,1
5309598933,7307453493,7519178088,0
1278563049,1886678649,1949010498,1
2167357109,2926135445,3007300136,0
5114252196,7546714596,7796041992,1
5561415626,8079300266,8339305442,0
2273000976,3354095376,3464907552,1
3181223120,4424665808,4555771520,0
6961065489,10271917089,10611279378,1
7329116249,10710857129,11059080578,0
