side1+side2,side1+side3,side2+side3,validity
152204,163994,175112,1
52393,111879,72230,0
126776,98539,30591,0
44255,71115,62022,0
46155,102248,111791,0
108286,125739,162609,1
31639,100686,129429,0
110485,61156,119311,0
72363,85397,125536,1
91855,126289,142642,1
100659,124289,65364,0
102889,40811,75950,0
55707,112026,94231,0
119588,33239,112613,0
52119,66102,102819,0
174028,88046,99776,0
64192,56389,86927,1
72162,75335,128635,1
81618,95437,85591,1
83435,76585,22516,0
82654,106444,85166,1
83128,68515,18731,0
39627,72770,76307,0
46394,73102,75636,0
133537,91239,108008,1
135465,112949,86946,1
100903,111723,116644,1
143450,92045,70901,0
73407,65133,124486,0
137312,183368,134244,1
90991,112020,106845,1
102168,127591,96091,1
66906,53262,100512,0
96148,125558,36146,0
93506,83079,126633,1
97486,63238,105770,0
143737,85211,63758,0
107649,109330,68667,0
129068,133540,84358,0
13317,25657,13380,1
167632,193162,164722,1
133969,181150,123579,1
42448,131524,90414,0
80240,85923,100023,1
90585,106029,66568,1
70483,94620,132693,0
115753,114367,144450,1
43915,85983,70408,0
101593,76858,78443,1
124675,104815,96896,1
65773,103745,132154,0
150053,112908,145589,1
61563,62880,85327,1
66717,76968,103929,1
154548,86764,110652,0
52884,40151,43591,1
27386,98350,94586,0
39480,16264,38464,0
152240,176174,156284,1
104653,130761,89366,1
182855,128245,116900,1
109483,24020,110071,0
37894,56209,34975,1
148401,122778,158693,1
121919,119841,129450,1
150658,134599,97479,1
72629,96540,134721,0
33470,84869,116307,0
102535,70261,106346,1
151224,118468,153646,1
53244,96360,45262,0
134794,137437,132461,1
105828,142161,155369,1
63387,12425,72178,0
7694,36237,30861,0
127887,79388,120933,0
38861,54713,34082,1
91958,171210,88464,1
52294,56654,74490,1
22429,25314,33915,1
60234,155150,97304,0
37927,29219,15412,0
31723,59627,63828,0
48152,9682,53280,0
79220,42478,72950,0
87150,108494,168344,0
122762,103761,130189,1
102962,102800,111244,1
104216,124463,36113,0
143784,129797,159925,1
119478,94426,166212,0
86583,130754,97915,1
113186,90753,131237,1
138207,74276,112423,0
139946,110621,122569,1
82957,129494,47733,0
128839,93485,44122,0
116121,156701,79420,0
75539,108499,136312,0
154360,153858,179014,1
116285,121146,68703,0
114774,97074,122208,1
57078,112492,136240,0
151658,94715,79661,0
29235,10250,29571,0
140851,79687,93170,1
141703,120832,105679,1
45028,105089,133755,0
121763,95433,51340,0
154641,123299,106782,1
59895,121676,76547,0
104767,117876,136383,1
75452,70908,50604,1
90566,96350,57184,0
39528,20093,48623,0
60058,84940,93520,1
50612,57042,97758,0
141775,84032,85767,1
117727,131574,150189,1
73689,115494,89723,1
149279,121377,144034,1
111144,69812,61652,1
108045,136360,94827,1
89734,78306,158170,0
123805,168074,94867,0
87725,32622,71465,0
72208,96796,160184,0
104606,88830,155978,1
101832,118609,142363,1
75652,36133,106721,0
78020,83954,161704,0
112204,113065,41399,0
89708,131614,133492,1
148286,187291,160909,1
39868,84446,84360,0
126472,125179,173499,1
159907,192748,163291,1
33417,32982,64483,1
112370,101345,74421,1
72945,112027,47300,0
89332,132839,104499,1
122280,105521,54563,0
83065,121997,102842,1
59449,122636,63395,0
92385,85810,7173,0
58818,40801,69889,0
109789,57103,108244,0
120776,78722,50688,0
123213,97552,107925,1
98115,185311,92838,0
101974,58954,85280,0
64116,39083,88355,0
89348,84557,101531,1
117517,108555,108318,1
113241,53199,61654,0
135509,110792,144811,1
76617,79021,113918,1
111600,48946,77730,0
133850,120757,115037,1
106757,175612,106601,1
168504,130113,138417,1
133965,72193,120354,0
100591,98896,111509,1
168946,103330,106676,1
30470,93023,75447,0
131611,108705,94158,1
17327,55414,61053,0
36307,65521,57456,0
107625,159791,134130,1
94858,77104,69578,1
162433,89946,112895,0
128478,179058,137794,1
57169,93972,47583,0
81414,122568,124232,0
140258,148469,132895,1
135193,109665,67982,0
130645,137869,165564,1
90738,68812,142420,0
56122,71383,78459,1
105230,166626,72018,0
184324,170975,155459,1
103100,102245,164193,1
142893,142845,107658,1
113071,104246,128219,1
27807,41861,25866,1
66735,82035,102542,1
82648,109071,56119,0
49956,89616,72128,0
111551,175014,116065,1
84694,88861,133801,1
134875,143030,120123,1
160107,73258,95503,0
151126,107926,96530,1
57316,87711,140967,0
81936,75792,145866,0
150449,166342,132169,1
119296,78299,101461,1
102220,29151,116533,0
96107,103131,156906,1
101304,140654,136532,1
93845,178463,95216,1
150467,141881,164746,1
136717,132218,81213,0
105300,113676,142862,1
114484,85245,62001,0
156648,191474,163070,1
95912,98706,102064,1
172174,152712,177412,1
80121,68002,127017,0
76203,86575,22340,0
133002,107752,71654,0
60553,119654,112981,0
95545,73580,89423,1
134084,127072,163492,1
117987,155709,101910,1
162423,170516,151485,1
19905,86624,85805,0
97350,113827,145591,1
172251,141880,120471,1
90691,120765,85306,1
40293,7418,45727,0
153594,171706,169972,1
116642,87759,133917,1
131347,146095,158808,1
65195,102884,107753,0
71932,155968,84542,0
108069,119874,127107,1
27120,86072,91494,0
26631,27424,28561,1
68082,105918,56022,0
80423,111009,158360,0
68354,94083,87341,1
44554,48858,81690,1
125695,34881,96702,0
70431,92545,65662,1
101663,110932,166543,1
71433,101373,160232,0
40119,96573,97664,0
50519,44047,37274,1
137856,126656,188470,1
35755,17672,30283,0
95255,52621,142298,0
59160,95800,83446,0
76077,80633,92122,1
168360,102717,88243,0
10693,99403,106372,0
75189,103485,103372,1
104562,90000,52676,0
106051,89949,144432,1
107986,181966,94678,0
164037,158154,135775,1
114241,76193,49372,0
111486,168794,86978,0
181611,177451,187416,1
99939,122020,125159,1
40404,41048,21124,0
96769,62426,62921,1
127866,65299,72711,0
100234,187640,106748,1
54429,96899,53292,1
105157,41045,80018,0
68557,91583,75068,1
38910,59351,40955,1
117096,171767,141713,1
108534,143684,148748,1
24085,43036,46531,0
96014,61277,104971,0
98202,73473,135311,0
46493,94046,55055,0
43990,48210,44932,1
136372,158159,128925,1
62629,98404,91001,0
139197,102014,43367,0
148197,55986,107171,0
89088,83299,101381,1
79026,75182,90208,1
145938,98961,50659,0
197010,124848,124518,1
86158,13304,77414,0
72018,109787,153565,0
124535,116286,100279,1
146074,158548,133212,1
94661,138610,97797,1
109813,97028,45665,0
40637,86462,104721,0
116096,88138,63020,0
108504,65568,135768,0
88305,68979,120736,0
140714,160568,145740,1
31401,56494,58415,0
73142,78954,123708,1
107757,74249,149628,0
140319,133912,182037,1
130361,133989,179874,1
129545,124847,79812,0
131000,132064,103306,1
158805,151459,122956,1
127113,128581,132600,1
136629,97603,132946,1
142766,141347,192933,1
26515,99758,90807,0
29371,28561,57138,0
75280,139356,71496,0
110876,143012,113882,1
139406,99370,158448,1
59407,77008,40869,0
22551,94185,80030,0
86260,100021,73755,1
155018,91287,114835,1
155822,116249,87749,0
94276,74372,76172,1
53677,99458,120699,0
91527,113319,165664,0
82678,80434,53006,0
120369,124592,184125,1
146768,122761,89489,0
82514,69873,112869,1
80104,103106,54414,0
103723,147397,57352,0
101836,35483,130041,0
119074,130689,180147,1
125247,113240,171243,1
100592,76661,27235,0
23754,86207,102795,0
132687,94247,41184,0
76319,121270,77639,1
129524,89497,128141,1
179590,104420,96658,1
112258,118601,191533,1
69218,16587,84247,0
73879,98981,26054,0
102089,60078,57591,1
166730,139177,119993,1
162865,126273,118190,1
110684,65753,104749,0
137067,124235,136680,1
92188,180105,95061,1
150467,112358,84077,0
66468,79016,116284,1
46015,58175,90820,0
111311,115675,158234,1
110813,75709,139242,0
91603,61750,123857,0
129034,132353,79031,0
156242,106621,131427,1
84631,146041,131464,0
67000,107195,148367,0
95277,136078,113523,1
114301,138650,87821,1
114519,89524,118835,1
120918,128273,60935,0
131077,121105,62098,0
91028,109618,149568,1
143411,103640,66423,0
116327,81800,153137,0
143188,145964,134754,1
28874,98471,73389,0
43263,84158,45135,1
164569,184922,165279,1
142214,85178,111356,1
128392,71298,80742,1
97410,77960,147286,0
136888,82238,70064,0
121120,98430,146830,1
182763,89505,95736,0
33700,22218,14246,0
150668,146038,189610,1
74245,90443,155328,0
72473,34355,67034,0
93874,97474,162726,1
14666,67310,79772,0
118039,124810,151163,1
106761,83365,79582,1
84296,166165,101525,0
124140,144691,105865,1
79930,98687,155937,0
128207,64832,83225,0
128293,150964,126827,1
130230,110612,117376,1
43433,87333,58454,0
75452,83643,78059,1
45856,111208,78410,0
113597,138110,90773,1
108657,76267,57984,0
116809,69393,88212,1
157408,175980,141494,1
64095,103524,157185,0
18984,82642,91588,0
56081,76085,128940,0
40799,28413,40140,1
96489,99258,14521,0
175674,137145,140711,1
149154,78759,76753,1
129687,66547,70612,0
87931,86704,56991,0
114300,111926,155824,1
78167,76741,134878,1
71236,83789,136759,0
171811,149828,161657,1
79765,87106,62245,1
105282,133594,163326,1
130200,41225,102981,0
55724,118518,127320,0
147579,89711,123108,0
123179,158093,140290,1
93883,76840,126623,1
140691,159012,170421,1
106618,117444,130894,1
80371,51691,78482,0
165057,111497,103484,1
61016,38658,67712,0
181833,132837,139148,1
138143,86734,93933,1
158607,118050,102291,1
22631,31457,47398,0
134467,93780,142107,1
132485,137374,128239,1
97465,100817,52070,0
112308,46598,84758,0
50715,65783,42424,1
51347,47277,63840,1
149148,98160,134060,1
15475,58222,73291,0
60077,85600,28149,0
124756,134321,182979,1
132607,92744,95795,1
135500,176610,115616,1
19228,76544,61382,0
81662,83872,23080,0
143363,129496,123907,1
87246,144551,99695,1
77814,35567,75289,0
181708,128146,143056,1
180429,120284,118933,1
83189,89391,50462,0
84564,155300,115842,0
123482,123906,92360,1
92826,98761,186327,0
139831,113666,87341,1
109915,128047,42372,0
153483,145225,135748,1
48639,41403,76338,0
138486,93272,75790,0
67646,47584,51476,1
100188,95484,185728,1
99604,116499,111995,1
67633,52370,92675,0
87289,84806,4697,0
65147,43571,36886,1
164063,130676,139597,1
121281,137417,110568,1
42255,18614,59725,0
94688,71604,54824,0
25731,33795,48426,0
140967,108377,153172,1
136799,140576,162925,1
69045,27155,43382,0
90605,99476,134671,1
55035,98854,73109,0
103872,176953,113301,1
149604,152502,122214,1
87295,59954,71045,1
168503,168278,158443,1
159082,132681,93187,0
107835,175198,126725,1
46831,109069,133432,0
98640,156700,139912,0
108298,62300,142412,0
76065,138780,120933,0
97071,78399,86298,1
47829,91748,89433,0
130907,116323,116072,1
87965,28556,101207,0
125198,150881,109095,1
178442,185007,184675,1
83558,75681,138691,1
166763,83700,91719,0
113115,109206,191261,1
152115,152586,194977,1
87224,46785,105599,0
28513,96821,73390,0
71993,101444,136041,0
142301,117409,136922,1
38335,78152,73785,0
130672,144894,103900,1
39009,59328,68103,0
150887,77353,98942,0
108374,99802,58452,0
86901,63995,85266,1
105503,112521,161242,1
97805,125448,54305,0
73427,79607,80382,1
89031,62328,110853,0
97503,54064,82501,0
99102,71027,61843,1
122112,100596,33868,0
93669,47021,47320,1
183924,181906,194182,1
117081,184463,131860,1
96180,127989,112255,1
91126,117098,164866,0
159418,158772,122122,1
64053,56604,82709,1
191345,174066,172433,1
137203,94107,108758,1
101388,150660,126152,1
160870,166367,140985,1
104778,80523,161725,0
128680,134836,90886,1
43165,80317,47960,1
119576,142778,168470,1
89140,108344,62374,0
128823,117728,142089,1
82357,125365,68912,0
116297,152686,99785,1
13201,21325,31414,0
71030,119538,80608,1
9270,69806,74244,0
169073,98598,96141,1
168624,141675,143335,1
76863,56226,97685,0
49909,59483,49460,1
59279,112885,80892,0
141585,160767,150060,1
45056,103538,102232,0
107660,108609,145337,1
145656,121956,112600,1
65776,78810,60278,1
171973,103844,97229,1
95754,53531,129885,0
96366,64561,41631,0
124554,114847,143905,1
83184,28101,91227,0
90430,30109,109855,0
117604,98585,119743,1
80769,102717,93872,1
151466,138652,133536,1
80073,134600,135641,0
63653,120525,130610,0
109284,122987,80309,1
125862,150646,134904,1
111858,87823,77953,1
18653,25033,34252,0
153635,109937,147080,1
92210,109139,90647,1
102926,93903,52105,0
50952,57274,80238,1
139388,112979,165241,1
95176,90566,15596,0
71021,121696,55891,0
98989,143156,147475,1
127707,175238,127201,1
140129,116526,132093,1
126314,83606,143292,0
84724,13209,92179,0
52923,92583,72168,0
103381,119384,100191,1
74454,49952,89358,0
158124,98234,61494,0
86269,135146,106431,1
12805,19674,22973,0
111633,164272,119611,1
131853,85509,104614,1
142233,156877,135012,1
188977,138091,134278,1
128784,139135,149369,1
56610,76903,35341,0
151503,160203,187118,1
129253,170610,111419,1
139129,91416,104217,1
125484,52090,93002,0
39842,71216,39042,1
77231,79452,111577,1
88994,135796,120102,1
181859,152228,169605,1
85980,41731,67571,0
79356,154848,96390,0
173941,96728,112557,1
137622,127324,147920,1
156878,159802,168626,1
107809,43386,120625,0
104695,156299,116830,1
176386,121104,111794,1
43073,50351,62932,1
171760,181341,171453,1
47413,24002,34127,0
48301,30822,67071,0
33216,78787,102573,0
81915,92158,43545,0
140521,123560,92743,1
89584,124807,116309,1
129130,102657,91021,1
156692,171540,149308,1
87131,83384,76051,1
82825,59274,126569,0
134921,57830,103647,0
138453,136583,115820,1
58391,111902,65461,0
82255,95838,111179,1
138048,128979,164119,1
85797,24049,109016,0
126830,108019,124875,1
28676,40236,60582,0
91886,91659,98683,1
64274,93268,40486,0
103067,174107,80510,0
139056,75266,76220,1
35245,60533,76620,0
124311,144592,112207,1
96763,32293,82726,0
117419,57160,99597,0
61377,101389,150904,0
119587,123738,54747,0
61072,52346,66706,1
148799,51668,99357,0
166595,134394,118701,1
57602,44085,62477,1
79934,55920,128272,0
174716,164061,165743,1
120228,127192,180486,1
113573,158411,79506,0
112200,140483,110765,1
159858,113013,108391,1
88848,167803,120151,0
62178,98525,123661,0
43652,37854,37846,1
98233,67182,36853,0
114616,134608,52380,0
97616,57449,50269,0
56416,75822,64918,1
107495,105443,136914,1
75472,165521,96163,0
48608,113301,132557,0
98625,66720,37975,0
35827,38322,56681,1
166888,104584,83496,0
152559,91217,104914,1
154640,172633,151821,1
138658,96004,128662,1
116683,93172,79277,1
125309,62673,65578,0
67139,44479,51190,1
132164,89664,119464,1
76103,114387,98832,1
160805,134602,103529,1
78482,122200,127740,0
132181,75463,135954,0
116529,73459,121910,0
100481,33723,93444,0
100841,69153,88586,1
142070,61267,112569,0
19385,53059,52904,0
158719,79223,109648,0
63364,63468,30294,0
133505,111170,132389,1
105842,173279,112023,1
127133,124114,177759,1
157795,173962,146761,1
26038,54800,43400,0
119345,91448,165325,0
112430,122970,172374,1
64342,24181,79255,0
134166,180219,127375,1
49267,104349,120014,0
123940,35802,92084,0
117425,97890,23009,0
77770,102823,164087,0
109397,71357,45400,0
86131,63476,144375,0
114005,86359,94720,1
191976,140832,144740,1
44567,45817,89320,0
93142,22401,79581,0
80320,15941,74535,0
105293,55089,63904,0
91864,70217,128797,0
113550,121642,93188,1
84175,70597,91526,1
94041,119385,149838,1
21642,63347,83915,0
107646,172487,83997,0
105744,147098,99066,1
143672,173028,147680,1
70594,115130,114636,0
161413,147563,137394,1
152292,154686,125606,1
40034,42082,73812,1
103609,124380,144739,1
55586,88064,100334,0
52164,69592,71258,1
138664,138154,94472,1
42939,80925,118860,0
28007,15803,12818,0
180057,141173,160666,1
138581,132849,143320,1
57240,41373,48849,1
96424,44599,96555,0
113065,79201,108468,1
101030,116446,79092,1
146889,105624,105683,1
84957,88102,68897,1
80074,144233,104067,0
110260,104149,192059,1
101226,62606,135268,0
116849,102580,54607,0
101416,127903,123229,1
88228,164257,117993,0
94529,122906,29239,0
12854,101174,94594,0
115384,124360,150550,1
88235,41742,97025,0
86420,52736,117756,0
130434,157629,129605,1
156873,105110,133957,1
96523,155311,120456,1
14027,52352,47275,0
109247,94167,163626,1
117737,95664,77139,1
124102,186875,111365,1
130935,162529,100406,1
108296,92835,115407,1
57207,104380,104759,0
91421,105060,22703,0
11952,44718,34856,0
114886,151935,146333,1
108770,129420,134412,1
87179,87292,73283,1
90948,121056,120018,1
146230,117423,111625,1
113121,25760,94537,0
84918,142605,91203,1
36958,76759,39867,0
189211,106136,99567,1
24766,68269,86275,0
128297,80137,123314,0
60629,65167,110410,1
142868,100657,51971,0
28910,80954,101304,0
145029,132797,84242,0
133829,48069,92986,0
109360,51660,103428,0
92302,29278,71090,0
89296,37233,99193,0
101627,109791,69182,0
110405,145599,149620,1
98411,33363,96916,0
90837,88287,26424,0
104211,15973,110772,0
52255,33769,30582,1
135119,171176,145627,1
53329,50528,77349,1
154800,180275,137915,1
151453,107322,155561,1
64610,44952,41824,1
14896,82702,85866,0
166737,165435,147270,1
151452,123685,91657,0
27845,65431,82252,0
93686,116592,139854,1
82909,110973,141466,0
122413,117619,186148,1
165018,173921,148455,1
185309,168525,157080,1
159160,96640,133662,0
142749,176847,119636,1
82933,79012,118081,1
44769,16928,34291,0
125535,127221,141690,1
92901,43599,110448,0
76989,48233,40824,0
127808,69661,64805,0
94283,19246,77175,0
42041,64310,85655,0
105069,116273,43180,0
157448,142937,100995,1
74536,44732,47320,1
162330,153891,123385,1
137773,184089,130312,1
11406,87074,83602,0
109407,107176,186299,1
179671,110129,106472,1
100385,30108,80481,0
153051,177474,130985,1
148060,102416,150004,1
130317,122424,82129,0
99244,102386,182174,1
43605,31754,46711,1
123683,91987,43460,0
70013,108421,79008,1
106665,79420,39219,0
71012,33874,56688,0
114698,138742,88904,1
141150,130973,137279,1
157958,139633,105379,1
90776,119576,44724,0
106414,100806,61920,0
38634,68906,91454,0
124258,122145,157927,1
161437,163547,190414,1
122688,133958,109352,1
37376,73623,48479,0
123621,114099,77742,0
190087,148067,143114,1
145573,87101,95524,1
136336,118417,141993,1
137197,107073,87230,1
15539,12587,20302,1
163498,139766,149872,1
84570,114839,92183,1
75746,115077,42609,0
102837,139983,159744,1
174485,85113,90914,0
42993,64983,81096,0
165616,146454,115480,1
136051,164070,154083,1
39498,42453,18579,0
148922,122205,104879,1
129961,111272,126575,1
74137,125942,139905,0
110221,102879,165864,1
69341,64174,129179,0
135155,121467,163316,1
171062,132454,147212,1
144679,120436,129229,1
127800,134354,137820,1
125871,52630,100141,0
137925,165878,156541,1
74108,142056,92324,0
134244,145516,91016,0
44709,86019,126068,0
175912,142293,135553,1
109900,126310,87162,1
161688,105058,85130,0
71741,23954,66019,0
110774,187408,109132,1
96981,114302,46005,0
166628,110325,115613,1
70639,58068,97383,1
111762,80355,38397,0
72430,89979,139949,0
89894,39060,91988,0
41683,91182,94319,0
122381,137931,79976,0
189462,104100,102566,1
130953,83963,51554,0
112458,73947,139951,0
137789,113246,58725,0
110476,18450,97166,0
190944,126727,126525,1
121229,95194,164641,0
133036,163843,164743,1
89403,48759,57308,0
85538,91834,108096,1
150388,75538,115290,0
101430,84003,114461,1
112963,156441,86696,0
141302,101226,111686,1
100219,155789,57916,0
133133,138085,166264,1
130548,122060,178008,1
46159,57509,26060,0
106169,91009,104154,1
8562,38494,36898,0
114552,87649,108025,1
144304,139371,122787,1
59932,9945,64219,0
71334,78182,89708,1
105187,142793,48422,0
42343,79794,44043,1
27221,26922,53657,0
96738,143859,65579,0
114831,70751,81870,1
82324,106509,139977,1
108109,92639,157140,1
73817,70739,137468,1
99083,107742,88509,1
150001,111223,142488,1
94754,129843,123603,1
151259,171361,140440,1
131594,97763,66167,0
127152,120979,78019,0
145488,136511,110187,1
13514,67866,64324,0
26770,67346,67852,0
172102,121180,118678,1
111590,124092,91056,1
124863,67356,119867,0
50735,124747,76464,0
36433,84120,118351,0
131933,111586,150115,1
96353,110790,95901,1
110018,146442,153666,1
135795,107624,111037,1
149996,93975,69759,0
87928,108834,173782,0
140044,154421,138629,1
54549,126903,84686,0
115804,32018,101698,0
30995,97640,99051,0
110068,73749,130483,0
100044,120937,125201,1
48630,57367,90821,0
108338,142401,108815,1
96207,128232,52699,0
144768,114659,130927,1
94992,5831,98723,0
48828,97501,53803,0
78758,118051,155593,0
116012,143020,129434,1
29126,38794,54282,0
109271,75656,165923,0
136735,63289,100122,0
75284,86218,18914,0
84951,97829,60824,0
85303,42211,118768,0
61335,73327,40582,0
68430,86623,78197,1
119683,158642,144225,1
165251,139628,152349,1
92584,105030,40448,0
78390,52539,39529,0
133686,75516,71012,1
175094,89491,96515,0
175635,132010,154459,1
85246,94725,141007,1
163327,159467,192510,1
173557,129280,126865,1
77294,102210,72516,1
155753,92578,129833,0
118697,101412,93981,1
160048,102106,72984,0
87986,152838,94406,1
120744,161737,107261,1
91845,24902,96873,0
87674,48672,56486,1
61079,53420,79403,1
55589,26340,39093,0
82286,66008,31364,0
190113,120552,120939,1
161551,73993,99506,0
33291,84542,79737,0
89064,97817,24983,0
181178,164142,180548,1
87171,127585,119874,1
17093,12225,19526,1
110329,75359,41560,0
137549,162319,132692,1
168592,82377,101221,0
110844,113748,159574,1
92240,135992,133608,1
166419,104866,118237,1
18027,85025,78820,0
97981,43250,105273,0
102272,86637,103001,1
106244,100439,153357,1
30494,44513,50343,0
32085,92232,104083,0
66640,106827,87429,1
148977,103461,130666,1
112462,119996,127940,1
114332,105020,91760,1
55169,62016,50561,1
48877,109794,89627,0
151005,141206,116127,1
102831,102297,151292,1
72678,106213,106481,1
65444,72926,67846,1
131357,153689,155908,1
72502,9984,66144,0
21189,75939,58604,0
38935,99978,62397,0
177385,152812,134905,1
154244,108155,113663,1
74552,21979,59867,0
55687,67039,42134,1
97631,47125,109750,0
81752,53018,84174,0
68628,145103,105619,0
175486,142207,159725,1
173902,178133,184607,1
121337,114395,135644,1
124514,159500,107892,1
110664,149447,142397,1
143159,138270,163521,1
104818,101912,80788,1
88600,67852,56928,1
103368,140906,99626,1
78486,28357,64381,0
107480,91623,92761,1
155382,107003,87141,0
69863,57096,85967,1
147615,118621,134976,1
172095,102731,107728,1
88905,98866,156367,1
49846,23215,53965,0
56053,133229,106364,0
63255,61227,120880,0
90524,112418,78682,1
153915,92901,105150,1
111706,81179,73839,1
114273,61324,132313,0
114315,185425,107966,1
121679,59843,111128,0
109044,130805,124027,1
93597,140065,131892,1
104050,180845,119461,1
113245,145443,113896,1
99911,126525,139046,1
133089,145784,161329,1
97050,97163,65481,1
28799,89040,70765,0
63047,56019,84446,1
127456,53288,88308,0
73534,103595,57291,0
122679,138200,135845,1
93992,119833,128779,1
55819,92384,78365,0
92089,125221,116028,1
105139,88429,132302,1
120411,128949,66334,0
130314,88508,98568,1
54981,124387,74450,0
130298,156376,93770,0
84715,44842,47467,1
43821,107043,96470,0
133433,71778,118023,0
108564,78710,166204,0
102034,70978,108584,1
133240,182945,124669,1
81865,132040,98083,1
97761,117128,140133,1
104406,97633,164295,1
138433,59997,110504,0
80031,106476,41687,0
33281,99730,112869,0
165749,95915,104094,1
40355,45905,82046,0
66207,59540,66099,1
180243,126196,124417,1
168862,185907,175733,1
54835,28552,26463,0
92003,157510,126257,0
164179,96703,113450,1
144049,137374,182565,1
70687,112285,66620,1
112701,112752,75109,0
61057,76243,95834,1
55237,105752,59957,1
64881,52143,58002,1
98532,19502,85944,0
116609,136596,158885,1
72345,146610,93207,0
36968,32646,53542,1
70398,107904,69972,1
34618,65543,85965,0
59760,115271,85661,0
112968,103064,176644,1
122263,133964,89227,1
139830,115358,149836,1
83665,80399,117512,1
10004,94975,99815,0
82801,136127,145696,0
147780,139694,170870,1
81273,135007,125016,0
37402,74344,61814,0
75851,32751,104012,0
76299,26539,59100,0
140005,114363,145776,1
38058,93779,69903,0
168906,144518,139820,1
87445,153164,116795,0
84436,98870,60124,0
32630,96231,94795,0
39346,48721,45607,1
106204,80169,43633,0
98674,122534,95852,1
182847,196422,186215,1
76802,58859,64995,1
177999,166092,165255,1
93880,47681,73719,0
79031,91467,154018,0
186959,121301,120150,1
138713,114212,159197,1
23551,38897,52614,0
37359,27074,38827,1
108303,164289,109232,1
140155,99414,146401,1
183197,139657,139408,1
110377,37375,90414,0
141702,165494,111126,1
120594,137148,139384,1
123033,58209,133314,0
97199,39641,108612,0
59601,60989,24196,0
96955,119246,81791,1
88286,71915,67443,1
112230,89254,58040,0
9071,5245,11928,0
39231,18059,31588,0
98185,41225,72240,0
154080,150950,106936,1
47833,98717,139350,0
28111,40716,48449,0
76921,58630,71209,1
60514,114384,123972,0
96029,157418,68715,0
103238,80170,166192,0
81594,138863,62335,0
84388,121985,111277,1
77710,130431,126383,0
137883,96234,98313,1
91577,79582,146073,1
74949,58804,32845,0
96183,153974,136569,0
119310,112682,39570,0
90031,105249,123492,1
94535,108377,43370,0
187846,165117,175659,1
103967,62195,108318,0
180048,118064,124636,1
75042,93522,79768,1
81038,90864,151024,1
45382,83384,112494,0
32670,59354,81298,0
102946,95701,136277,1
166643,120499,97214,1
111646,173782,110482,1
98020,160920,87172,1
29458,90772,114816,0
111067,64479,95142,0
170966,143741,167587,1
70475,68315,32722,0
112260,120878,111318,1
112223,29440,99433,0
96666,94014,124544,1
41904,51936,36110,1
114988,102006,128472,1
49417,68503,30304,0
75118,93528,111598,1
118832,118564,80640,1
54410,51493,38971,1
140931,130845,124024,1
42196,83353,106413,0
49933,47144,53839,1
170053,129372,130389,1
30398,92027,67441,0
50447,97153,96644,0
166237,179020,169831,1
87216,158924,102126,1
113597,159481,139206,1
74517,94575,107236,1
170242,171469,186971,1
119995,124662,85783,1
135058,94055,116555,1
93304,128808,119628,1
163897,125636,140685,1
78011,41287,46686,0
79848,81155,106205,1
111062,163126,125560,1
93895,29586,94487,0
78026,13989,89575,0
161727,149758,169551,1
73885,101059,147588,0
120314,154140,157724,1
118644,183922,106644,1
6024,27152,25280,0
105763,141015,78854,0
149478,132376,173710,1
91110,120189,152115,1
143436,186757,131861,1
115283,63536,132285,0
114306,96135,151255,1
90091,59269,128410,0
89980,40325,97387,0
153878,197327,153235,1
67184,15816,75758,0
122345,32177,102058,0
45332,120893,119169,0
132275,70399,76936,1
116414,100271,131907,1
64112,64074,5632,0
23425,56586,45129,0
34884,87103,116391,0
146015,188601,155558,1
140505,159080,140481,1
151537,162864,136173,1
130583,71304,75841,1
93089,133762,123585,1
112546,91121,159797,1
132770,106750,110610,1
43242,85747,119093,0
46852,97570,87322,0
66967,156793,99502,0
14386,73282,69758,0
137019,102195,95690,1
148449,122141,170292,1
101418,113621,80847,1
152571,119425,129808,1
38485,79234,85701,0
63444,88991,106139,0
124761,88231,98588,1
78105,95890,119003,1
134203,101005,121184,1
122990,38338,108014,0
104792,113410,191028,1
1540,94514,94614,0
47220,86163,40967,0
36091,42240,72945,0
75495,121406,103273,1
152919,141161,156100,1
87225,112645,74858,1
54277,109923,75012,0
100292,116412,43078,0
76115,143293,131192,0
106018,45322,73906,0
87098,78223,43243,0
165001,164113,134650,1
126867,126750,192529,1
159767,127111,150010,1
11199,26578,18041,0
102394,172720,106802,1
149259,108376,111703,1
96704,81927,154953,0
33160,27981,9213,0
57485,90121,38800,0
159221,123514,159011,1
92687,82101,53712,0
28229,24767,14838,0
154801,112421,78636,0
118343,136746,93889,1
76053,78037,119906,1
78795,92469,76804,1
81944,76034,43736,0
47148,22993,59753,0
74573,94475,101928,1
57333,92468,60295,1
114915,117939,137728,1
48707,35925,49748,1
128570,180623,118591,1
133254,85661,86907,1
115976,153784,70648,0
106869,107704,121157,1
183202,180288,171326,1
94291,85851,60236,1
118782,97985,55241,0
178985,173422,189131,1
93903,168222,80811,0
108523,109531,97510,1
152536,112890,125058,1
118722,157759,104285,1
124156,93116,127622,1
157047,139681,139570,1
120349,44059,119584,0
109014,178418,106692,1
29829,65713,92676,0
120666,194296,124782,1
105537,77668,127829,0
101248,76159,58085,0
88863,180730,98401,0
188680,171588,176300,1
106703,107527,100442,1
128057,94379,96582,1
66872,70920,70404,1
56020,63631,23329,0
154768,152647,142857,1
128550,94821,161383,0
84868,110082,148852,0
150636,146423,110719,1
115792,126566,72182,0
105032,123483,124923,1
