side1^2+side2^2,side1^2+side3^2,side2^2+side3^2,validity
507375625,509625625,1012501250,1
7791033521,15517589554,7769541025,1
24967624,25405160,49442536,0
2372079616,2378309632,4737929216,1
230780297608,461278208804,230686168804,1
461709,310329,393588,0
8415585225,4208765625,4210711650,1
21739506640,43342757440,21694754192,0
82902500,83810000,164712500,0
746410289,374229025,376276786,1
515465732,1024280165,513338465,0
26856,30600,48744,0
19259701370,38365624570,19209286642,0
269517056,270566656,537920512,0
15824484,15967368,31506084,1
7507541266,3760265041,3773253857,1
81906884,41964484,43986568,1
987282576,495507600,499240224,1
30233376,15210000,15396624,1
320354944,161773696,164608640,0
6021928,11873125,5968325,0
1075103080,1084784648,2139637480,0
10049792,10251520,19870720,0
4641692850,9265008825,4635567225,1
204266196,204437664,408351060,0
24435532624,12225805136,12240837760,0
155046090472,309874200181,154974451541,0
6746577885,6759877032,13478688765,0
11217586,5784025,6134489,1
13611655561,13623086722,27211879961,1
13064919930,26000225946,13022505234,0
934885504,1859525696,931470400,1
44813088,85392144,43401744,1
3627483426,1819107801,1829839977,1
40584016858,20314947730,20358822330,0
67278125,132032500,66465625,0
4737024,2663424,3253248,1
129600,176256,212544,1
23088669480,46025793448,23038911880,0
113953474,115950410,225658186,0
5669537024,5671946240,11336566016,0
193271729,193466308,386336629,0
1134339200,2260609600,1131649600,1
867445200,434515428,436014900,0
24149160000,24201346176,48246133824,1
8448367225,8454064994,16891036681,1
2792270880,5530168224,2774602656,0
1231024321,616975921,619903442,1
362276,459472,538996,0
95143716,48358116,49930632,1
1139724800,2263302400,1134342400,1
1251602162,2499174481,1250258881,1
26959120,27042128,53830720,0
2109652,4001885,2044585,0
5678824,11343085,5674061,0
3436064306,6853513369,3429859225,1
7052640400,7065399584,14092521616,1
8944781081,17822726962,8922502681,1
946136250,476696250,483221250,0
312481,358706,578737,1
917280,1199520,1425312,0
3453387565,1728547085,1731954472,0
1178617561,1179372722,2356479961,1
126967824,127777824,253125648,1
7709536584,15390650916,7700062500,1
31248160,61140404,30827956,0
11198230560,22339910560,11179629472,0
921790321,927670946,1837700017,1
94586596,47472100,47829704,1
14839840,14901408,29614240,0
5131455556,2569476100,2576972744,1
82487056,41731600,42707744,1
358850961,360440325,716009364,0
21659056900,10843720225,10870777125,0
4062980736,2038483584,2051464320,0
333821088,665614260,333164340,0
46189728,88954164,45149364,0
29614240,14839840,14901408,0
623043304,1236886325,620108821,0
594140625,594871650,1187550225,1
10599695460,21140413389,10580572521,0
207593280,402382080,203508288,0
388484100,390609864,774842436,1
135436960,138581280,267276448,0
9928511757,19800106420,9909805945,0
7056,7056,14112,1
419344000,210947200,213264000,0
68143104,131613696,66585600,1
82603256896,41339022400,41413810304,1
181063936,181494272,361697536,1
23910306164,23928239648,47801703284,0
3666640,1839140,1849972,0
50464768,99574784,50013184,1
49351410292,24704973241,24760895501,0
5722922500,5730485000,11438282500,1
13472620228,6747308164,6769304264,1
42388568964,42405861456,84759150420,0
161137636,162252772,321160136,1
19220,19220,30752,0
1452559616,1453778944,2903829760,0
3375377604,3391393608,6734739204,1
988047684,1946892168,978313284,1
13151192400,6591140100,6620332500,0
68591524,68624648,137149924,1
26216467225,26231685026,52417716649,1
36554,41650,66346,0
3532625928,7037490564,3523372164,1
1097928340,2162465296,1087143044,0
547989300,1070010000,539662500,0
25168,29524,19844,0
162626841,319340034,160655625,1
14197536,28125072,14107536,1
340605,487780,283417,0
5625886914,11215379961,5613755625,1
2531024546,2539268170,5053344874,0
15389888544,30752992656,15380960400,1
1200618250,2373613450,1191661250,0
13293167616,13315295232,26564207616,1
120088125,121725000,238168125,0
10195221456,10212177024,20372118480,0
9730442669,9737740808,19453190189,0
1229213169,2422095138,1217102769,1
7020171810,7049297322,14009386410,0
3176853064,6301839236,3159564100,1
6561,13122,6561,1
1891126800,947520900,951210900,0
22848850,11458225,11525825,1
2360811316,1184103524,1190562640,0
1134252176,1140439360,2261419984,0
48552992,96938896,48497296,1
101085843600,101139250464,202118280336,1
15548200,8001832,8381000,0
3121887314,6213341953,3111743089,1
31631056,31676032,63213776,0
36032433725,18022278809,18033822116,0
13874785060,6944875433,6959201485,0
66814276,68986952,131455876,1
40861600,20634400,20996000,0
961,4805,3844,0
23134365000,46132042500,23088802500,1
22851607428,22898746260,45653970960,0
2126529,2143989,4234068,0
1088393216,545689600,548675584,1
10464422074,5241223346,5258294170,0
22612032,23065920,44709120,0
45212176,47390752,88245776,1
3118921,3125981,6230452,0
1556991365,781367045,786333512,0
69472402949,34752586961,34783525460,0
1308051889,1312316114,2611839553,1
36959640381,18487130301,18500996232,0
20877824,37202176,19360000,1
901893681,451775025,453431394,1
521208900,522577800,1041048900,1
1000000,1078400,1921600,1
113755916340,56894434740,56925915552,0
57124,28900,29576,1
5642350088,11204761444,5615703844,1
22417875076,22443620552,44810004676,1
27269386312,54341833000,27204770600,0
94770,123930,147258,0
8559154228,17077925005,8546032505,0
107661376,107993152,214990976,1
444915172,223063705,224197245,0
65663208,126457029,64184229,0
9388433124,18728095176,9372176100,1
1040379296,2063392672,1034726176,0
32890659968,65706027344,32866009424,0
38962564,38987528,77900164,1
680625,733986,1307889,1
6169612001,12293124802,6154245601,1
32786,52897,28561,1
1228770,1268298,2411370,0
3829828,7446085,3764225,0
39487651225,39509506850,78953446825,1
2207678085,4368707460,2192535297,0
59059225,59871026,117306649,1
6797339874,13575401073,6790913649,1
335472968,666782884,334085284,1
4037062536,2025540036,2039557572,1
0,0,0,1
38840201954,19442119225,19486155721,1
23952205225,23972320450,47884295225,1
2405406600,1204784100,1208945700,1
0,0,0,1
48712576900,24376576900,24417153800,1
1865721636,1877624136,3719540772,1
17559953234,35073027841,17544327025,1
32144,19600,26656,1
197985141,99089649,99268740,0
197985141,99089649,99268740,0
3058904250,6087461850,3048973650,0
22184100,22296996,44255304,1
257923600,259334944,514435856,1
2350419968,4691317760,2347320320,0
9684519650,19330697425,9671739025,1
128983518568,257785697989,128923921829,0
2366729856,2371397760,4728587904,0
87371656,170204612,85858756,1
2126759041,1063738225,1064455634,1
1293874756,1304498196,2576195152,0
6897118729,13747477346,6881532025,1
177955600,182830864,351035936,1
13405250,24869050,12798778,0
13849621640,27616266856,13822359784,0
128001519529,128053749058,255950809529,1
167056,173520,326464,0
2592,1296,1296,1
20034651168,39924612000,19987178400,0
814976136,1616646564,810540900,1
4311299200,8614594000,4308674000,0
160731684,160883784,321311268,1
4409600,4736000,8326400,0
3027600,3069216,6013584,1
11494012324,5753222500,5765655176,1
51157225,25755625,26109650,1
219932725,220081000,439709525,0
6473096,11534404,6002500,1
5332864113,2669065569,2674332594,1
49838618752,99584706640,49808271440,0
4723825321,2365363225,2372264354,1
154083240,302976040,152409352,0
32740624,16483600,16710176,1
408209789,409703368,814748029,0
192358850,376893025,189750625,1
6806080,6889280,13520128,0
8922502681,8944781081,17822726962,1
1192464,1368864,2208528,1
13073036544,13084010496,26134467840,0
460647965,911562340,457488313,0
36898568,70310884,35736484,1
20321287938,10173344769,10198746369,1
2143264,4251536,2131600,1
286160,160720,181888,0
418243401,422405001,832325202,1
26151460416,26174741760,52278260544,0
1186251364,1188592264,2370161828,1
1619232145,1624217813,3233207620,0
2405405952,1204453440,1207782720,0
4402691765,2202905105,2205814052,0
535269888,1063897344,533055744,1
67240,121032,67240,0
1501286500,2994219725,1498578025,0
2819105224,1411504900,1415409476,1
23838492808,47608033685,23815967125,0
6934327461,13786314372,6907427361,0
8464,8464,16928,1
2086041800,2101721320,4155087592,0
2823087321,1414136025,1419320754,1
14492023469,7253117641,7266226660,0
8854810000,8858573600,17705856400,1
1127616400,1133786656,2249062544,1
15165000,27022500,14062500,1
750084970,375993098,377774770,0
29922897316,14964628900,14970989384,1
767094480,1530151488,765766800,0
19432889920,9732242320,9762208208,0
4143496900,4164583364,8265907336,1
36942084,37014984,73811268,1
299278025,302554100,594612125,0
652869125,326529125,326709800,0
58567038020,58608655312,117090254740,0
10924851600,10937390400,21836322000,0
32324444100,32380514244,64592818056,1
613565,344605,389992,0
2871003826,1438305625,1443913049,1
11748392100,11754894600,23490281700,1
21664,11936,13600,0
1054644689,527483089,527804578,1
2201564986,1104571834,1111605570,0
8449985864,16826226436,8425404100,1
9,9,18,1
381530056,388216040,755530984,0
97165162,49236490,50379570,0
755595860,379191380,381601568,0
145684900,149092616,287962084,1
6084,12168,6084,1
23190649025,46208018050,23132889025,1
881325370,889261922,1753986970,0
272518020,136480545,136900773,0
1509322500,1512584136,3015383364,1
10482278689,10491081778,20955754289,1
18891028800,9462780432,9495435600,0
707418756,1393928712,700449156,1
0,0,0,1
1027078416,2045825460,1024391844,0
63473089,64457153,125962114,1
28072,44165,24805,0
12130427920,12153325392,24236979520,0
54829162,57427250,106537450,0
16822600,31091125,16073525,0
6882577897,3442051561,3443576786,1
87371656,170204612,85858756,1
11331748096,5667078400,5669487104,1
47759721800,95427700900,47729140900,1
5675328425,11292047650,5655792025,1
62151624,121775076,61308900,1
5474517650,10933508425,5469342025,1
24134046352,12072735376,12084159776,1
866125,980200,1542125,0
79870055625,39950015625,39979991250,1
1053000,1377000,1636200,0
2891802500,1447802500,1451605000,1
291238978,294437610,578956810,0
1940346,2210850,3521754,0
45858156489,22942252089,22968599778,1
4856440282,4864520610,9704475610,0
335042596,167702500,168064904,1
51208400525,51251386600,102371342125,0
1079451936,540283536,541398672,1
254800,200900,298900,0
91938600,46427400,47241000,0
135044,145040,254996,0
1949697224,3855663076,1935120100,1
1224880704,1234937664,2438823168,0
10439407025,5226567025,5240294050,1
112653225,114616548,222841485,0
5226489,5240196,10437885,0
641439648,1280078964,640528884,0
9248,5780,5780,0
4426464100,2213702500,2214643400,1
13219061024,13242964384,26413218208,0
21352410,21848130,42137658,0
30277345,30431205,60390148,0
166573584,84272400,86243616,1
1170663968,2303050384,1157904784,1
7589246481,3799612881,3809592162,1
171003492,174436020,338112720,0
887594240,888547328,1774173440,0
3430404500,1715634500,1716462800,0
4111361600,8192003200,4101121600,1
2770671744,2785809024,5525117568,0
40678040096,81273833104,40650624400,1
8791225,8797154,17576521,1
1653643949,3295909108,1649909209,0
118188800018,236206456609,118131752209,1
34904072,69313636,34739236,1
151486864,153156128,301304464,1
88172100,88734600,175781700,1
4121414500,2064057625,2070412925,0
436623904,444275360,864631456,0
16953887780,16976275472,33883775540,0
2025,3321,2754,1
1501248125,752645725,756207400,0
137736150160,275250841684,137663438276,0
270233792225,135148140625,135210629650,1
287500104,569532708,285677604,1
41721205760,20865418240,20874661888,0
12609361936,6313891600,6332312864,1
16363526400,16375804416,32714774784,1
6783799725,13496269300,6760469977,0
80671162500,161212618125,80628575625,0
1271507301,1272149064,2542344165,0
12635241188,12661305460,25243254160,0
434388964,435805064,867361828,1
67326518961,33670415025,33684726114,1
2370449,4334626,2235025,1
165452832656,82748275600,82791994144,1
606077506,303630625,304814369,1
2689600,2819200,5249600,1
393588,461709,310329,0
22969500489,22995863316,45910867005,0
127262408,242500804,123254404,1
1298693636,2565582664,1288092100,1
4924700560,2471573092,2488643060,0
129191156,65571956,67082912,0
531511760,266736080,268431488,0
1512198400,1524614400,3010892800,0
209217813156,104630253156,104672946312,1
377774770,750084970,375993098,0
58153322500,58187078600,116272888900,1
10262693520,10269986112,20517708240,0
11711546020,5865293545,5883352973,0
22804803216,11419059600,11452375584,1
2967584000,1487264000,1493427200,0
7574707177,15079601426,7551436201,1
1861537689,931775625,933789186,1
1368900,1571400,2535300,1
269780625,271256850,538085025,1
797454216,401842116,408072132,1
5929025,11712850,5880625,1
11919180625,11931186850,23826355025,1
182465096,363151492,181872196,1
33889128100,33919312136,67748072164,1
12132,14580,20880,0
2994219725,1498578025,1501286500,0
1367104,1404224,2691328,0
21535040,42615040,21387328,0
760932225,763412850,1519383825,1
27637063304,55228262308,27621775204,1
1044259225,1045745186,2087032489,1
1369,1369,2738,1
34244936,67721764,33988900,1
8906682960,17789130324,8898760836,0
1444912144,1457958688,2876777744,1
49898804,51048608,98311604,0
30029415650,59991286225,30006900625,1
820580242,1635234250,818635850,0
12111912000,6065802000,6084478800,0
86718713,88459405,171462580,0
6859152400,6862464800,13714992400,1
4967680,2512448,2562880,0
4106626709,2054125589,2055666248,0
244036,280136,451972,1
358706,578737,312481,1
0,0,0,1
43707962538,43780685490,87340280490,0
50092706596,50134774792,100143344996,1
7299117445,14536837012,7278997265,0
38088,19044,19044,1
133263936,133817472,265974336,1
31198594,60776513,30658369,1
638554850,1262787025,633780625,1
257940189,129005721,129073860,0
642717000,1276137000,639685800,0
17287650,8732025,8908425,1
3836061824,7651341376,3829134400,1
591351012,1170509256,587286756,1
2093800,3294125,1850125,0
45910867005,22969500489,22995863316,0
12500805249,12506842098,24995573649,1
5738330000,11453412500,5730762500,0
63275475600,31648410000,31669754400,1
608877,1188900,599625,0
17845770564,8935920900,8961992136,1
13820450,13924330,27528298,0
31242966641,31274420932,62452498741,0
31647342609,31667619618,63274408209,1
13895655200,27692467600,13862707600,1
42707744,82487056,41731600,1
4848264,8960445,4632381,0
20353809521,40555535842,20303115121,1
82505314125,41262179625,41280459300,0
119239200,234579600,117939600,1
12210313201,6107578801,6112423202,1
1878552281,3711099394,1863217225,1
245,245,392,0
32622555485,32657585192,65207804285,0
7826587024,7838614048,15641147024,1
4727809768,2366133704,2370412264,0
13402775056,6704989456,6712193312,1
3591790160,1797167120,1799540288,0
11747939336,23432232964,11726724100,1
35815562500,35834485000,71612202500,1
12591044900,25088009800,12559684900,1
288,160,160,0
144928125,73265625,74542500,0
454873364,227803796,228467360,0
19382836500,9694516500,9700423200,0
4598791346,2302944121,2310041017,1
21529600,22119424,42469376,1
7188668480,7198161152,14367160640,0
38019232,19046560,19116320,0
4255589376,2132222976,2141079552,1
3602404,4135304,6671908,1
1095523380,2174045328,1089984420,0
6312385600,3158440000,3162934400,1
5886111841,5888720066,11769615457,1
608602114,307406089,313616153,1
209217813156,104630253156,104672946312,1
174928,205204,137924,0
2143989,4234068,2126529,0
271293841,274283282,539598241,1
14491310600,28888876900,14460062500,1
59922365,30614665,31588948,0
4901680144,4914553888,9790486544,1
1144333300,2277114125,1140621625,0
2934199440,2935499328,5867044560,0
81931016,160529284,80820100,1
4530899072,9039209536,4523369536,1
4096,4096,8192,1
14805048976,14842015376,29573131552,1
81906884,41964484,43986568,1
1364759056,1375964496,2717330752,0
192190592,380549840,190976720,0
1762,3281,1681,1
8927951392,17785742096,8904564496,1
5954128569,5961996594,11900389113,1
535816,1062884,532900,1
950625,1025154,1826721,1
26782631716,26813389832,53534505316,1
27688,29000,53800,0
1537406761,769008361,769618322,1
18492082609,18533941349,36940349908,0
103562926025,103617626500,207068651725,0
33190065,35158005,63973188,0
112083280,56687108,57824980,0
88830625,89920561,176571314,1
56298908816,56334968384,112559944400,0
1197083250,2370855850,1189508650,0
5494515625,5498221250,10985325625,1
1345862596,1358014792,2679572996,1
105234850,206047450,103813850,0
2914432349,1457903561,1459201460,0
379275625,380754281,757072594,1
931064625,936548325,1856236500,0
7225,8825,12850,1
12759084936,6392002500,6416922564,1
1074069529,1074921458,2147287129,1
132457081,133238537,264132706,1
70896200,141288100,70728100,1
301401,311202,593001,1
3157989768,6309913284,3155967684,1
12984946,6558721,6691217,1
1766349896,3523130404,1763160100,1
105678400,107316800,209718400,1
408242025,408605634,816120441,1
514435856,257923600,259334944,1
204304,207904,405008,1
6905736,13530564,6812100,1
4619162585,4631930605,9224898868,0
3467042,6922921,3463321,1
35534437705,35601512733,70998932980,0
18470169025,18512004049,36898503026,1
3839775485,1924380185,1932354788,0
982070244,983198088,1963012644,1
42938064,43095168,85700304,0
12731076,6380676,6410952,1
1608103125,3204002500,1604100625,0
1138725025,1139872066,2276303009,1
14942368994,7479655225,7496596681,1
146853000,283229800,143521000,0
573395072,1135359440,569773520,0
420742984,212518084,216811268,1
124570488384,124621307136,249088115520,0
21921794440,43760952781,21894872909,0
30484480,15534080,16033792,0
236236900,238016456,470694244,1
102154,51586,52490,0
56925915552,113755916340,56894434740,0
1770025,1783300,3524525,0
3375368082,6726726441,3367364841,1
52056225,52272450,103896225,1
22992025,23059106,45916969,1
27197419009,13606522609,13622148818,1
7850275360,7882844832,15665932960,0
1546000,1595200,3026000,0
12627200,12740608,25120000,0
7832958016,7865493632,15633380416,1
67499152018,134915711009,67471621009,1
211412535300,105735528900,105794051400,1
246153744,123210000,123476256,1
8596947200,17105113600,8567353600,1
477530,567418,365170,0
6313280,6353408,12580160,0
738196993,743295365,1470884740,0
9636262400,9667648000,19239385600,0
11811600,6051600,6343200,1
1908358400,1915340800,3808902400,0
10008798408,19992401604,10000400004,1
32380514244,64592818056,32324444100,1
11672829,23052148,11577769,0
9134208,17008704,8714304,1
7326504025,7358994025,14620518050,1
201526024,401861348,201129124,1
15039895316,15051175712,30067896596,0
78427802500,39223802500,39243605000,1
15996736,8185744,8502480,0
37523092,71179085,36365785,0
19408947856,19441255712,38785587856,1
53747874,26967249,27153873,1
1423825,1711125,2450500,0
1557504,1787904,2884608,1
564950596,282710596,283181192,1
14288377156,14316573256,28548558212,1
199317906,398381769,199233225,1
231214536,116510436,118316772,1
12116624,22156576,11424400,1
16941384,33734916,16892100,1
12208797,20739060,11088585,0
34177600,35105600,67283200,0
16082477056,32140252160,16074363904,0
2052797192,4080120196,2044305796,1
3177650,1677025,1853425,1
141214771521,70628909121,70671955842,1
289114384,567715616,285610000,1
6127940,10773581,5705609,0
791194589,793499240,1579839101,0
450118656,454182912,896173056,1
1885266,3753802,1879786,0
9369440100,4690880100,4703200200,1
47526912784,23771472400,23787504416,1
94052160,185243904,93128256,0
105185746,53129521,54202817,1
5404455225,5406660450,10806705225,1
150272320,76001552,77527120,0
22215375396,11119702500,11143732104,1
7283744768,14550815744,7278285824,0
2867489586,5709532842,2859154506,0
72246976776,144368215524,72205064100,1
9490949,9933256,18358405,0
10361961,11451897,19633986,1
33524000,62192800,32007328,0
32714774784,16363526400,16375804416,1
565825000,283265000,283937800,0
1215259450,612289850,620670850,0
1129555252,567310681,571968621,0
19391630756,19408894160,38764975604,0
2920675968,5804391040,2908608640,0
207891441,208410165,415238724,0
514116,260100,266184,1
18615105844,18627655840,37217014196,0
645999120,647218512,1290726720,0
8710069376,17335231552,8681766976,1
449485906,451941626,896339482,0
2131400,4176100,2102500,1
770831360,386114560,387371008,0
18467156529,9241938225,9258658146,1
6977821140,3490025940,3492152352,0
369054720,715345920,361792512,0
13067412041,26026680034,13031364025,1
1250392400,2492180800,1247568400,0
1200618250,2373613450,1191661250,0
11177742114,22256292058,11145251194,0
85694303565,85741719912,171338973165,0
1671751069,837590429,840655048,0
24817962240,24833083392,49620061440,0
82487056,41731600,42707744,1
5558625810,11089180810,5549392522,0
871488,1494144,788544,1
333821088,665614260,333164340,0
46945888900,47027321476,93810345224,1
29290,29970,57802,0
56250,101250,56250,0
955653640,1907704861,954480029,0
110822572840,55459277608,55551552840,0
76834,38809,39593,1
370447009,371178034,740162993,1
158628102025,79340805625,79394314850,1
346326120,349444872,689247720,0
4685406930,9303038730,4663309482,0
7529504,14993296,7507600,1
2776320,5223424,2672896,0
311781636,612225864,308002500,1
2839569408,1423653120,1430887680,0
80799040,40846400,41558272,0
3383741700,6746574600,3376772100,1
2320640,4079936,2160704,0
1413721,1481842,2759321,1
0,0,0,1
733218084,733542984,1466111268,1
600519456,300675600,301507344,1
2314948,1249924,1434824,1
261307225,263275634,520646041,1
239148900,119902500,120558600,1
83681861524,167259978805,83647737281,0
12500032,6270016,6310016,1
477072,927540,468900,0
2101270329,1051510329,1053260658,1
2049907464,4081924836,2043944100,1
11313097722,5667542010,5688299970,0
880546276,889307876,1752330952,1
1014422500,1026869284,2016398216,1
2952900,1512900,1585800,1
674440900,679521416,1343801284,1
4651499682,9269912241,4640470641,1
775725192,1540460196,772061796,1
998287225,1006483725,1987659700,0
316021729,317051954,631013233,1
1068560,1878644,994916,0
14045,11236,2809,0
9,9,18,1
6936976,3610000,3893024,1
33074120925,16543985625,16557102468,0
1694408400,1699344000,3383355600,0
20805148800,41506574400,20770574400,1
350713152,684806400,345384000,0
1188900,599625,608877,0
15042104640,7523231040,7527393792,0
666400,803600,490000,1
39042000,73454400,37587600,0
1460758600,2905508900,1455422500,1
240673674240,120371696640,120438300672,0
0,0,0,1
145209755168,290209239184,145139664784,1
63950336001,63991296324,127857651525,0
5,4,1,0
29882308225,29908923506,59738001169,1
316224,212544,269568,0
312150436,156400036,157049672,1
554455952,279692176,284620576,1
4527018900,9006437200,4511450308,0
2154357725,2162240200,4299893725,0
44300800,46400000,86080000,0
0,0,0,1
84100,137924,114376,1
20610377140,41091575440,20567949092,0
3175886025,3181631634,6346026441,1
490191881,246207481,248430562,1
4269802849,4279467989,8529488788,0
1195313300,599266324,602102176,0
430467336,851279364,427248900,1
11957042,23523121,11826721,1
3183979130,6342535930,3175644658,0
10248525225,10258848594,20486727081,1
5281300,2658625,2691125,0
21899560225,21924710450,43773970225,1
1314000,738000,835200,0
731269120,1451960320,727820288,0
7963039040,7978736128,15909002560,0
5062500,5459400,9728100,1
62835481485,31429498905,31451832468,0
5784210,11539210,5774602,0
36992,23120,23120,0
1411504900,1414058504,2820456196,1
1396244410,698726842,699889410,0
30527974025,15275724025,15299198050,1
1215055872,1228400640,2415421440,0
1296,2592,1296,1
7921379024,3965362064,3973921088,0
29484318050,58911999025,29465439025,1
669463876,671222152,1337169476,1
2499174481,1250258881,1251602162,1
74736373581,74774094984,149433340365,0
358374224,180697936,183160960,0
1304666368,2607575360,1304088640,0
37889056,19536400,20720144,1
108219354152,216256368965,108159507365,0
2799557640,5584977640,2794907368,0
346240,677456,341584,0
5217131250,5238776250,10411256250,0
312645268,619662160,310814660,0
3601082420,7183211152,3594849700,0
28868077928,57687515885,28852113485,0
4308608800,8609344400,4305984400,1
1368168449,2715554626,1361241025,1
5313097881,5331450537,10607843106,1
21424086244,10714320100,10718874056,1
17097984,17491968,33686784,0
1142608000,2268688000,1137219200,0
15179801600,7603840000,7631718400,1
10928075652,21811878765,10913664105,0
19182600,37584900,18922500,1
184751289,189767709,363707748,0
17353103680,8685099280,8701493328,0
1799540288,3591790160,1797167120,0
94419132200,188679177125,94366917125,0
3380,3380,5408,0
144370994,73188025,75193081,1
1055925025,1064615729,2103159346,1
55965186,108092889,54686025,1
5625,11250,5625,1
18432,9216,9216,1
30872196,30938832,61671636,0
42467790976,84870353360,42446367184,0
102596249,204343426,102313225,1
1364697122,2691738970,1352517370,0
512577,616005,882180,0
507871296,511111296,1012502592,1
11437660809,11443435218,22869547209,1
5937449040,2970827280,2974750272,0
211980800,417030400,209670400,1
234579600,117939600,119239200,1
21125,16900,4225,0
8721777028,17416685989,8713005089,0
3795995912,7538211556,3778069156,1
12159911936,24298660864,12152857600,1
43096929604,43116026504,86174762308,1
2836240,3122768,5304640,0
3469207301,3474976904,6932179205,0
12111525,24095700,12069873,0
6871581025,6881359154,13733383921,1
4536022500,4540062600,9068004900,1
49414250900,24718780100,24740786000,0
67978042,34128050,34384570,0
20115225,21334041,39011634,1
833600,848128,1648960,0
2882844360,5754821589,2879304021,0
667261348,1332467149,666590249,0
19224900,19746900,37846800,0
139806720,144304128,274360320,0
35943899561,17976105625,17984417314,1
1025,850,625,1
6394919440,3209435908,3231601940,0
1440717941,721208801,722765492,0
12352619565,6179052429,6184239336,0
459409320,230286888,231378120,0
671069025,674484129,1338722946,1
993825625,1006019689,1975457186,1
22662224,44538260,22416836,0
17020141200,8527688100,8560898100,0
3452124676,6876246685,3443094809,0
7924372,15831565,7918745,0
10700424,19067076,9922500,1
55702878433,27864623329,27890991554,1
11700,9225,13725,0
14950174969,29822686706,14924287225,1
666400,803600,490000,1
25127671396,25142252752,50240063156,0
15886081600,15932430464,31725814336,1
7452850,14824025,7425625,1
555827776,558465152,1109018176,1
37709447425,18863649025,18881499650,1
208216450,410843225,206353225,1
3733568,7418960,3718160,0
3268363428,1636849764,1642185864,1
84985064626,169835499449,84940188025,1
1215078482,2424099241,1213059241,1
11510302561,11531105860,22998051749,0
26168236578,52304453289,26157563289,1
939611700,470489625,471790125,0
1725383680,1730696192,3445166080,0
643798125,323621325,326527848,0
5230880000,10391065600,5207814400,0
14127858900,14134989600,28248268500,0
6438772946,12852054217,6430275721,1
72295035300,36164628900,36198851400,1
263250,344250,409050,0
3621332260,3633116368,7229555060,0
30718967760,61354347444,30691644516,0
4602442752,9178501120,4593771520,0
184153401,185534532,366691581,0
580160,1019984,540176,0
256464,268416,496080,0
32269,27508,21689,0
1262911104,2507173200,1256962896,0
34733585,36793045,66948292,0
9133856820,18190882512,9108679140,0
102961348,51587249,51788149,0
1450378048,2874645760,1441885760,0
7274063168,14499686864,7258396304,0
23508064384,11766174784,11790459968,1
7496194,3751969,3759713,1
2256856480,1134002080,1144214048,0
282105616,284652832,561664016,1
385769,319906,235225,1
2479613768,4924097284,2467903684,1
85478308965,42752817765,42778866312,0
3119108,4541704,2553604,1
51369640,25841032,26124840,0
5475456,8834112,4769856,1
6544369440,6571520928,13059879840,0
2995109712,5976088020,2990518020,0
190340053721,190417703284,380599337005,0
909816424,912468744,1816840168,0
263047720,134042120,138354088,0
14008464,7290000,7861536,1
2689038464,5360681536,2683240000,1
189270856,95374756,96853412,1
95474889604,47755360900,47791193096,1
1411730696,710222500,718936804,1
6993378,13022289,6671889,1
1212660,2404629,1206081,0
102285388025,51164178025,51207146050,1
18783292401,9398333025,9411706674,1
14546769650,29068222225,14538330625,1
3182769,1595169,1602738,1
10647207716,5333380900,5352934984,1
39670122600,79122436200,39598518600,0
2138581800,1071369000,1075293000,0
11529604,5769604,5779208,1
1481942016,1496687616,2949138432,1
3004097896,6000491965,3001578269,0
133956,138312,263556,1
10496,6400,8704,1
13000104324,13042484424,25957828548,1
13200850260,6601948740,6604873488,0
532900,724744,873956,1
242109,206388,162729,0
18135612405,36118673748,18085621185,0
10344501896,10363207336,20669515432,0
377389441,378243701,753884692,0
29436534928,58833419060,29423499940,0
6349405541,3175828549,3177969640,0
152827129,153173069,305292148,0
31134183353,62075982514,31070055289,1
0,0,0,1
12111376720,24120876352,12077991440,0
0,0,0,1
585930098,1169973649,585301249,1
4235346,8433729,4223025,1
34992370,69478570,34827338,0
6641051904,3323291904,3328823808,1
5694187400,11338680100,5677622500,1
343640516,677124232,340254916,1
1960,1960,3528,0
22528198754,44992502833,22506900529,1
8256388964,4135776100,4150939336,1
24666408,47503629,24110829,0
13437440,26151424,13206016,0
23001699856,11513290000,11538170144,1
296218064,582159860,293010596,0
146506816,146700416,292820032,1
350769294581,175423448309,175497992840,0
4719744,2433600,2581056,1
1898441108,3784240109,1894352249,0
11224814400,5614295616,5617891584,0
55874437632,111645138240,55840415040,0
2131816592,4226123296,2119313296,1
39856514,20205025,20758561,1
1509517274,2993837818,1501314994,0
81612044100,40824202500,40860563400,1
2783098760,5549523304,2777620456,0
1018282,655330,856970,0
768321250,385140625,387100625,1
53558912160,107007710004,53522827956,0
2500,12500,10000,0
24845640625,24876210466,49660711409,1
9871586888,19672955044,9848180644,1
16339633316,8184820900,8214829384,1
2064807940,2071526992,4122141140,0
4086277776,4097009952,8161823376,1
233325625,236188489,463788386,1
6803968392,13588256565,6797539125,0
4875919360,4893777920,9732923392,0
4845919925,9626348116,4824551809,0
2074893601,2075895602,4148785201,1
14661225,7371225,7452450,1
220178920,112197320,115806568,0
59837261008,29954117284,30021921524,0
7280102425,7292724605,14547065188,0
737379144,1444763556,727380900,1
1186251364,1188592264,2370161828,1
31510724,16144324,16922248,1
187045000,371963125,186363125,0
26409040,52367476,26265764,0
108092889,54686025,55965186,1
436976928,872450064,436475664,1
53059740409,53081390818,106097830409,1
315507712,158183680,158987520,0
6792726724,6808871048,13569309124,1
