side1,side2,side3,side1+side2,side1+side3,side2+side3,validity
4197,97274,88313,101471,92510,185587,0
85763,94354,85487,180117,171250,179841,1
55450,26043,21010,81493,76460,47053,0
24122,93312,46953,117434,71075,140265,0
20496,72619,16040,93115,36536,88659,0
98421,96377,13360,194798,111781,109737,1
74636,27977,9499,102613,84135,37476,0
2828,99859,22744,102687,25572,122603,0
61120,21138,64271,82258,125391,85409,1
37670,43315,10762,80985,48432,54077,1
47398,30945,5082,78343,52480,36027,0
10683,54440,99856,65123,110539,154296,0
43062,24030,54552,67092,97614,78582,1
63465,62424,51646,125889,115111,114070,1
30104,50180,57690,80284,87794,107870,1
22797,60420,6193,83217,28990,66613,0
14015,91207,70356,105222,84371,161563,0
37495,25467,71674,62962,109169,97141,0
14713,23223,57344,37936,72057,80567,0
86383,23780,36318,110163,122701,60098,0
85299,49006,94574,134305,179873,143580,1
45814,89802,54253,135616,100067,144055,1
50153,31922,68650,82075,118803,100572,1
36751,28308,34886,65059,71637,63194,1
63005,96426,10424,159431,73429,106850,0
56069,38723,88957,94792,145026,127680,1
91466,12912,95056,104378,186522,107968,1
70894,72089,31645,142983,102539,103734,1
20011,73954,54763,93965,74774,128717,1
81933,13200,51762,95133,133695,64962,0
29110,87083,37477,116193,66587,124560,0
72335,64249,28604,136584,100939,92853,1
26501,44638,82048,71139,108549,126686,0
28239,25746,92336,53985,120575,118082,0
68467,67636,4844,136103,73311,72480,1
41235,35534,71000,76769,112235,106534,1
94522,63396,61185,157918,155707,124581,1
96198,31083,10276,127281,106474,41359,0
26259,8994,99757,35253,126016,108751,0
35190,25523,8954,60713,44144,34477,0
11608,92821,55427,104429,67035,148248,0
23307,62956,42877,86263,66184,105833,1
2690,34190,55060,36880,57750,89250,0
66834,48755,15731,115589,82565,64486,0
57946,13023,2099,70969,60045,15122,0
76214,68046,88113,144260,164327,156159,1
22543,27697,88480,50240,111023,116177,0
14859,10167,68637,25026,83496,78804,0
54719,49335,52081,104054,106800,101416,1
44238,31599,1316,75837,45554,32915,0
16761,52744,38890,69505,55651,91634,1
60988,37848,77812,98836,138800,115660,1
91583,19811,59113,111394,150696,78924,0
65566,79938,85937,145504,151503,165875,1
51370,82144,76090,133514,127460,158234,1
13207,89495,10015,102702,23222,99510,0
90843,62937,90434,153780,181277,153371,1
81139,66864,34798,148003,115937,101662,1
91144,52750,37381,143894,128525,90131,0
25702,53893,85129,79595,110831,139022,0
95597,11838,17494,107435,113091,29332,0
4518,51146,17816,55664,22334,68962,0
70145,46613,30117,116758,100262,76730,1
34926,7426,32193,42352,67119,39619,1
30881,35052,58896,65933,89777,93948,1
89033,15827,39121,104860,128154,54948,0
53938,87367,75616,141305,129554,162983,1
45511,76753,81529,122264,127040,158282,1
33041,56765,67198,89806,100239,123963,1
23798,36940,82079,60738,105877,119019,0
43271,9301,64930,52572,108201,74231,0
58581,10196,6209,68777,64790,16405,0
85725,15710,24749,101435,110474,40459,0
66528,40044,91435,106572,157963,131479,1
20434,82970,50431,103404,70865,133401,0
27832,79062,2854,106894,30686,81916,0
64819,79004,59143,143823,123962,138147,1
78083,66963,31858,145046,109941,98821,1
32958,86842,17075,119800,50033,103917,0
72557,36354,23915,108911,96472,60269,0
45510,27731,7224,73241,52734,34955,0
95773,80479,20103,176252,115876,100582,1
59814,49194,1604,109008,61418,50798,0
76171,86579,58142,162750,134313,144721,1
65784,18037,95951,83821,161735,113988,0
41979,7419,89022,49398,131001,96441,0
10357,17147,30017,27504,40374,47164,0
57524,20052,93551,77576,151075,113603,0
34120,82530,1525,116650,35645,84055,0
13132,17036,29195,30168,42327,46231,1
39464,30910,22141,70374,61605,53051,1
91014,22395,55544,113409,146558,77939,0
94023,12267,26609,106290,120632,38876,0
21466,58694,89724,80160,111190,148418,0
61612,56370,61960,117982,123572,118330,1
46463,79707,92119,126170,138582,171826,1
88306,63539,40102,151845,128408,103641,1
99288,17293,70271,116581,169559,87564,0
20738,54834,20908,75572,41646,75742,0
40750,41981,49349,82731,90099,91330,1
39459,44353,16779,83812,56238,61132,1
10197,95520,39047,105717,49244,134567,0
11986,15307,97024,27293,109010,112331,0
45815,27774,25452,73589,71267,53226,1
13677,87458,22729,101135,36406,110187,0
27626,38590,42442,66216,70068,81032,1
76839,84784,70917,161623,147756,155701,1
14905,64275,73763,79180,88668,138038,1
84317,95331,17171,179648,101488,112502,1
8133,56465,92048,64598,100181,148513,0
7387,91920,64249,99307,71636,156169,0
51416,91614,54343,143030,105759,145957,1
40841,21199,1365,62040,42206,22564,0
27946,55106,43092,83052,71038,98198,1
19042,22410,82319,41452,101361,104729,0
8222,60307,73082,68529,81304,133389,0
64280,41235,740,105515,65020,41975,0
90099,90126,84635,180225,174734,174761,1
70594,33567,76899,104161,147493,110466,1
38174,70703,66865,108877,105039,137568,1
51986,45730,15144,97716,67130,60874,1
68554,98725,8480,167279,77034,107205,0
90945,88936,82244,179881,173189,171180,1
95163,19875,68962,115038,164125,88837,0
49708,53804,50797,103512,100505,104601,1
26711,38938,83923,65649,110634,122861,0
79384,89027,8527,168411,87911,97554,0
9599,64970,22929,74569,32528,87899,0
92411,68294,8238,160705,100649,76532,0
8546,881,77154,9427,85700,78035,0
91820,20937,18738,112757,110558,39675,0
82131,78896,7579,161027,89710,86475,1
12522,37497,60448,50019,72970,97945,0
91022,74409,63045,165431,154067,137454,1
24113,71908,11344,96021,35457,83252,0
32972,22012,41915,54984,74887,63927,1
8290,47572,50889,55862,59179,98461,1
60874,45884,12905,106758,73779,58789,0
44549,34833,67616,79382,112165,102449,1
49731,4526,10208,54257,59939,14734,0
63235,85341,82285,148576,145520,167626,1
48775,42673,32494,91448,81269,75167,1
51740,84876,24896,136616,76636,109772,0
38951,51236,18990,90187,57941,70226,1
76030,98972,15801,175002,91831,114773,0
69947,23461,68084,93408,138031,91545,1
5616,68559,13096,74175,18712,81655,0
30348,40931,58498,71279,88846,99429,1
47554,26457,91562,74011,139116,118019,0
63444,76544,87390,139988,150834,163934,1
97300,14064,83131,111364,180431,97195,0
8101,68437,54837,76538,62938,123274,0
28430,86780,49820,115210,78250,136600,0
40010,23484,38614,63494,78624,62098,1
51891,32052,1759,83943,53650,33811,0
22336,71987,65254,94323,87590,137241,1
52339,54733,97658,107072,149997,152391,1
10710,56794,57960,67504,68670,114754,1
76227,70251,4248,146478,80475,74499,0
69112,80662,91992,149774,161104,172654,1
72261,79750,40866,152011,113127,120616,1
84404,27317,34113,111721,118517,61430,0
93227,89538,43947,182765,137174,133485,1
13484,66843,70524,80327,84008,137367,1
48429,82473,30748,130902,79177,113221,0
98231,97322,21673,195553,119904,118995,1
74745,53235,73108,127980,147853,126343,1
12669,52566,72678,65235,85347,125244,0
37148,47015,4494,84163,41642,51509,0
67278,64378,3433,131656,70711,67811,1
21540,25316,5700,46856,27240,31016,1
71875,53458,29936,125333,101811,83394,1
84213,65244,57273,149457,141486,122517,1
41400,96718,82872,138118,124272,179590,1
33050,31432,39335,64482,72385,70767,1
62672,92764,19354,155436,82026,112118,0
93875,91206,58556,185081,152431,149762,1
99390,33419,82208,132809,181598,115627,1
16540,67340,23619,83880,40159,90959,0
34272,80339,80045,114611,114317,160384,1
21764,29973,76026,51737,97790,105999,0
56989,23242,24799,80231,81788,48041,0
74353,94946,83182,169299,157535,178128,1
92514,51874,16993,144388,109507,68867,0
22614,14174,59270,36788,81884,73444,0
82456,29667,85931,112123,168387,115598,1
79772,94932,26779,174704,106551,121711,1
2992,87903,28341,90895,31333,116244,0
88120,54818,87059,142938,175179,141877,1
93525,45458,88221,138983,181746,133679,1
33210,88916,90450,122126,123660,179366,1
17413,83606,93378,101019,110791,176984,1
95063,26482,97206,121545,192269,123688,1
37645,42170,14697,79815,52342,56867,1
44919,70460,85959,115379,130878,156419,1
60966,36718,6109,97684,67075,42827,0
8153,39016,2581,47169,10734,41597,0
80399,80405,78502,160804,158901,158907,1
65183,43880,41940,109063,107123,85820,1
30189,53000,85677,83189,115866,138677,0
41026,75124,34038,116150,75064,109162,0
32994,75732,51633,108726,84627,127365,1
8598,51752,57564,60350,66162,109316,1
89669,36697,14484,126366,104153,51181,0
81519,45034,92105,126553,173624,137139,1
59453,98445,13818,157898,73271,112263,0
59320,1594,82061,60914,141381,83655,0
34821,46734,47228,81555,82049,93962,1
19604,11420,8475,31024,28079,19895,1
46267,30605,65647,76872,111914,96252,1
24231,16640,65932,40871,90163,82572,0
39644,11381,38997,51025,78641,50378,1
65998,71520,46119,137518,112117,117639,1
76613,80454,93651,157067,170264,174105,1
94544,61488,35107,156032,129651,96595,1
35407,49358,31342,84765,66749,80700,1
60000,71770,28068,131770,88068,99838,1
77340,57025,4174,134365,81514,61199,0
1867,29840,17748,31707,19615,47588,0
72031,69118,71795,141149,143826,140913,1
37462,72073,8407,109535,45869,80480,0
14713,95081,28247,109794,42960,123328,0
73936,2892,15400,76828,89336,18292,0
32401,85843,93740,118244,126141,179583,1
92404,31496,11135,123900,103539,42631,0
41935,74515,29721,116450,71656,104236,0
47932,73134,48630,121066,96562,121764,1
63009,60844,8201,123853,71210,69045,1
79289,33794,24167,113083,103456,57961,0
49185,66417,45899,115602,95084,112316,1
58803,65302,5046,124105,63849,70348,0
21627,32716,24040,54343,45667,56756,1
22269,29698,26170,51967,48439,55868,1
21514,42803,39730,64317,61244,82533,1
40978,81156,20024,122134,61002,101180,0
60424,95824,98581,156248,159005,194405,1
87062,38800,70697,125862,157759,109497,1
61408,24461,39220,85869,100628,63681,1
90415,4656,81716,95071,172131,86372,0
51015,32678,46861,83693,97876,79539,1
50996,25504,31578,76500,82574,57082,1
17994,5790,36009,23784,54003,41799,0
43566,48062,10219,91628,53785,58281,1
71176,25455,95493,96631,166669,120948,1
28930,85565,91018,114495,119948,176583,1
97249,92254,94249,189503,191498,186503,1
92705,88562,14915,181267,107620,103477,1
68301,27422,37897,95723,106198,65319,0
73810,60379,18020,134189,91830,78399,1
87296,51626,50624,138922,137920,102250,1
96914,46210,48072,143124,144986,94282,0
66526,68798,11895,135324,78421,80693,1
32524,24210,94791,56734,127315,119001,0
88713,6231,76445,94944,165158,82676,0
15892,63011,12594,78903,28486,75605,0
79392,4324,28284,83716,107676,32608,0
9906,99601,30737,109507,40643,130338,0
29051,90097,44503,119148,73554,134600,0
52410,17275,91966,69685,144376,109241,0
47612,91478,17859,139090,65471,109337,0
98948,99924,75766,198872,174714,175690,1
39218,38370,23706,77588,62924,62076,1
33553,91074,98965,124627,132518,190039,1
18987,96954,7233,115941,26220,104187,0
12613,22663,83522,35276,96135,106185,0
85966,56585,69842,142551,155808,126427,1
33716,30634,18651,64350,52367,49285,1
68578,61941,62438,130519,131016,124379,1
10052,50816,32749,60868,42801,83565,0
11160,41773,71222,52933,82382,112995,0
97213,98176,69495,195389,166708,167671,1
61853,19996,85612,81849,147465,105608,0
5320,39745,47891,45065,53211,87636,0
49885,67027,76594,116912,126479,143621,1
54702,54569,39299,109271,94001,93868,1
45258,64871,73693,110129,118951,138564,1
3439,21518,84843,24957,88282,106361,0
87012,48416,71575,135428,158587,119991,1
68292,78360,83311,146652,151603,161671,1
20901,92259,73993,113160,94894,166252,1
32629,44334,21876,76963,54505,66210,1
97022,14972,17006,111994,114028,31978,0
82709,41779,71901,124488,154610,113680,1
68718,28256,9540,96974,78258,37796,0
70216,57298,44386,127514,114602,101684,1
4248,30356,43850,34604,48098,74206,0
91594,25826,94774,117420,186368,120600,1
4020,33372,41579,37392,45599,74951,0
70666,97118,48120,167784,118786,145238,1
25010,38581,86946,63591,111956,125527,0
18673,94001,70185,112674,88858,164186,0
35787,31304,47766,67091,83553,79070,1
816,35779,66468,36595,67284,102247,0
2524,43042,63131,45566,65655,106173,0
20145,74617,2341,94762,22486,76958,0
1383,36293,23831,37676,25214,60124,0
46791,66835,20534,113626,67325,87369,1
60368,52772,43153,113140,103521,95925,1
6145,60177,60282,66322,66427,120459,1
50354,58207,9329,108561,59683,67536,1
49289,81652,40100,130941,89389,121752,1
9852,69724,62516,79576,72368,132240,1
57761,85707,23289,143468,81050,108996,0
94834,35855,78216,130689,173050,114071,1
68094,4674,7168,72768,75262,11842,0
28876,47446,33244,76322,62120,80690,1
61303,35288,12917,96591,74220,48205,0
73976,48462,66193,122438,140169,114655,1
70545,47026,68906,117571,139451,115932,1
94485,10991,82270,105476,176755,93261,0
28819,5626,12961,34445,41780,18587,0
45783,77170,36992,122953,82775,114162,1
37806,37328,88733,75134,126539,126061,0
62187,10165,52666,72352,114853,62831,1
56934,22700,25737,79634,82671,48437,0
35134,44915,7482,80049,42616,52397,0
55248,79193,40578,134441,95826,119771,1
18474,14828,68044,33302,86518,82872,0
88220,78300,75284,166520,163504,153584,1
11152,71953,4223,83105,15375,76176,0
34548,4706,57288,39254,91836,61994,0
69288,74074,57573,143362,126861,131647,1
44760,70587,72729,115347,117489,143316,1
47209,93799,43658,141008,90867,137457,0
22629,9007,35188,31636,57817,44195,0
72874,58541,65030,131415,137904,123571,1
13451,49802,80865,63253,94316,130667,0
20360,77819,21804,98179,42164,99623,0
99118,18309,9973,117427,109091,28282,0
21949,65692,58979,87641,80928,124671,1
42068,19474,35922,61542,77990,55396,1
80947,53972,7008,134919,87955,60980,0
29740,33191,95855,62931,125595,129046,0
81062,48869,59974,129931,141036,108843,1
42225,58490,55972,100715,98197,114462,1
92984,99745,50438,192729,143422,150183,1
40701,52045,42755,92746,83456,94800,1
30355,90858,19579,121213,49934,110437,0
99676,62111,53010,161787,152686,115121,1
31029,53248,8337,84277,39366,61585,0
50286,46656,14849,96942,65135,61505,1
18214,22645,29922,40859,48136,52567,1
77131,49605,89706,126736,166837,139311,1
20233,72244,36280,92477,56513,108524,0
72755,38159,88650,110914,161405,126809,1
34000,12688,23209,46688,57209,35897,1
29515,4019,23295,33534,52810,27314,0
90332,40059,52733,130391,143065,92792,1
73163,23667,90974,96830,164137,114641,1
10679,37810,77330,48489,88009,115140,0
9487,79234,57045,88721,66532,136279,0
5982,65077,62802,71059,68784,127879,1
53738,46895,24673,100633,78411,71568,1
46297,28632,61246,74929,107543,89878,1
2040,30894,83908,32934,85948,114802,0
79646,79862,72952,159508,152598,152814,1
45809,53999,57063,99808,102872,111062,1
6640,2335,4509,8975,11149,6844,1
91051,87249,5713,178300,96764,92962,1
25812,38505,60858,64317,86670,99363,1
4957,28992,73555,33949,78512,102547,0
22704,38930,46177,61634,68881,85107,1
30062,94913,20094,124975,50156,115007,0
34983,25010,27268,59993,62251,52278,1
92849,35558,82281,128407,175130,117839,1
75986,79618,18283,155604,94269,97901,1
1035,75323,42294,76358,43329,117617,0
25495,94200,15050,119695,40545,109250,0
97818,81002,95025,178820,192843,176027,1
65699,4284,32140,69983,97839,36424,0
30049,17366,4755,47415,34804,22121,0
36150,34013,51300,70163,87450,85313,1
3721,58663,58481,62384,62202,117144,1
6232,14777,84676,21009,90908,99453,0
56360,85422,72044,141782,128404,157466,1
62694,46479,87896,109173,150590,134375,1
67143,77232,61043,144375,128186,138275,1
71349,99841,71467,171190,142816,171308,1
9378,79599,69367,88977,78745,148966,0
48265,1080,24751,49345,73016,25831,0
29334,91135,52477,120469,81811,143612,0
59672,5515,10905,65187,70577,16420,0
30648,23502,10701,54150,41349,34203,1
71088,84323,74620,155411,145708,158943,1
18077,77712,73462,95789,91539,151174,1
56035,59180,95490,115215,151525,154670,1
49895,74192,66518,124087,116413,140710,1
55058,10108,26532,65166,81590,36640,0
8711,94132,19903,102843,28614,114035,0
90954,26339,72178,117293,163132,98517,1
31836,15595,55316,47431,87152,70911,0
53709,54663,79914,108372,133623,134577,1
69031,84185,52530,153216,121561,136715,1
20005,48110,87595,68115,107600,135705,0
24963,8430,67586,33393,92549,76016,0
11164,84533,34175,95697,45339,118708,0
19811,13746,94497,33557,114308,108243,0
11447,43345,96194,54792,107641,139539,0
15010,12365,51043,27375,66053,63408,0
15318,58221,4442,73539,19760,62663,0
63366,15502,61219,78868,124585,76721,1
33175,18137,85627,51312,118802,103764,0
24687,78136,27109,102823,51796,105245,0
21017,44240,23286,65257,44303,67526,1
64282,91908,2034,156190,66316,93942,0
72682,91101,18119,163783,90801,109220,0
226,64005,90896,64231,91122,154901,0
25695,15485,94821,41180,120516,110306,0
62917,10573,18093,73490,81010,28666,0
17439,2572,7134,20011,24573,9706,0
94315,78955,74374,173270,168689,153329,1
62627,41400,95675,104027,158302,137075,1
59420,99017,73905,158437,133325,172922,1
99938,84311,38798,184249,138736,123109,1
13446,55054,56716,68500,70162,111770,1
26792,3567,18720,30359,45512,22287,0
72922,69590,40574,142512,113496,110164,1
7881,98128,35015,106009,42896,133143,0
94356,71045,77309,165401,171665,148354,1
56343,44571,25746,100914,82089,70317,1
88372,95170,28693,183542,117065,123863,1
7737,73747,77304,81484,85041,151051,1
14724,91216,49200,105940,63924,140416,0
35486,62957,6747,98443,42233,69704,0
3051,66510,27635,69561,30686,94145,0
45738,86042,76719,131780,122457,162761,1
4446,17913,16575,22359,21021,34488,1
69438,94216,71669,163654,141107,165885,1
80980,16831,61595,97811,142575,78426,0
40714,99667,72890,140381,113604,172557,1
4375,45214,41394,49589,45769,86608,1
84865,77574,91284,162439,176149,168858,1
56815,2498,58247,59313,115062,60745,1
79813,20559,6274,100372,86087,26833,0
23622,79173,74,102795,23696,79247,0
36834,14893,18254,51727,55088,33147,0
74205,84704,20834,158909,95039,105538,1
73097,68428,89086,141525,162183,157514,1
96341,18030,56713,114371,153054,74743,0
51543,60820,37312,112363,88855,98132,1
47385,76189,25158,123574,72543,101347,0
91294,91451,60939,182745,152233,152390,1
50928,27142,97252,78070,148180,124394,0
68940,56103,5322,125043,74262,61425,0
62906,72218,8546,135124,71452,80764,0
90107,22904,19317,113011,109424,42221,0
2977,56524,40891,59501,43868,97415,0
89952,73335,84292,163287,174244,157627,1
54877,31193,69696,86070,124573,100889,1
19078,66720,61464,85798,80542,128184,1
38264,90540,42046,128804,80310,132586,0
37398,70134,60575,107532,97973,130709,1
4691,63535,54227,68226,58918,117762,0
49632,46603,10254,96235,59886,56857,1
56540,39710,33023,96250,89563,72733,1
79380,9010,8841,88390,88221,17851,0
76242,38905,61213,115147,137455,100118,1
17786,59561,42854,77347,60640,102415,1
11985,50950,85889,62935,97874,136839,0
73922,80043,30393,153965,104315,110436,1
79041,7743,53531,86784,132572,61274,0
85151,89400,83072,174551,168223,172472,1
23052,17193,84607,40245,107659,101800,0
44499,37001,89849,81500,134348,126850,0
42247,11366,8607,53613,50854,19973,0
39714,94924,4482,134638,44196,99406,0
24147,76774,76653,100921,100800,153427,1
64424,57363,28083,121787,92507,85446,1
6722,97766,8181,104488,14903,105947,0
97749,9781,76609,107530,174358,86390,0
81341,57900,25707,139241,107048,83607,1
45215,21040,68554,66255,113769,89594,0
75348,96997,87622,172345,162970,184619,1
41279,71942,74287,113221,115566,146229,1
19643,57174,57393,76817,77036,114567,1
30403,63240,92994,93643,123397,156234,1
7382,2421,7679,9803,15061,10100,1
96783,9653,57872,106436,154655,67525,0
60691,94472,85364,155163,146055,179836,1
95119,97602,5601,192721,100720,103203,1
86045,20467,57579,106512,143624,78046,0
5456,14550,67758,20006,73214,82308,0
1829,71105,99728,72934,101557,170833,0
47533,92445,33904,139978,81437,126349,0
83974,80022,37153,163996,121127,117175,1
40230,19463,66834,59693,107064,86297,0
20351,23582,31809,43933,52160,55391,1
19014,73909,15542,92923,34556,89451,0
87845,88076,35760,175921,123605,123836,1
86880,22764,40495,109644,127375,63259,0
17097,99252,53353,116349,70450,152605,0
24705,16263,17286,40968,41991,33549,1
1299,92121,93206,93420,94505,185327,1
86109,19292,4212,105401,90321,23504,0
31100,42764,32199,73864,63299,74963,1
81850,3020,89678,84870,171528,92698,0
61469,69972,5075,131441,66544,75047,0
57474,39415,7645,96889,65119,47060,0
2356,19629,12163,21985,14519,31792,0
29601,36285,93066,65886,122667,129351,0
53098,12626,73407,65724,126505,86033,0
81932,14579,35177,96511,117109,49756,0
83956,12526,78018,96482,161974,90544,1
46500,21952,71737,68452,118237,93689,0
26804,92066,29507,118870,56311,121573,0
22686,80730,85834,103416,108520,166564,1
92329,28733,9441,121062,101770,38174,0
82719,48102,97666,130821,180385,145768,1
87723,86398,21103,174121,108826,107501,1
54922,61351,75377,116273,130299,136728,1
84067,24420,10242,108487,94309,34662,0
23648,54549,77048,78197,100696,131597,1
63291,98492,91220,161783,154511,189712,1
63692,12847,8117,76539,71809,20964,0
57221,14818,6915,72039,64136,21733,0
35595,60440,58754,96035,94349,119194,1
4658,75057,97788,79715,102446,172845,0
41824,56333,82817,98157,124641,139150,1
11081,48321,59048,59402,70129,107369,1
29922,18493,80171,48415,110093,98664,0
74399,95297,62264,169696,136663,157561,1
43148,69804,2390,112952,45538,72194,0
82361,82564,41806,164925,124167,124370,1
20799,96840,480,117639,21279,97320,0
69659,83231,67966,152890,137625,151197,1
39767,93255,87821,133022,127588,181076,1
91679,72164,72686,163843,164365,144850,1
94893,60695,16515,155588,111408,77210,0
33623,20846,13879,54469,47502,34725,1
54439,59456,59506,113895,113945,118962,1
77650,99923,2588,177573,80238,102511,0
18323,53764,79349,72087,97672,133113,0
19158,83803,26778,102961,45936,110581,0
38647,20509,17283,59156,55930,37792,0
25271,50529,19628,75800,44899,70157,0
99357,55072,38528,154429,137885,93600,0
7813,23601,5511,31414,13324,29112,0
42086,13386,32074,55472,74160,45460,1
43816,99771,28608,143587,72424,128379,0
21303,5158,41320,26461,62623,46478,0
87764,33601,17247,121365,105011,50848,0
37867,97985,41676,135852,79543,139661,0
28917,47425,27722,76342,56639,75147,1
94080,19656,82077,113736,176157,101733,1
33124,39523,15827,72647,48951,55350,1
13255,50256,94733,63511,107988,144989,0
20861,59022,32908,79883,53769,91930,0
33589,64276,85997,97865,119586,150273,1
65097,55118,70780,120215,135877,125898,1
94382,87650,9014,182032,103396,96664,1
9264,31328,49513,40592,58777,80841,0
70796,52727,36775,123523,107571,89502,1
44501,13097,98720,57598,143221,111817,0
92238,41469,33499,133707,125737,74968,0
77873,19464,25606,97337,103479,45070,0
41581,36256,52378,77837,93959,88634,1
3863,63189,85972,67052,89835,149161,0
47363,29719,88122,77082,135485,117841,0
63845,3608,97113,67453,160958,100721,0
64744,56425,63318,121169,128062,119743,1
166,8259,40707,8425,40873,48966,0
23243,58063,42395,81306,65638,100458,1
7467,85896,27775,93363,35242,113671,0
6651,68940,77699,75591,84350,146639,0
2628,4546,864,7174,3492,5410,0
3817,99898,91640,103715,95457,191538,0
36796,67794,47407,104590,84203,115201,1
54342,79833,89125,134175,143467,168958,1
96842,88999,87190,185841,184032,176189,1
62039,46613,16334,108652,78373,62947,1
20507,29158,15635,49665,36142,44793,1
1927,15756,38332,17683,40259,54088,0
15652,268,88536,15920,104188,88804,0
36933,84245,32263,121178,69196,116508,0
90180,86966,4849,177146,95029,91815,1
24534,9743,5012,34277,29546,14755,0
87733,4149,70056,91882,157789,74205,0
58852,9224,93411,68076,152263,102635,0
97193,92389,75266,189582,172459,167655,1
11468,42777,51670,54245,63138,94447,1
78314,15430,5172,93744,83486,20602,0
56735,86371,90447,143106,147182,176818,1
63895,25758,70672,89653,134567,96430,1
77970,85542,14314,163512,92284,99856,1
33430,52508,54869,85938,88299,107377,1
27311,16912,91850,44223,119161,108762,0
92641,1155,76603,93796,169244,77758,0
90291,82927,32060,173218,122351,114987,1
15587,98260,59193,113847,74780,157453,0
16343,76668,2400,93011,18743,79068,0
71947,47767,16791,119714,88738,64558,0
32984,11982,15240,44966,48224,27222,0
10171,20072,39092,30243,49263,59164,0
97084,49425,48446,146509,145530,97871,1
51634,1992,94950,53626,146584,96942,0
3659,17989,6420,21648,10079,24409,0
9288,45065,75029,54353,84317,120094,0
91776,41318,74442,133094,166218,115760,1
3754,65762,65427,69516,69181,131189,1
63606,77073,3317,140679,66923,80390,0
82763,33794,94949,116557,177712,128743,1
96223,47367,37293,143590,133516,84660,0
4566,22627,87190,27193,91756,109817,0
8200,83997,8225,92197,16425,92222,0
4123,94785,31944,98908,36067,126729,0
86429,58905,42463,145334,128892,101368,1
31517,88681,78069,120198,109586,166750,1
49961,59967,79233,109928,129194,139200,1
59324,99727,49405,159051,108729,149132,1
82287,72327,37065,154614,119352,109392,1
79800,75158,90132,154958,169932,165290,1
64325,6191,38345,70516,102670,44536,0
56237,30676,58346,86913,114583,89022,1
63952,43160,55945,107112,119897,99105,1
82754,74968,94102,157722,176856,169070,1
57212,45191,8737,102403,65949,53928,0
57032,40248,50060,97280,107092,90308,1
6118,62479,27954,68597,34072,90433,0
630,86051,34635,86681,35265,120686,0
56835,95182,49679,152017,106514,144861,1
30138,43898,26764,74036,56902,70662,1
19906,14931,36941,34837,56847,51872,0
28143,59704,12018,87847,40161,71722,0
3562,6562,78133,10124,81695,84695,0
50790,46047,45283,96837,96073,91330,1
64580,46956,17120,111536,81700,64076,0
20761,54522,24033,75283,44794,78555,0
98877,73123,55058,172000,153935,128181,1
72645,59351,64890,131996,137535,124241,1
49468,44981,30079,94449,79547,75060,1
79895,77625,15380,157520,95275,93005,1
25618,89987,31461,115605,57079,121448,0
26283,99238,67787,125521,94070,167025,0
9458,92080,2739,101538,12197,94819,0
68289,28196,2069,96485,70358,30265,0
71443,5295,22562,76738,94005,27857,0
4806,62667,29097,67473,33903,91764,0
49232,34556,95006,83788,144238,129562,0
66659,39584,32690,106243,99349,72274,1
80057,66500,34253,146557,114310,100753,1
58376,60023,41505,118399,99881,101528,1
83591,87693,94214,171284,177805,181907,1
19873,31460,49044,51333,68917,80504,1
74871,16535,49488,91406,124359,66023,0
24379,69640,8955,94019,33334,78595,0
85443,144,95701,85587,181144,95845,0
74765,99518,95986,174283,170751,195504,1
45496,86581,74749,132077,120245,161330,1
91915,45594,4116,137509,96031,49710,0
63697,39529,72427,103226,136124,111956,1
9551,14741,45478,24292,55029,60219,0
16634,57419,79587,74053,96221,137006,0
88319,69593,71002,157912,159321,140595,1
84396,69274,50038,153670,134434,119312,1
97570,69807,32040,167377,129610,101847,1
80793,36007,93876,116800,174669,129883,1
32315,33259,35850,65574,68165,69109,1
27014,85694,65182,112708,92196,150876,1
69234,30331,56432,99565,125666,86763,1
67807,76575,24410,144382,92217,100985,1
39969,95851,15034,135820,55003,110885,0
7219,34212,65354,41431,72573,99566,0
19190,91690,57049,110880,76239,148739,0
81574,15928,70765,97502,152339,86693,1
57317,54,31783,57371,89100,31837,0
49240,19805,70710,69045,119950,90515,0
45400,51287,63667,96687,109067,114954,1
21545,98117,38309,119662,59854,136426,0
93947,18147,99150,112094,193097,117297,1
40827,49291,76709,90118,117536,126000,1
17573,96688,94321,114261,111894,191009,1
93973,52805,94898,146778,188871,147703,1
22140,80369,97177,102509,119317,177546,1
83957,48017,8757,131974,92714,56774,0
59277,71554,93129,130831,152406,164683,1
7437,28109,29772,35546,37209,57881,1
90627,47331,96331,137958,186958,143662,1
99215,47550,47926,146765,147141,95476,0
44530,53959,72567,98489,117097,126526,1
78062,17985,25158,96047,103220,43143,0
29857,80628,52424,110485,82281,133052,1
49500,18898,3252,68398,52752,22150,0
914,23031,26179,23945,27093,49210,0
86237,38803,92582,125040,178819,131385,1
67384,29807,42447,97191,109831,72254,1
5919,1472,78764,7391,84683,80236,0
8476,68632,85555,77108,94031,154187,0
82936,3583,73680,86519,156616,77263,0
99446,71824,45005,171270,144451,116829,1
24360,40173,66198,64533,90558,106371,0
99085,5352,37507,104437,136592,42859,0
50289,98933,24699,149222,74988,123632,0
7743,84408,25368,92151,33111,109776,0
51472,94836,97695,146308,149167,192531,1
97467,15054,57100,112521,154567,72154,0
70041,5952,20921,75993,90962,26873,0
50006,41669,2100,91675,52106,43769,0
90545,62789,76976,153334,167521,139765,1
26413,26060,76482,52473,102895,102542,0
